IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
4626,filler,doorknob4,41,pos,26,1,20,2,0
1920,filler,hanger9,34,pos,26,1,20,2,1
1601,filler,frisbee0,31,pos,26,1,20,2,2
2273,filler,ringbinder8,48,neu,26,1,20,2,3
2383,filler,exercise_equipment5,52,neu,26,1,20,2,4
6838,b,balloon10,6,neg1,26,1,20,2,5
9187,b,gift15,8,neg1,26,1,20,2,6
6821,nt,vase15,22,neg2,26,1,20,2,7
9611,b,broom11,12,neg1,26,1,20,2,8
2205,nt,nunchaku16,15,neg2,26,1,20,2,9
3195,nt,abacus9,20,neg2,26,1,20,2,10
3300,b,pokercard14,3,neg1,26,1,20,2,11
2750,b,button5,1,neg1,26,1,20,2,12
2373,t,cookie1,38,pos,26,1,20,2,13
2390,t,cheesegrater14,53,neu,26,1,20,2,14
2456,nt,windchime16,17,neg2,26,1,20,2,15
9921,nt,bearteddy16,29,neg2,26,1,20,2,16
3500,nt,butterfly8,21,neg2,26,1,20,2,17
3216,b,bonzai14,2,neg1,26,1,20,2,18
6520,b,turtle3,5,neg1,26,1,20,2,19
1340,t,suitcase9,30,pos,26,1,20,2,20
9290,b,microwave1,9,neg1,26,1,20,2,21
7057,t,tennisracquet7,59,neu,26,1,20,2,22
1659,t,hairbrush9,32,pos,26,1,20,2,23
2749,t,backpack6,56,neu,26,1,20,2,24
6212,b,camera7,4,neg1,26,1,20,2,25
7230,t,clock1,42,pos,26,1,20,2,26
9301,nt,cookpot16,24,neg2,26,1,20,2,27
2091,t,key3,35,pos,26,1,20,2,28
9910,nt,frame10,28,neg2,26,1,20,2,29
2272,t,compass1,47,neu,26,1,20,2,30
9425,nt,seashell9,26,neg2,26,1,20,2,31
9908,b,tape8,13,neg1,26,1,20,2,32
2398,t,fan2,39,pos,26,1,20,2,33
2530,t,toothpaste14,40,pos,26,1,20,2,34
2490,nt,umbrella2,18,neg2,26,1,20,2,35
9321,nt,lock14,25,neg2,26,1,20,2,36
2590,nt,chessboard14,19,neg2,26,1,20,2,37
2487,t,lei9,55,neu,26,1,20,2,38
9909,b,stapler5,14,neg1,26,1,20,2,39
2870,t,scissors5,57,neu,26,1,20,2,40
2154,t,coin15,36,pos,26,1,20,2,41
9599,nt,scale13,27,neg2,26,1,20,2,42
2340,t,cheese8,37,pos,26,1,20,2,43
7325,t,garbagetrash14,43,pos,26,1,20,2,44
9415,b,powerstrip12,10,neg1,26,1,20,2,45
2683,b,calculator3,0,neg1,26,1,20,2,46
9163,nt,hourglass16,23,neg2,26,1,20,2,47
2345.1,nt,decorativescreen10,16,neg2,26,1,20,2,48
2102,t,dumbbell0,46,neu,26,1,20,2,49
2382,t,glove6,51,neu,26,1,20,2,50
9075,b,rollerskates16,7,neg1,26,1,20,2,51
9428,b,microscope1,11,neg1,26,1,20,2,52
1303,t,dresser12,45,neu,26,1,20,2,53
2308,t,handbag3,49,neu,26,1,20,2,54
8120,filler,cushion2,44,pos,26,1,20,2,55
2396,filler,cookingpan3,54,neu,26,1,20,2,56
1710,filler,tent4,33,pos,26,1,20,2,57
2980,filler,bowtie11,58,neu,26,1,20,2,58
2309,filler,binoculars14,50,neu,26,1,20,2,59
