IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
1710,t,calculator3,33,pos,44,1,18,2,126,1,0.7533073230001719
9415,b,stapler5,10,neg1,44,1,18,2,127,1,0.598910591000049
4626,t,hourglass16,41,pos,44,1,18,2,128,1,0.5288436089999777
3180,pre_new,NA,105,neg,44,1,18,2,129,1,0.6886122199998681
2273,filler,decorativescreen10,48,neu,44,1,18,2,130,1,0.5909715769998911
1271,pre_new,NA,91,neg,44,1,18,2,131,1,0.609328092999931
6313,pre_new,NA,113,neg,44,1,18,2,132,1,0.6884850389999428
4612,pre_new,NA,88,pos,44,1,18,2,133,1,0.5587594599999193
2730,pre_new,NA,102,neg,44,1,18,2,134,1,0.5523179299998446
9428,b,button5,11,neg1,44,1,18,2,135,1,0.5566645930000504
2490,nt,exercise_equipment5,18,neg2,44,1,18,2,136,1,0.519255148999946
3195,nt,umbrella2,20,neg2,44,1,18,2,137,1,0.5097573269999884
2272,t,dumbbell0,47,neu,44,1,18,2,138,1,0.5113868430000821
6520,b,dresser12,5,neg1,44,1,18,2,139,1,0.5519511919999331
2205,nt,balloon10,15,neg2,44,1,18,2,140,1,0.6001616010000816
6821,nt,tennisracquet7,22,neg2,44,1,18,2,141,1,0.6502567349998571
2091,t,cookingpan3,35,pos,44,1,18,2,142,1,0.6129756850000376
4000,pre_new,NA,170,neu,44,1,18,2,143,1,0.6710161690000405
9425,nt,scissors5,26,neg2,44,1,18,2,144,1,1.0388894570000957
9903,pre_new,NA,147,neg,44,1,18,2,145,1,0.6618477800000164
3500,nt,frame10,21,neg2,44,1,18,2,146,1,0.6691750990000855
2191,pre_new,NA,154,neu,44,1,18,2,147,1,0.5529173150000588
8492,pre_new,NA,69,pos,44,1,18,2,148,1,0.5357600739998816
2390,filler,windchime16,53,neu,44,1,18,2,149,1,0.6569083509998563
9921,nt,key3,29,neg2,44,1,18,2,150,1,0.7269217570001274
2870,t,seashell9,57,neu,44,1,18,2,151,1,0.8486534989999654
9187,b,fan2,8,neg1,44,1,18,2,152,1,0.6385510820000491
1750,pre_new,NA,81,pos,44,1,18,2,153,1,0.6057806110000001
9163,nt,pokercard14,23,neg2,44,1,18,2,154,1,0.6942565260001174
2370,pre_new,NA,79,pos,44,1,18,2,155,1,0.6383493169998928
2391,pre_new,NA,64,pos,44,1,18,2,156,1,0.5616082159999678
1601,t,cookie1,31,pos,44,1,18,2,157,1,0.6507475070000055
9290,b,compass1,9,neg1,44,1,18,2,158,1,0.9491269679999732
9326,pre_new,NA,130,neg,44,1,18,2,159,1,0.6341624699998647
