IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
1340,filler,hourglass16,30,pos,8,1,23,2,912,5,4,1
2102,filler,fan2,46,neu,8,1,23,2,913,7,2,1
1601,filler,bowtie11,31,pos,8,1,23,2,914,9,1,1
2154,filler,pokercard14,36,pos,8,1,23,2,915,8,2,1
2309,filler,scissors5,50,neu,8,1,23,2,916,5,4,1
2383,t,cookingpan3,52,neu,8,1,23,2,917,4,5,0
9415,b,doorknob4,10,neg1,8,1,23,2,918,2,8,1
9599,nt,compass1,27,neg2,8,1,23,2,919,2,7,1
2308,t,ringbinder8,49,neu,8,1,23,2,920,7,3,1
4626,t,frisbee0,41,pos,8,1,23,2,921,4,4,0
9909,b,glove6,14,neg1,8,1,23,2,922,3,7,1
2590,nt,dumbbell0,19,neg2,8,1,23,2,923,5,4,1
9290,b,garbagetrash14,9,neg1,8,1,23,2,924,3,4,1
1303,t,powerstrip12,45,neu,8,1,23,2,925,8,2,1
2749,t,microwave1,56,neu,8,1,23,2,926,6,2,1
2390,t,butterfly8,53,neu,8,1,23,2,927,5,3,1
1710,t,tent4,33,pos,8,1,23,2,928,8,2,1
9301,nt,hairbrush9,24,neg2,8,1,23,2,929,3,3,1
2683,b,backpack6,0,neg1,8,1,23,2,930,2,8,1
9163,nt,decorativescreen10,23,neg2,8,1,23,2,931,2,8,1
2272,t,calculator3,47,neu,8,1,23,2,932,3,5,1
1659,t,balloon10,32,pos,8,1,23,2,933,8,2,1
9611,b,coin15,12,neg1,8,1,23,2,934,2,8,1
3500,nt,umbrella2,21,neg2,8,1,23,2,935,2,8,1
3216,b,lock14,2,neg1,8,1,23,2,936,4,6,0
9910,nt,lei9,28,neg2,8,1,23,2,937,2,8,1
2373,t,chessboard14,38,pos,8,1,23,2,938,8,2,1
2980,t,cookpot16,58,neu,8,1,23,2,939,4,5,1
3195,nt,tennisracquet7,20,neg2,8,1,23,2,940,2,8,1
9187,b,tape8,8,neg1,8,1,23,2,941,2,8,1
3300,b,frame10,3,neg1,8,1,23,2,942,3,5,1
6838,b,dresser12,6,neg1,8,1,23,2,943,4,7,1
7230,t,clock1,42,pos,8,1,23,2,944,8,2,1
2398,t,cookie1,39,pos,8,1,23,2,945,8,2,1
9321,nt,nunchaku16,25,neg2,8,1,23,2,946,2,3,1
9428,b,hanger9,11,neg1,8,1,23,2,947,2,7,1
2340,t,turtle3,37,pos,8,1,23,2,948,8,2,1
2456,nt,abacus9,17,neg2,8,1,23,2,949,5,3,1
2345.1,nt,suitcase9,16,neg2,8,1,23,2,950,2,8,1
6212,b,cheese8,4,neg1,8,1,23,2,951,2,7,1
8120,t,cheesegrater14,44,pos,8,1,23,2,952,3,3,0
9425,nt,camera7,26,neg2,8,1,23,2,953,8,2,0
6520,b,key3,5,neg1,8,1,23,2,954,2,8,1
2750,b,rollerskates16,1,neg1,8,1,23,2,955,4,3,0
9921,nt,toothpaste14,29,neg2,8,1,23,2,956,2,8,1
2530,t,handbag3,40,pos,8,1,23,2,957,5,3,1
2870,t,seashell9,57,neu,8,1,23,2,958,5,3,1
2205,nt,stapler5,15,neg2,8,1,23,2,959,4,4,0
9908,b,gift15,13,neg1,8,1,23,2,960,2,8,1
2382,t,microscope1,51,neu,8,1,23,2,961,6,2,1
9075,b,windchime16,7,neg1,8,1,23,2,962,2,9,1
2490,nt,scale13,18,neg2,8,1,23,2,963,4,4,1
2091,t,binoculars14,35,pos,8,1,23,2,964,7,2,1
2396,t,exercise_equipment5,54,neu,8,1,23,2,965,5,3,1
6821,nt,vase15,22,neg2,8,1,23,2,966,3,7,1
7057,filler,bearteddy16,59,neu,8,1,23,2,967,8,1,1
1920,filler,broom11,34,pos,8,1,23,2,968,9,2,1
7325,filler,button5,43,pos,8,1,23,2,969,8,1,1
2487,filler,bonzai14,55,neu,8,1,23,2,970,6,3,1
2273,filler,cushion2,48,neu,8,1,23,2,971,5,3,1
