IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2980,filler,garbagetrash14,58,neu,45,1,24,2,350,0,,0.0
2273,filler,butterfly8,48,neu,45,1,24,2,351,0,1,1.071
2487,filler,gift15,55,neu,45,1,24,2,352,0,1,0.387
1340,filler,microwave1,30,pos,45,1,24,2,353,0,2,0.854
2398,filler,lei9,39,pos,45,1,24,2,354,0,2,0.42
1659,filler,microscope1,32,pos,45,1,24,2,355,0,2,0.454
2383,filler,binoculars14,52,neu,45,1,24,2,356,0,1,0.653
8120,filler,cheese8,44,pos,45,1,24,2,357,0,0,0.304
2382,filler,clock1,51,neu,45,1,24,2,358,0,1,0.404
2530,filler,compass1,40,pos,45,1,24,2,359,0,2,0.687
2456,nt,button5,17,neg2,45,1,24,2,395,1,2,1.254
2340,t,vase15,37,pos,45,1,24,2,396,1,2,0.37
1601,t,bowtie11,31,pos,45,1,24,2,397,1,2,0.353
2205,nt,tennisracquet7,15,neg2,45,1,24,2,398,1,1,1.204
2373,t,tape8,38,pos,45,1,24,2,399,1,1,0.454
2396,t,cushion2,54,neu,45,1,24,2,400,1,2,0.538
9163,nt,frame10,23,neg2,45,1,24,2,401,1,2,0.287
2102,t,rollerskates16,46,neu,45,1,24,2,402,1,2,0.17
2590,nt,hairbrush9,19,neg2,45,1,24,2,403,1,2,0.287
1710,t,suitcase9,33,pos,45,1,24,2,404,1,2,0.237
9910,nt,windchime16,28,neg2,45,1,24,2,405,1,2,0.587
1303,t,scissors5,45,neu,45,1,24,2,406,1,2,0.27
9425,nt,fan2,26,neg2,45,1,24,2,407,1,2,0.254
1920,t,decorativescreen10,34,pos,45,1,24,2,408,1,2,0.304
7230,t,dresser12,42,pos,45,1,24,2,409,1,2,0.271
7325,t,handbag3,43,pos,45,1,24,2,410,1,2,0.336
6821,nt,frisbee0,22,neg2,45,1,24,2,411,1,2,0.287
2749,t,glove6,56,neu,45,1,24,2,412,1,2,0.254
2309,t,backpack6,50,neu,45,1,24,2,413,1,2,0.221
9921,nt,calculator3,29,neg2,45,1,24,2,414,1,2,0.219
9301,nt,cheesegrater14,24,neg2,45,1,24,2,415,1,2,0.187
2154,t,seashell9,36,pos,45,1,24,2,416,1,1,0.236
3500,nt,coin15,21,neg2,45,1,24,2,417,1,1,0.336
2390,t,hanger9,53,neu,45,1,24,2,418,1,2,0.287
2870,t,bearteddy16,57,neu,45,1,24,2,419,1,2,0.504
9599,nt,ringbinder8,27,neg2,45,1,24,2,420,1,2,0.271
7057,t,camera7,59,neu,45,1,24,2,421,1,2,0.587
3195,nt,cookpot16,20,neg2,45,1,24,2,422,1,2,0.287
2345.1,nt,balloon10,16,neg2,45,1,24,2,423,1,2,0.388
2091,t,toothpaste14,35,pos,45,1,24,2,424,1,2,0.403
2490,nt,tent4,18,neg2,45,1,24,2,425,1,2,0.27
2272,t,doorknob4,47,neu,45,1,24,2,426,1,2,0.336
4626,t,powerstrip12,41,pos,45,1,24,2,427,1,2,0.387
2308,t,chessboard14,49,neu,45,1,24,2,428,1,2,0.37
9321,nt,turtle3,25,neg2,45,1,24,2,429,1,2,0.471
9910,nt,windchime16,28,neg2,45,1,24,2,430,2,2,0.254
1710,t,suitcase9,33,pos,45,1,24,2,431,2,2,0.254
1920,t,decorativescreen10,34,pos,45,1,24,2,432,2,2,0.253
7230,t,dresser12,42,pos,45,1,24,2,433,2,2,0.304
2590,nt,hairbrush9,19,neg2,45,1,24,2,434,2,2,0.27
