IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2154,filler,microwave1,36,pos,10,1,22,2,918,5,5,1
7325,filler,vase15,43,pos,10,1,22,2,919,7,3,1
2382,filler,scissors5,51,neu,10,1,22,2,920,5,5,0
2102,filler,turtle3,46,neu,10,1,22,2,921,7,2,1
2091,filler,chessboard14,35,pos,10,1,22,2,922,7,2,1
9075,b,balloon10,7,neg1,10,1,22,2,923,5,5,0
2683,b,gift15,0,neg1,10,1,22,2,924,3,4,1
9415,b,hanger9,10,neg1,10,1,22,2,925,5,5,1
9921,nt,glove6,29,neg2,10,1,22,2,926,6,4,1
9611,b,cookpot16,12,neg1,10,1,22,2,927,6,6,1
9187,b,doorknob4,8,neg1,10,1,22,2,928,2,4,1
2749,t,abacus9,56,neu,10,1,22,2,929,7,4,1
3195,nt,powerstrip12,20,neg2,10,1,22,2,930,6,3,1
2530,t,camera7,40,pos,10,1,22,2,931,7,3,1
9909,b,broom11,14,neg1,10,1,22,2,932,3,3,0
2590,nt,calculator3,19,neg2,10,1,22,2,933,5,5,0
4626,t,pokercard14,41,pos,10,1,22,2,934,5,5,0
3500,nt,stapler5,21,neg2,10,1,22,2,935,5,5,0
9599,nt,decorativescreen10,27,neg2,10,1,22,2,936,3,3,1
2490,nt,scale13,18,neg2,10,1,22,2,937,5,5,1
2345.1,nt,ringbinder8,16,neg2,10,1,22,2,938,6,3,1
3216,b,lei9,2,neg1,10,1,22,2,939,7,2,1
2750,b,bearteddy16,1,neg1,10,1,22,2,940,5,5,0
2456,nt,umbrella2,17,neg2,10,1,22,2,941,5,5,1
2309,t,tape8,50,neu,10,1,22,2,942,7,3,1
9301,nt,backpack6,24,neg2,10,1,22,2,943,5,5,0
2390,t,dumbbell0,53,neu,10,1,22,2,944,7,2,1
9428,b,lock14,11,neg1,10,1,22,2,945,5,5,1
7057,t,button5,59,neu,10,1,22,2,946,5,5,0
2398,t,dresser12,39,pos,10,1,22,2,947,8,2,1
1659,t,handbag3,32,pos,10,1,22,2,948,7,2,1
9163,nt,binoculars14,23,neg2,10,1,22,2,949,6,6,1
2205,nt,bowtie11,15,neg2,10,1,22,2,950,5,5,0
1601,t,cookingpan3,31,pos,10,1,22,2,951,7,3,1
3300,b,fan2,3,neg1,10,1,22,2,952,5,5,0
9425,nt,garbagetrash14,26,neg2,10,1,22,2,953,7,3,1
1710,t,bonzai14,33,pos,10,1,22,2,954,5,5,0
6520,b,compass1,5,neg1,10,1,22,2,955,5,6,1
6838,b,rollerskates16,6,neg1,10,1,22,2,956,6,3,1
6821,nt,cookie1,22,neg2,10,1,22,2,957,7,3,1
2373,t,hairbrush9,38,pos,10,1,22,2,958,5,5,1
9908,b,key3,13,neg1,10,1,22,2,959,5,5,0
2340,t,suitcase9,37,pos,10,1,22,2,960,5,5,1
1303,t,nunchaku16,45,neu,10,1,22,2,961,5,5,1
1340,t,tennisracquet7,30,pos,10,1,22,2,962,8,2,1
2980,t,hourglass16,58,neu,10,1,22,2,963,5,5,1
2870,t,clock1,57,neu,10,1,22,2,964,3,3,1
1920,t,cheesegrater14,34,pos,10,1,22,2,965,3,6,1
2273,t,butterfly8,48,neu,10,1,22,2,966,5,5,1
2272,t,windchime16,47,neu,10,1,22,2,967,5,5,1
2487,t,seashell9,55,neu,10,1,22,2,968,7,2,1
9910,nt,tent4,28,neg2,10,1,22,2,969,2,2,1
6212,b,cushion2,4,neg1,10,1,22,2,970,6,5,1
9321,nt,cheese8,25,neg2,10,1,22,2,971,5,5,1
9290,b,exercise_equipment5,9,neg1,10,1,22,2,972,5,5,0
2396,filler,frame10,54,neu,10,1,22,2,973,5,5,1
2308,filler,toothpaste14,49,neu,10,1,22,2,974,5,5,0
2383,filler,frisbee0,52,neu,10,1,22,2,975,3,2,1
7230,filler,coin15,42,pos,10,1,22,2,976,7,3,1
8120,filler,microscope1,44,pos,10,1,22,2,977,7,2,1
