subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
21,1,22,encoding,0,43,filler,pos,stapler5,7325.0
21,1,22,encoding,1,51,filler,neu,hanger9,2382.0
21,1,22,encoding,2,31,filler,pos,decorativescreen10,1601.0
21,1,22,encoding,3,47,filler,neu,frisbee0,2272.0
21,1,22,encoding,4,46,filler,neu,doorknob4,2102.0
21,1,22,encoding,5,12,nt,neg1,coin15,9611.0
21,1,22,encoding,6,0,nt,neg1,butterfly8,2683.0
21,1,22,encoding,7,37,t,pos,exercise_equipment5,2340.0
21,1,22,encoding,8,26,b,neg2,bonzai14,9425.0
21,1,22,encoding,9,27,b,neg2,microwave1,9599.0
21,1,22,encoding,10,10,nt,neg1,balloon10,9415.0
21,1,22,encoding,11,28,b,neg2,nunchaku16,9910.0
21,1,22,encoding,12,29,b,neg2,windchime16,9921.0
21,1,22,encoding,13,14,nt,neg1,rollerskates16,9909.0
21,1,22,encoding,14,34,t,pos,dumbbell0,1920.0
21,1,22,encoding,15,22,b,neg2,hourglass16,6821.0
21,1,22,encoding,16,42,t,pos,key3,7230.0
21,1,22,encoding,17,39,t,pos,handbag3,2398.0
21,1,22,encoding,18,7,nt,neg1,cookingpan3,9075.0
21,1,22,encoding,19,24,b,neg2,backpack6,9301.0
21,1,22,encoding,20,4,nt,neg1,cheesegrater14,6212.0
21,1,22,encoding,21,15,b,neg2,ringbinder8,2205.0
21,1,22,encoding,22,5,nt,neg1,hairbrush9,6520.0
21,1,22,encoding,23,16,b,neg2,scale13,2345.1
21,1,22,encoding,24,9,nt,neg1,tent4,9290.0
21,1,22,encoding,25,23,b,neg2,frame10,9163.0
21,1,22,encoding,26,8,nt,neg1,umbrella2,9187.0
21,1,22,encoding,27,18,b,neg2,compass1,2490.0
21,1,22,encoding,28,50,t,neu,garbagetrash14,2309.0
21,1,22,encoding,29,59,t,neu,turtle3,7057.0
21,1,22,encoding,30,35,t,pos,clock1,2091.0
21,1,22,encoding,31,53,t,neu,glove6,2390.0
21,1,22,encoding,32,55,t,neu,vase15,2487.0
21,1,22,encoding,33,49,t,neu,powerstrip12,2308.0
21,1,22,encoding,34,44,t,pos,lock14,8120.0
21,1,22,encoding,35,20,b,neg2,toothpaste14,3195.0
21,1,22,encoding,36,1,nt,neg1,microscope1,2750.0
21,1,22,encoding,37,17,b,neg2,binoculars14,2456.0
21,1,22,encoding,38,38,t,pos,cookie1,2373.0
21,1,22,encoding,39,33,t,pos,lei9,1710.0
21,1,22,encoding,40,57,t,neu,abacus9,2870.0
21,1,22,encoding,41,32,t,pos,chessboard14,1659.0
21,1,22,encoding,42,2,nt,neg1,button5,3216.0
21,1,22,encoding,43,11,nt,neg1,seashell9,9428.0
21,1,22,encoding,44,19,b,neg2,cushion2,2590.0
21,1,22,encoding,45,45,t,neu,pokercard14,1303.0
21,1,22,encoding,46,21,b,neg2,scissors5,3500.0
21,1,22,encoding,47,13,nt,neg1,camera7,9908.0
21,1,22,encoding,48,41,t,pos,cheese8,4626.0
21,1,22,encoding,49,54,t,neu,broom11,2396.0
21,1,22,encoding,50,56,t,neu,bearteddy16,2749.0
21,1,22,encoding,51,6,nt,neg1,cookpot16,6838.0
21,1,22,encoding,52,3,nt,neg1,tape8,3300.0
21,1,22,encoding,53,25,b,neg2,fan2,9321.0
21,1,22,encoding,54,58,t,neu,tennisracquet7,2980.0
21,1,22,encoding,55,40,filler,pos,suitcase9,2530.0
21,1,22,encoding,56,52,filler,neu,dresser12,2383.0
21,1,22,encoding,57,36,filler,pos,gift15,2154.0
21,1,22,encoding,58,48,filler,neu,calculator3,2273.0
21,1,22,encoding,59,30,filler,pos,bowtie11,1340.0
