IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
1303,filler,turtle3,45,neu,30,1,22,2,60,0,1
2980,t,windchime16,58,neu,30,1,22,2,61,0,0
2340,t,fan2,37,pos,30,1,22,2,62,0,0
2396,t,cheese8,54,neu,30,1,22,2,63,0,1
2750,b,calculator3,1,neg1,30,1,22,2,64,0,1
9599,nt,suitcase9,27,neg2,30,1,22,2,65,0,0
1920,t,clock1,34,pos,30,1,22,2,66,0,1
2870,filler,ringbinder8,57,neu,30,1,22,2,67,0,1
9909,b,gift15,14,neg1,30,1,22,2,68,0,1
7325,t,cookie1,43,pos,30,1,22,2,69,0,1
2373,filler,bowtie11,38,pos,30,1,22,2,70,0,1
2345.1,nt,garbagetrash14,16,neg2,30,1,22,2,71,0,1
2530,filler,tent4,40,pos,30,1,22,2,72,0,1
2273,t,microwave1,48,neu,30,1,22,2,73,0,1
6520,b,lock14,5,neg1,30,1,22,2,74,0,1
9075,b,dumbbell0,7,neg1,30,1,22,2,75,0,1
9425,nt,exercise_equipment5,26,neg2,30,1,22,2,76,0,0
2382,t,compass1,51,neu,30,1,22,2,77,0,1
8120,t,hanger9,44,pos,30,1,22,2,78,0,1
9611,b,scissors5,12,neg1,30,1,22,2,79,0,1
2398,t,coin15,39,pos,30,1,22,2,80,0,1
1710,t,tennisracquet7,33,pos,30,1,22,2,81,0,1
2456,nt,button5,17,neg2,30,1,22,2,82,0,1
7230,t,pokercard14,42,pos,30,1,22,2,83,0,1
3195,nt,bonzai14,20,neg2,30,1,22,2,84,0,1
9415,b,vase15,10,neg1,30,1,22,2,85,0,1
2205,nt,dresser12,15,neg2,30,1,22,2,86,0,1
2590,nt,frisbee0,19,neg2,30,1,22,2,87,0,1
3216,b,seashell9,2,neg1,30,1,22,2,88,0,1
2487,t,tape8,55,neu,30,1,22,2,89,0,0
1659,t,cheesegrater14,32,pos,30,1,22,2,90,0,1
3300,b,decorativescreen10,3,neg1,30,1,22,2,91,0,1
6838,b,cookpot16,6,neg1,30,1,22,2,92,0,1
2683,b,cookingpan3,0,neg1,30,1,22,2,93,0,0
9187,b,hourglass16,8,neg1,30,1,22,2,94,0,1
9301,nt,butterfly8,24,neg2,30,1,22,2,95,0,0
2383,t,balloon10,52,neu,30,1,22,2,96,0,1
3500,nt,microscope1,21,neg2,30,1,22,2,97,0,0
7057,t,key3,59,neu,30,1,22,2,98,0,1
9290,b,cushion2,9,neg1,30,1,22,2,99,0,1
9428,b,handbag3,11,neg1,30,1,22,2,100,0,1
9321,nt,chessboard14,25,neg2,30,1,22,2,101,0,1
6821,nt,glove6,22,neg2,30,1,22,2,102,0,1
9921,nt,hairbrush9,29,neg2,30,1,22,2,103,0,0
4626,filler,lei9,41,pos,30,1,22,2,104,0,1
1340,filler,stapler5,30,pos,30,1,22,2,105,0,0
2272,filler,broom11,47,neu,30,1,22,2,106,0,0
2308,filler,bearteddy16,49,neu,30,1,22,2,107,0,1
2091,t,camera7,35,pos,30,1,22,2,108,0,0
9163,nt,powerstrip12,23,neg2,30,1,22,2,109,0,1
9910,nt,frame10,28,neg2,30,1,22,2,110,0,1
2154,t,abacus9,36,pos,30,1,22,2,111,0,1
1601,filler,nunchaku16,31,pos,30,1,22,2,112,0,1
9908,b,binoculars14,13,neg1,30,1,22,2,113,0,1
2309,t,rollerskates16,50,neu,30,1,22,2,114,0,0
2102,filler,backpack6,46,neu,30,1,22,2,115,0,1
2749,t,umbrella2,56,neu,30,1,22,2,116,0,1
2490,nt,scale13,18,neg2,30,1,22,2,117,0,1
2390,t,doorknob4,53,neu,30,1,22,2,118,0,1
6212,b,toothpaste14,4,neg1,30,1,22,2,119,0,1
9599,nt,suitcase9,27,neg2,30,1,22,2,120,1,1
2340,t,fan2,37,pos,30,1,22,2,121,1,1
2487,t,tape8,55,neu,30,1,22,2,122,1,1
2309,t,rollerskates16,50,neu,30,1,22,2,123,1,1
3500,nt,microscope1,21,neg2,30,1,22,2,124,1,1
2683,b,cookingpan3,0,neg1,30,1,22,2,125,1,1
2091,t,camera7,35,pos,30,1,22,2,126,1,1
2272,filler,broom11,47,neu,30,1,22,2,127,1,1
9301,nt,butterfly8,24,neg2,30,1,22,2,128,1,1
9425,nt,exercise_equipment5,26,neg2,30,1,22,2,129,1,1
1340,filler,stapler5,30,pos,30,1,22,2,130,1,1
9921,nt,hairbrush9,29,neg2,30,1,22,2,131,1,1
2980,t,windchime16,58,neu,30,1,22,2,132,1,0
2980,t,windchime16,58,neu,30,1,22,2,133,2,1
