IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2980,filler,fan2,58,neu,40,1,19,1,282,3,4,1
7057,filler,bowtie11,59,neu,40,1,19,1,283,6,5,1
2373,filler,frame10,38,pos,40,1,19,1,284,7,6,1
1920,filler,rollerskates16,34,pos,40,1,19,1,285,7,6,1
7230,filler,butterfly8,42,pos,40,1,19,1,286,,,0
2398,t,chessboard14,39,pos,40,1,19,1,287,7,5,1
9290,nt,nunchaku16,9,neg1,40,1,19,1,288,2,6,1
2273,t,calculator3,48,neu,40,1,19,1,289,6,3,1
6212,nt,exercise_equipment5,4,neg1,40,1,19,1,290,3,7,1
2683,nt,dumbbell0,0,neg1,40,1,19,1,291,3,7,1
8120,t,glove6,44,pos,40,1,19,1,292,7,4,1
2530,t,clock1,40,pos,40,1,19,1,293,8,3,1
2396,t,backpack6,54,neu,40,1,19,1,294,7,4,1
9415,nt,cookpot16,10,neg1,40,1,19,1,295,3,5,1
9921,b,cheesegrater14,29,neg2,40,1,19,1,296,3,6,1
9910,b,bonzai14,28,neg2,40,1,19,1,297,3,7,1
9909,nt,tent4,14,neg1,40,1,19,1,298,4,6,1
3195,b,dresser12,20,neg2,40,1,19,1,299,2,7,1
6838,nt,hourglass16,6,neg1,40,1,19,1,300,5,5,1
1601,t,frisbee0,31,pos,40,1,19,1,301,4,5,1
9425,b,handbag3,26,neg2,40,1,19,1,302,2,6,1
9301,b,hanger9,24,neg2,40,1,19,1,303,2,5,1
3216,nt,cushion2,2,neg1,40,1,19,1,304,5,5,1
3300,nt,binoculars14,3,neg1,40,1,19,1,305,5,5,1
2490,b,balloon10,18,neg2,40,1,19,1,306,4,6,1
7325,t,ringbinder8,43,pos,40,1,19,1,307,,,0
2272,t,suitcase9,47,neu,40,1,19,1,308,5,5,1
9611,nt,compass1,12,neg1,40,1,19,1,309,4,6,1
2487,t,stapler5,55,neu,40,1,19,1,310,7,4,1
2382,t,toothpaste14,51,neu,40,1,19,1,311,6,3,1
2870,t,broom11,57,neu,40,1,19,1,312,4,5,1
4626,t,garbagetrash14,41,pos,40,1,19,1,313,,,0
6821,b,lock14,22,neg2,40,1,19,1,314,,,0
2205,b,abacus9,15,neg2,40,1,19,1,315,4,4,1
2590,b,turtle3,19,neg2,40,1,19,1,316,3,6,1
2102,t,vase15,46,neu,40,1,19,1,317,7,4,1
2345.1,b,microwave1,16,neg2,40,1,19,1,318,3,5,1
2383,t,umbrella2,52,neu,40,1,19,1,319,6,5,1
3500,b,camera7,21,neg2,40,1,19,1,320,3,5,1
9599,b,cookie1,27,neg2,40,1,19,1,321,3,6,1
1303,t,button5,45,neu,40,1,19,1,322,4,5,1
9075,nt,windchime16,7,neg1,40,1,19,1,323,3,6,1
9187,nt,coin15,8,neg1,40,1,19,1,324,3,7,1
2750,nt,seashell9,1,neg1,40,1,19,1,325,3,6,1
2308,t,gift15,49,neu,40,1,19,1,326,7,4,1
9321,b,microscope1,25,neg2,40,1,19,1,327,6,6,1
6520,nt,powerstrip12,5,neg1,40,1,19,1,328,,,0
9163,b,tennisracquet7,23,neg2,40,1,19,1,329,3,5,1
2091,t,bearteddy16,35,pos,40,1,19,1,330,9,3,1
1710,t,tape8,33,pos,40,1,19,1,331,7,3,1
2456,b,doorknob4,17,neg2,40,1,19,1,332,,,0
9908,nt,hairbrush9,13,neg1,40,1,19,1,333,5,6,1
9428,nt,pokercard14,11,neg1,40,1,19,1,334,4,6,1
2154,t,decorativescreen10,36,pos,40,1,19,1,335,6,5,1
2340,t,scissors5,37,pos,40,1,19,1,336,8,3,1
2390,filler,cheese8,53,neu,40,1,19,1,337,,,0
2309,filler,cookingpan3,50,neu,40,1,19,1,338,4,5,1
1340,filler,lei9,30,pos,40,1,19,1,339,7,4,1
2749,filler,key3,56,neu,40,1,19,1,340,5,5,1
1659,filler,scale13,32,pos,40,1,19,1,341,6,5,1
