IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
2273,filler,bonzai14,48,neu,12,0,22,2,0
2308,filler,turtle3,49,neu,12,0,22,2,1
1659,filler,glove6,32,pos,12,0,22,2,2
1340,filler,stapler5,30,pos,12,0,22,2,3
2870,filler,bowtie11,57,neu,12,0,22,2,4
6520,b,broom11,5,neg1,12,0,22,2,5
9425,nt,umbrella2,26,neg2,12,0,22,2,6
9321,nt,lock14,25,neg2,12,0,22,2,7
9611,b,microwave1,12,neg1,12,0,22,2,8
2205,nt,compass1,15,neg2,12,0,22,2,9
6838,b,dresser12,6,neg1,12,0,22,2,10
2456,nt,binoculars14,17,neg2,12,0,22,2,11
2154,t,hanger9,36,pos,12,0,22,2,12
9163,nt,key3,23,neg2,12,0,22,2,13
4626,t,microscope1,41,pos,12,0,22,2,14
9921,nt,gift15,29,neg2,12,0,22,2,15
6212,b,exercise_equipment5,4,neg1,12,0,22,2,16
9909,b,frisbee0,14,neg1,12,0,22,2,17
2383,t,cheese8,52,neu,12,0,22,2,18
2490,nt,backpack6,18,neg2,12,0,22,2,19
2590,nt,clock1,19,neg2,12,0,22,2,20
2396,t,bearteddy16,54,neu,12,0,22,2,21
1303,t,handbag3,45,neu,12,0,22,2,22
1710,t,garbagetrash14,33,pos,12,0,22,2,23
9428,b,suitcase9,11,neg1,12,0,22,2,24
2345.1,nt,cushion2,16,neg2,12,0,22,2,25
2683,b,vase15,0,neg1,12,0,22,2,26
9290,b,tennisracquet7,9,neg1,12,0,22,2,27
9415,b,doorknob4,10,neg1,12,0,22,2,28
2487,t,balloon10,55,neu,12,0,22,2,29
3300,b,butterfly8,3,neg1,12,0,22,2,30
7057,t,camera7,59,neu,12,0,22,2,31
9187,b,cookingpan3,8,neg1,12,0,22,2,32
3216,b,ringbinder8,2,neg1,12,0,22,2,33
9301,nt,button5,24,neg2,12,0,22,2,34
8120,t,windchime16,44,pos,12,0,22,2,35
2272,t,cheesegrater14,47,neu,12,0,22,2,36
9910,nt,coin15,28,neg2,12,0,22,2,37
7230,t,abacus9,42,pos,12,0,22,2,38
2309,t,decorativescreen10,50,neu,12,0,22,2,39
2980,t,fan2,58,neu,12,0,22,2,40
9908,b,powerstrip12,13,neg1,12,0,22,2,41
6821,nt,frame10,22,neg2,12,0,22,2,42
2750,b,toothpaste14,1,neg1,12,0,22,2,43
2382,t,scissors5,51,neu,12,0,22,2,44
3500,nt,nunchaku16,21,neg2,12,0,22,2,45
7325,t,calculator3,43,pos,12,0,22,2,46
9075,b,pokercard14,7,neg1,12,0,22,2,47
1601,t,lei9,31,pos,12,0,22,2,48
3195,nt,chessboard14,20,neg2,12,0,22,2,49
2091,t,hourglass16,35,pos,12,0,22,2,50
2398,t,scale13,39,pos,12,0,22,2,51
9599,nt,cookpot16,27,neg2,12,0,22,2,52
2340,t,rollerskates16,37,pos,12,0,22,2,53
2749,t,seashell9,56,neu,12,0,22,2,54
1920,filler,hairbrush9,34,pos,12,0,22,2,55
2373,filler,cookie1,38,pos,12,0,22,2,56
2102,filler,dumbbell0,46,neu,12,0,22,2,57
2530,filler,tape8,40,pos,12,0,22,2,58
2390,filler,tent4,53,neu,12,0,22,2,59
