IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2340,filler,scale13,37,pos,18,0,22,1,270,4,5,1
7230,filler,hourglass16,42,pos,18,0,22,1,271,4,6,0
1303,filler,windchime16,45,neu,18,0,22,1,272,7,1,1
2273,filler,compass1,48,neu,18,0,22,1,273,5,7,1
7057,filler,nunchaku16,59,neu,18,0,22,1,274,3,8,1
9321,b,fan2,25,neg2,18,0,22,1,275,5,5,1
2091,t,bowtie11,35,pos,18,0,22,1,276,8,2,1
2683,nt,microscope1,0,neg1,18,0,22,1,277,5,4,0
9075,nt,microwave1,7,neg1,18,0,22,1,278,3,7,1
2456,b,toothpaste14,17,neg2,18,0,22,1,279,4,4,1
2154,t,chessboard14,36,pos,18,0,22,1,280,4,4,1
9163,b,lock14,23,neg2,18,0,22,1,281,5,5,0
3300,nt,broom11,3,neg1,18,0,22,1,282,5,2,1
9611,nt,vase15,12,neg1,18,0,22,1,283,1,8,1
6821,b,gift15,22,neg2,18,0,22,1,284,3,6,0
3500,b,doorknob4,21,neg2,18,0,22,1,285,2,6,1
6838,nt,dumbbell0,6,neg1,18,0,22,1,286,3,7,1
2102,t,cushion2,46,neu,18,0,22,1,287,5,5,0
3195,b,pokercard14,20,neg2,18,0,22,1,288,3,4,0
2205,b,tennisracquet7,15,neg2,18,0,22,1,289,2,7,0
9908,nt,frame10,13,neg1,18,0,22,1,290,1,4,1
9425,b,powerstrip12,26,neg2,18,0,22,1,291,4,5,1
2980,t,cookingpan3,58,neu,18,0,22,1,292,2,1,0
9909,nt,key3,14,neg1,18,0,22,1,293,2,5,1
2749,t,bonzai14,56,neu,18,0,22,1,294,5,1,1
9910,b,lei9,28,neg2,18,0,22,1,295,3,4,0
6212,nt,decorativescreen10,4,neg1,18,0,22,1,296,3,6,1
1710,t,cheesegrater14,33,pos,18,0,22,1,297,2,5,0
2308,t,handbag3,49,neu,18,0,22,1,298,4,6,0
2398,t,bearteddy16,39,pos,18,0,22,1,299,5,5,0
9187,nt,garbagetrash14,8,neg1,18,0,22,1,300,5,5,0
3216,nt,glove6,2,neg1,18,0,22,1,301,1,8,1
9415,nt,hanger9,10,neg1,18,0,22,1,302,4,3,1
2750,nt,ringbinder8,1,neg1,18,0,22,1,303,3,3,1
2383,t,balloon10,52,neu,18,0,22,1,304,2,7,0
2590,b,exercise_equipment5,19,neg2,18,0,22,1,305,3,6,0
6520,nt,cheese8,5,neg1,18,0,22,1,306,2,8,1
1920,t,tent4,34,pos,18,0,22,1,307,5,6,1
9921,b,frisbee0,29,neg2,18,0,22,1,308,3,6,1
7325,t,camera7,43,pos,18,0,22,1,309,5,6,1
9428,nt,coin15,11,neg1,18,0,22,1,310,4,3,0
2382,t,butterfly8,51,neu,18,0,22,1,311,6,7,1
9301,b,clock1,24,neg2,18,0,22,1,312,3,7,0
9599,b,hairbrush9,27,neg2,18,0,22,1,313,6,8,1
9290,nt,cookpot16,9,neg1,18,0,22,1,314,5,5,1
2530,t,backpack6,40,pos,18,0,22,1,315,5,2,1
1659,t,suitcase9,32,pos,18,0,22,1,316,4,4,1
2345.1,b,scissors5,16,neg2,18,0,22,1,317,2,7,0
2487,t,seashell9,55,neu,18,0,22,1,318,5,7,1
2309,t,dresser12,50,neu,18,0,22,1,319,5,3,0
4626,t,binoculars14,41,pos,18,0,22,1,320,5,3,1
2870,t,turtle3,57,neu,18,0,22,1,321,6,3,1
1601,t,cookie1,31,pos,18,0,22,1,322,5,2,1
2390,t,stapler5,53,neu,18,0,22,1,323,7,6,0
2490,b,tape8,18,neg2,18,0,22,1,324,3,6,1
1340,filler,abacus9,30,pos,18,0,22,1,325,2,6,0
8120,filler,calculator3,44,pos,18,0,22,1,326,7,1,1
2396,filler,rollerskates16,54,neu,18,0,22,1,327,5,5,0
2272,filler,umbrella2,47,neu,18,0,22,1,328,5,5,0
2373,filler,button5,38,pos,18,0,22,1,329,5,1,0
