IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
4605,pre_new,NA,171,neu,39,1,22,1,138,1,0.9550426180003342
1731,pre_new,NA,69,pos,39,1,22,1,139,1,0.6384631299997636
9163,b,umbrella2,23,neg2,39,1,22,1,140,1,0.7086819760002072
9332,pre_new,NA,131,neg,39,1,22,1,141,1,0.6284808370000974
6821,b,calculator3,22,neg2,39,1,22,1,142,1,0.749906887999714
2205,b,clock1,15,neg2,39,1,22,1,143,1,0.6998900060002597
2216,pre_new,NA,66,pos,39,1,22,1,144,1,0.7704386939999495
2154,filler,hourglass16,36,pos,39,1,22,1,145,1,0.6638625139999021
7325,t,dresser12,43,pos,39,1,22,1,146,1,0.7496742459998131
2156,pre_new,NA,64,pos,39,1,22,1,147,1,0.6550600900000063
2683,nt,balloon10,0,neg1,39,1,22,1,148,1,0.8978727220001019
3211,pre_new,NA,169,neu,39,1,22,1,149,1,0.8723479139998744
7440,pre_new,NA,77,pos,39,1,22,1,150,1,0.6370643059999566
2032,pre_new,NA,152,neu,39,1,22,1,151,1,0.6629731529997116
2235,pre_new,NA,155,neu,39,1,22,1,152,1,0.8056591100003061
9621,pre_new,NA,143,neg,39,1,22,1,153,1,0.5776682349996918
2091,filler,microscope1,35,pos,39,1,22,1,154,1,0.677900024000337
1111,pre_new,NA,90,neg,39,1,22,1,155,1,0.6676534160001211
9424,pre_new,NA,137,neg,39,1,22,1,156,1,0.8526974890000929
9001,pre_new,NA,120,neg,39,1,22,1,157,1,0.5535740220002481
2749,filler,abacus9,56,neu,39,1,22,1,158,1,0.7276226200001474
2191,pre_new,NA,154,neu,39,1,22,1,159,1,0.6041290490002211
4616,pre_new,NA,83,pos,39,1,22,1,160,1,0.5906308590001572
2487,t,cookpot16,55,neu,39,1,22,1,161,1,0.7292055080001774
7057,t,button5,59,neu,39,1,22,1,162,1,0.7713308739998865
9600,pre_new,NA,142,neg,39,1,22,1,163,1,0.6733613319997858
2272,t,garbagetrash14,47,neu,39,1,22,1,164,1,0.8985477860001083
9187,nt,cookie1,8,neg1,39,1,22,1,165,1,0.6891202880001401
7359,pre_new,NA,119,neg,39,1,22,1,166,1,0.7535464460002004
1650,pre_new,NA,72,pos,39,1,22,1,167,1,0.6365810679999413
2580,pre_new,NA,166,neu,39,1,22,1,168,1,0.7762592690000929
2273,t,cheesegrater14,48,neu,39,1,22,1,169,1,0.7246980889999577
2411,pre_new,NA,160,neu,39,1,22,1,170,1,0.6000853909999933
2141,pre_new,NA,97,neg,39,1,22,1,171,1,0.5905868750000991
3500,b,windchime16,21,neg2,39,1,22,1,172,1,0.8497085650001281
2490,b,cushion2,18,neg2,39,1,22,1,173,0,0.7693108789999314
2345.1,b,cookingpan3,16,neg2,39,1,22,1,174,1,0.773012738000034
2382,t,binoculars14,51,neu,39,1,22,1,175,1,0.8377511100002266
2594,pre_new,NA,88,pos,39,1,22,1,176,1,0.7099531600001683
6212,nt,pokercard14,4,neg1,39,1,22,1,177,1,0.5609748750002836
9415,nt,backpack6,10,neg1,39,1,22,1,178,1,0.6276558829999885
2390,filler,hanger9,53,neu,39,1,22,1,179,1,0.656716547999622
9425,b,fan2,26,neg2,39,1,22,1,180,1,1.0062359880002987
9903,pre_new,NA,147,neg,39,1,22,1,181,1,0.959014794000268
2299,pre_new,NA,86,pos,39,1,22,1,182,1,0.5692415489997984
2095,pre_new,NA,95,neg,39,1,22,1,183,1,0.6520059489998857
9909,nt,exercise_equipment5,14,neg1,39,1,22,1,184,1,0.8886789940002018
2396,t,bowtie11,54,neu,39,1,22,1,185,1,0.7203765440003735
9321,b,hairbrush9,25,neg2,39,1,22,1,186,1,0.6891167789999599
8330,pre_new,NA,67,pos,39,1,22,1,187,1,0.656664501999785
2341,pre_new,NA,81,pos,39,1,22,1,188,1,0.754088602000138
6520,nt,broom11,5,neg1,39,1,22,1,189,1,1.014364387999649
9290,nt,nunchaku16,9,neg1,39,1,22,1,190,0,1.04964748600014
1340,t,ringbinder8,30,pos,39,1,22,1,191,1,0.6614539209999748
2590,b,handbag3,19,neg2,39,1,22,1,192,1,0.661460236000039
2530,t,toothpaste14,40,pos,39,1,22,1,193,1,0.6784736740000881
9921,b,doorknob4,29,neg2,39,1,22,1,194,1,0.7996969370001352
9635.1,pre_new,NA,144,neg,39,1,22,1,195,1,0.760822619999999
2598,pre_new,NA,70,pos,39,1,22,1,196,1,0.6638974450002024
9341,pre_new,NA,132,neg,39,1,22,1,197,1,0.6407569610000792
1710,t,rollerskates16,33,pos,39,1,22,1,198,1,0.7275212819999979
