IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
2691,post_new,NA,99,neg,12,0,22,2,754,1,0.8304677460000676
6821,nt,frame10,22,neg2,12,0,22,2,755,1,0.7003369699996256
6550,post_new,NA,115,neg,12,0,22,2,756,1,0.6896246030000839
2053,post_new,NA,94,neg,12,0,22,2,757,1,0.7690822080003272
2870,filler,bowtie11,57,neu,12,0,22,2,758,1,0.6114372150004783
1659,filler,glove6,32,pos,12,0,22,2,759,1,0.5644491610000841
2340,t,rollerskates16,37,pos,12,0,22,2,760,1,0.5785919139998441
2579,post_new,NA,165,neu,12,0,22,2,761,1,0.6537869899993893
9326,post_new,NA,130,neg,12,0,22,2,762,1,0.7756463209998401
2314,sub,decorativescreen10,50,pos,12,0,22,2,763,1,0.7651888780001173
9295,post_new,NA,127,neg,12,0,22,2,764,1,0.7096482650003963
8210,post_new,NA,81,pos,12,0,22,2,765,1,0.6054697500003385
6834,post_new,NA,118,neg,12,0,22,2,766,1,0.9704174279995641
8205,sub,garbagetrash14,33,pos,12,0,22,2,767,1,0.5705721930007712
7230,t,abacus9,42,pos,12,0,22,2,768,1,0.5774593209998784
9900,post_new,NA,145,neg,12,0,22,2,769,1,1.849664629000472
2389,sub,scissors5,51,pos,12,0,22,2,770,1,0.813196935000633
2359,post_new,NA,156,neu,12,0,22,2,771,1,0.6690747160000683
8120,t,windchime16,44,pos,12,0,22,2,772,1,0.7499932430000626
7495,post_new,NA,175,neu,12,0,22,2,773,1,0.6882104940004865
5726,sub,hourglass16,35,pos,12,0,22,2,774,1,0.6211612619999869
2435,post_new,NA,161,neu,12,0,22,2,775,1,0.6705792689999726
9910,nt,coin15,28,neg2,12,0,22,2,776,1,0.6285960779996458
2299,sub,fan2,58,pos,12,0,22,2,777,1,0.6498464689993853
2560,post_new,NA,80,pos,12,0,22,2,778,1,0.9847772829998576
8497,sub,seashell9,56,pos,12,0,22,2,779,1,0.6999277630002325
2235,post_new,NA,155,neu,12,0,22,2,780,1,0.7233356079996156
2400,post_new,NA,159,neu,12,0,22,2,781,1,0.7561690839993389
6838,b,dresser12,6,neg1,12,0,22,2,782,1,0.612571609999577
1303,t,handbag3,45,neu,12,0,22,2,783,1,0.550619450999875
3350,post_new,NA,109,neg,12,0,22,2,784,1,0.834996835000311
2309,t,decorativescreen10,50,neu,12,0,22,2,785,1,0.6068242929995904
