IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2870,filler,hanger9,57,neu,6,1,22,2,244,7,3,1
1601,filler,stapler5,31,pos,6,1,22,2,245,5,1,1
7057,filler,calculator3,59,neu,6,1,22,2,246,5,1,1
7325,filler,binoculars14,43,pos,6,1,22,2,247,5,1,1
2309,filler,dumbbell0,50,neu,6,1,22,2,248,5,5,1
2205,nt,broom11,15,neg2,6,1,22,2,249,5,1,1
6212,b,glove6,4,neg1,6,1,22,2,250,3,7,1
4626,t,butterfly8,41,pos,6,1,22,2,251,8,5,1
2154,t,gift15,36,pos,6,1,22,2,252,5,2,1
2590,nt,cookingpan3,19,neg2,6,1,22,2,253,3,7,1
2091,t,microscope1,35,pos,6,1,22,2,254,5,3,1
9599,nt,handbag3,27,neg2,6,1,22,2,255,2,7,1
2396,t,ringbinder8,54,neu,6,1,22,2,256,4,2,1
3216,b,lock14,2,neg1,6,1,22,2,257,3,8,1
9187,b,scale13,8,neg1,6,1,22,2,258,1,9,1
2390,t,clock1,53,neu,6,1,22,2,259,5,1,1
9425,nt,key3,26,neg2,6,1,22,2,260,3,5,1
9301,nt,pokercard14,24,neg2,6,1,22,2,261,1,9,1
6520,b,lei9,5,neg1,6,1,22,2,262,3,6,1
6821,nt,suitcase9,22,neg2,6,1,22,2,263,3,5,1
2980,t,button5,58,neu,6,1,22,2,264,5,3,1
9909,b,microwave1,14,neg1,6,1,22,2,265,5,7,1
9428,b,windchime16,11,neg1,6,1,22,2,266,3,7,1
2490,nt,frame10,18,neg2,6,1,22,2,267,3,5,0
2456,nt,doorknob4,17,neg2,6,1,22,2,268,7,4,0
2487,t,nunchaku16,55,neu,6,1,22,2,269,5,3,1
9321,nt,compass1,25,neg2,6,1,22,2,270,7,5,1
9290,b,bearteddy16,9,neg1,6,1,22,2,271,3,5,1
9921,nt,cookie1,29,neg2,6,1,22,2,272,3,4,1
2308,t,backpack6,49,neu,6,1,22,2,273,5,2,1
2750,b,dresser12,1,neg1,6,1,22,2,274,3,3,1
1920,t,bonzai14,34,pos,6,1,22,2,275,8,6,1
2345.1,nt,chessboard14,16,neg2,6,1,22,2,276,3,5,1
2272,t,cheesegrater14,47,neu,6,1,22,2,277,5,4,1
6838,b,seashell9,6,neg1,6,1,22,2,278,6,3,1
1659,t,tennisracquet7,32,pos,6,1,22,2,279,7,5,1
2683,b,abacus9,0,neg1,6,1,22,2,280,3,4,1
2383,t,toothpaste14,52,neu,6,1,22,2,281,5,2,1
7230,t,tent4,42,pos,6,1,22,2,282,7,4,1
2102,t,exercise_equipment5,46,neu,6,1,22,2,283,5,1,1
9415,b,frisbee0,10,neg1,6,1,22,2,284,3,4,1
8120,t,powerstrip12,44,pos,6,1,22,2,285,5,3,1
9908,b,hourglass16,13,neg1,6,1,22,2,286,2,3,1
9910,nt,scissors5,28,neg2,6,1,22,2,287,3,4,1
2530,t,balloon10,40,pos,6,1,22,2,288,3,5,0
2398,t,cheese8,39,pos,6,1,22,2,289,5,1,1
3500,nt,umbrella2,21,neg2,6,1,22,2,290,3,5,1
3300,b,garbagetrash14,3,neg1,6,1,22,2,291,3,4,1
9163,nt,tape8,23,neg2,6,1,22,2,292,3,3,1
2273,t,camera7,48,neu,6,1,22,2,293,5,1,1
9075,b,vase15,7,neg1,6,1,22,2,294,3,4,1
2373,t,turtle3,38,pos,6,1,22,2,295,5,1,1
1303,t,hairbrush9,45,neu,6,1,22,2,296,3,3,1
3195,nt,cushion2,20,neg2,6,1,22,2,297,1,7,1
9611,b,bowtie11,12,neg1,6,1,22,2,298,5,2,0
2749,filler,cookpot16,56,neu,6,1,22,2,299,5,1,1
1710,filler,rollerskates16,33,pos,6,1,22,2,300,7,3,1
2382,filler,coin15,51,neu,6,1,22,2,301,5,3,1
2340,filler,fan2,37,pos,6,1,22,2,302,6,2,1
1340,filler,decorativescreen10,30,pos,6,1,22,2,303,6,2,1
