IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
2272,t,tape8,47,neu,2,0,21,2,163,1,0.815001250000023
2037,pre_new,NA,68,pos,2,0,21,2,164,1,0.8024268130002383
6834,pre_new,NA,118,neg,2,0,21,2,165,1,0.7503110719999313
2398,filler,lei9,39,pos,2,0,21,2,166,1,0.7495998759995928
4000,pre_new,NA,170,neu,2,0,21,2,167,1,0.8016623749999781
2036,pre_new,NA,153,neu,2,0,21,2,168,1,0.7078361080002651
1710,filler,microwave1,33,pos,2,0,21,2,169,1,0.6498125669995716
1271,pre_new,NA,91,neg,2,0,21,2,170,1,0.6746326800002862
8232,pre_new,NA,179,neu,2,0,21,2,171,1,0.6621985249994395
1605,pre_new,NA,66,pos,2,0,21,2,172,1,0.6740136480002548
5780,pre_new,NA,84,pos,2,0,21,2,173,1,0.7116310769997654
2703,pre_new,NA,101,neg,2,0,21,2,174,1,0.8483109729995704
2382,t,windchime16,51,neu,2,0,21,2,175,1,0.6717053600004874
9415,b,backpack6,10,neg1,2,0,21,2,176,1,0.6618287920000512
1659,t,bowtie11,32,pos,2,0,21,2,177,1,0.6015685669999584
8470,pre_new,NA,63,pos,2,0,21,2,178,1,0.5783120650003184
2205,nt,calculator3,15,neg2,2,0,21,2,179,1,0.6699998999993113
1303,t,scissors5,45,neu,2,0,21,2,180,1,0.6505350269999326
6312,pre_new,NA,112,neg,2,0,21,2,181,1,0.6503722090001247
2308,t,handbag3,49,neu,2,0,21,2,182,1,0.6539070089993402
8030,pre_new,NA,77,pos,2,0,21,2,183,1,0.6474750600000334
9600,pre_new,NA,142,neg,2,0,21,2,184,1,0.7190183810007511
2980,filler,clock1,58,neu,2,0,21,2,185,1,0.7485925159999169
2141,pre_new,NA,97,neg,2,0,21,2,186,1,1.1525128690000201
9187,b,seashell9,8,neg1,2,0,21,2,187,1,0.6727226630000587
9040,pre_new,NA,122,neg,2,0,21,2,188,1,0.701539018999938
1340,t,cookingpan3,30,pos,2,0,21,2,189,1,0.7792117009994399
3500,nt,vase15,21,neg2,2,0,21,2,190,1,0.677096234999226
6212,b,doorknob4,4,neg1,2,0,21,2,191,1,0.6261175950003235
9184,pre_new,NA,126,neg,2,0,21,2,192,1,0.6904516300000978
9300,pre_new,NA,128,neg,2,0,21,2,193,1,0.7780026780001208
9075,b,frame10,7,neg1,2,0,21,2,194,1,0.7226590949994716
9621,pre_new,NA,143,neg,2,0,21,2,195,1,0.7106787080001595
9908,b,fan2,13,neg1,2,0,21,2,196,1,0.7369713179996324
9428,b,garbagetrash14,11,neg1,2,0,21,2,197,1,0.7736148570002115
2521,pre_new,NA,164,neu,2,0,21,2,198,1,0.7704205740001271
6821,nt,nunchaku16,22,neg2,2,0,21,2,199,1,0.6504170429998339
2346,pre_new,NA,89,pos,2,0,21,2,200,1,0.8207299819996479
9290,b,glove6,9,neg1,2,0,21,2,201,1,0.6126766390007106
2870,filler,ringbinder8,57,neu,2,0,21,2,202,1,0.6774634359999254
2273,t,gift15,48,neu,2,0,21,2,203,1,1.0082890610001414
9902,pre_new,NA,146,neg,2,0,21,2,204,1,1.198713841999961
9910,nt,balloon10,28,neg2,2,0,21,2,205,1,0.6624727309999798
4626,filler,lock14,41,pos,2,0,21,2,206,1,0.6508494720001181
2345.1,nt,cheesegrater14,16,neg2,2,0,21,2,207,1,0.6308753880002769
9301,nt,cheese8,24,neg2,2,0,21,2,208,1,0.6126739849996738
2487,filler,decorativescreen10,55,neu,2,0,21,2,209,1,0.7141656789999615
