IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
9301,nt,button5,24,neg2,14,1,23,2,60,0,1
9611,b,hourglass16,12,neg1,14,1,23,2,61,0,1
3300,b,bowtie11,3,neg1,14,1,23,2,62,0,1
2102,t,dumbbell0,46,neu,14,1,23,2,63,0,1
8120,t,windchime16,44,pos,14,1,23,2,64,0,1
2345.1,nt,garbagetrash14,16,neg2,14,1,23,2,65,0,1
7057,t,pokercard14,59,neu,14,1,23,2,66,0,1
6838,b,frisbee0,6,neg1,14,1,23,2,67,0,1
9415,b,umbrella2,10,neg1,14,1,23,2,68,0,1
7230,t,binoculars14,42,pos,14,1,23,2,69,0,1
2383,t,frame10,52,neu,14,1,23,2,70,0,1
2749,filler,decorativescreen10,56,neu,14,1,23,2,71,0,1
7325,t,glove6,43,pos,14,1,23,2,72,0,0
9921,nt,fan2,29,neg2,14,1,23,2,73,0,0
9428,b,tape8,11,neg1,14,1,23,2,74,0,0
2530,t,suitcase9,40,pos,14,1,23,2,75,0,1
1920,t,bearteddy16,34,pos,14,1,23,2,76,0,1
2750,b,rollerskates16,1,neg1,14,1,23,2,77,0,1
2340,filler,turtle3,37,pos,14,1,23,2,78,0,0
6212,b,stapler5,4,neg1,14,1,23,2,79,0,1
2308,t,microscope1,49,neu,14,1,23,2,80,0,1
1340,t,gift15,30,pos,14,1,23,2,81,0,1
9910,nt,vase15,28,neg2,14,1,23,2,82,0,0
3500,nt,cookie1,21,neg2,14,1,23,2,83,0,1
9163,nt,cushion2,23,neg2,14,1,23,2,84,0,0
3195,nt,backpack6,20,neg2,14,1,23,2,85,0,1
2091,t,bonzai14,35,pos,14,1,23,2,86,0,1
2487,filler,broom11,55,neu,14,1,23,2,87,0,1
2382,t,calculator3,51,neu,14,1,23,2,88,0,1
4626,filler,cheesegrater14,41,pos,14,1,23,2,89,0,1
2205,nt,hairbrush9,15,neg2,14,1,23,2,90,0,1
2456,nt,lock14,17,neg2,14,1,23,2,91,0,1
2273,filler,ringbinder8,48,neu,14,1,23,2,92,0,0
2490,nt,butterfly8,18,neg2,14,1,23,2,93,0,1
9187,b,scissors5,8,neg1,14,1,23,2,94,0,1
2309,t,coin15,50,neu,14,1,23,2,95,0,1
2870,t,cheese8,57,neu,14,1,23,2,96,0,1
2390,t,nunchaku16,53,neu,14,1,23,2,97,0,1
9075,b,cookingpan3,7,neg1,14,1,23,2,98,0,1
9909,b,chessboard14,14,neg1,14,1,23,2,99,0,1
9599,nt,compass1,27,neg2,14,1,23,2,100,0,1
3216,b,balloon10,2,neg1,14,1,23,2,101,0,1
6821,nt,camera7,22,neg2,14,1,23,2,102,0,1
1601,filler,microwave1,31,pos,14,1,23,2,103,0,1
1303,filler,doorknob4,45,neu,14,1,23,2,104,0,1
2398,filler,seashell9,39,pos,14,1,23,2,105,0,1
2590,nt,toothpaste14,19,neg2,14,1,23,2,106,0,1
2980,t,dresser12,58,neu,14,1,23,2,107,0,1
1710,filler,clock1,33,pos,14,1,23,2,108,0,1
2396,filler,lei9,54,neu,14,1,23,2,109,0,0
2373,t,abacus9,38,pos,14,1,23,2,110,0,0
2154,t,cookpot16,36,pos,14,1,23,2,111,0,1
1659,t,tennisracquet7,32,pos,14,1,23,2,112,0,0
9908,b,handbag3,13,neg1,14,1,23,2,113,0,0
2272,t,exercise_equipment5,47,neu,14,1,23,2,114,0,1
6520,b,scale13,5,neg1,14,1,23,2,115,0,1
9321,nt,tent4,25,neg2,14,1,23,2,116,0,0
9425,nt,key3,26,neg2,14,1,23,2,117,0,1
2683,b,powerstrip12,0,neg1,14,1,23,2,118,0,1
9290,b,hanger9,9,neg1,14,1,23,2,119,0,1
2273,filler,ringbinder8,48,neu,14,1,23,2,120,1,1
9163,nt,cushion2,23,neg2,14,1,23,2,121,1,1
2373,t,abacus9,38,pos,14,1,23,2,122,1,1
9910,nt,vase15,28,neg2,14,1,23,2,123,1,1
9921,nt,fan2,29,neg2,14,1,23,2,124,1,1
7325,t,glove6,43,pos,14,1,23,2,125,1,1
9908,b,handbag3,13,neg1,14,1,23,2,126,1,1
9321,nt,tent4,25,neg2,14,1,23,2,127,1,1
2340,filler,turtle3,37,pos,14,1,23,2,128,1,1
9428,b,tape8,11,neg1,14,1,23,2,129,1,1
2396,filler,lei9,54,neu,14,1,23,2,130,1,1
1659,t,tennisracquet7,32,pos,14,1,23,2,131,1,1
