IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
9927,pre_new,NA,149,neg,14,1,23,2,132,1,1.1549263249999058
8120,t,windchime16,44,pos,14,1,23,2,133,1,0.9503101850000348
7325,t,glove6,43,pos,14,1,23,2,134,1,0.7700784740000017
2560,pre_new,NA,65,pos,14,1,23,2,135,1,0.9354104510000525
2683,b,powerstrip12,0,neg1,14,1,23,2,136,1,0.7603900290000638
2396,filler,lei9,54,neu,14,1,23,2,137,1,0.7503614340000695
1750,pre_new,NA,67,pos,14,1,23,2,138,1,0.7680388050000602
2703,pre_new,NA,101,neg,14,1,23,2,139,1,1.1561706769998636
9635.1,pre_new,NA,144,neg,14,1,23,2,140,1,1.3056627439998465
8210,pre_new,NA,71,pos,14,1,23,2,141,1,0.9564837399998396
9295,pre_new,NA,127,neg,14,1,23,2,142,1,0.9984742439999081
5726,pre_new,NA,69,pos,14,1,23,2,143,1,0.8047418389999166
2398,filler,seashell9,39,pos,14,1,23,2,144,1,0.7695023969999966
9621,pre_new,NA,143,neg,14,1,23,2,145,1,0.8023822909999581
7234,pre_new,NA,173,neu,14,1,23,2,146,1,1.0239085529999556
1419,pre_new,NA,75,pos,14,1,23,2,147,1,1.0712164750000284
9187,b,scissors5,8,neg1,14,1,23,2,148,1,1.005676515999994
3500,nt,cookie1,21,neg2,14,1,23,2,149,1,0.8491664020000371
2373,t,abacus9,38,pos,14,1,23,2,150,1,0.7306612830000176
2273,filler,ringbinder8,48,neu,14,1,23,2,151,1,0.7745188389999385
2579,pre_new,NA,165,neu,14,1,23,2,152,1,0.7358892080001169
1340,t,gift15,30,pos,14,1,23,2,153,1,0.7990699419999601
9421,pre_new,NA,135,neg,14,1,23,2,154,1,1.2249676709998312
2980,t,dresser12,58,neu,14,1,23,2,155,1,0.7761559100001705
3216,b,balloon10,2,neg1,14,1,23,2,156,1,0.9739868589999787
7230,t,binoculars14,42,pos,14,1,23,2,157,1,0.7780908849999832
9909,b,chessboard14,14,neg1,14,1,23,2,158,1,0.839824918999966
9425,nt,key3,26,neg2,14,1,23,2,159,1,1.1227360929999577
9427,pre_new,NA,138,neg,14,1,23,2,160,1,1.4170643150000615
7440,pre_new,NA,61,pos,14,1,23,2,161,1,1.0517119270000421
9183,pre_new,NA,125,neg,14,1,23,2,162,1,1.169118213999809
9342,pre_new,NA,133,neg,14,1,23,2,163,1,1.2009640950000176
2791,pre_new,NA,68,pos,14,1,23,2,164,1,1.1246960599999056
9611,b,hourglass16,12,neg1,14,1,23,2,165,1,0.7626167470000382
2750,b,rollerskates16,1,neg1,14,1,23,2,166,1,0.7216360169998097
8370,pre_new,NA,89,pos,14,1,23,2,167,1,1.0255302570001277
4626,filler,cheesegrater14,41,pos,14,1,23,2,168,1,0.6999582559999453
2278,pre_new,NA,98,neg,14,1,23,2,169,1,1.0592344890001186
8600,pre_new,NA,60,pos,14,1,23,2,170,1,1.5487681390000034
9908,b,handbag3,13,neg1,14,1,23,2,171,1,0.8372544070000458
7359,pre_new,NA,119,neg,14,1,23,2,172,1,1.8216322630000832
9902,pre_new,NA,146,neg,14,1,23,2,173,1,1.5853561440001158
2393,pre_new,NA,158,neu,14,1,23,2,174,1,0.9064791099999638
9321,nt,tent4,25,neg2,14,1,23,2,175,1,0.6891625019998173
2490,nt,butterfly8,18,neg2,14,1,23,2,176,1,0.8272986490001131
2235,pre_new,NA,155,neu,14,1,23,2,177,1,0.8084283880000385
6520,b,scale13,5,neg1,14,1,23,2,178,1,0.7144683440001245
8065,pre_new,NA,178,neu,14,1,23,2,179,1,1.1057734170001368
2309,t,coin15,50,neu,14,1,23,2,180,1,0.8228605819999757
2091,t,bonzai14,35,pos,14,1,23,2,181,0,1.3778171520000342
2518,pre_new,NA,163,neu,14,1,23,2,182,1,2.92136227900005
2870,t,cheese8,57,neu,14,1,23,2,183,1,0.8485997279999538
1601,filler,microwave1,31,pos,14,1,23,2,184,1,0.8710545139999795
7620,pre_new,NA,177,neu,14,1,23,2,185,1,0.8530973890001405
7495,pre_new,NA,175,neu,14,1,23,2,186,1,0.9012989539999126
4605,pre_new,NA,171,neu,14,1,23,2,187,1,1.5715740480000022
2700,pre_new,NA,100,neg,14,1,23,2,188,1,0.9715299959998447
9160,pre_new,NA,124,neg,14,1,23,2,189,1,0.7829804620000687
2095,pre_new,NA,95,neg,14,1,23,2,190,1,1.0034296659998745
7242,pre_new,NA,174,neu,14,1,23,2,191,1,0.9221479650000219
2156,pre_new,NA,82,pos,14,1,23,2,192,1,1.150878948999889
1645,pre_new,NA,150,neu,14,1,23,2,193,1,0.7011106929999187
2900,pre_new,NA,104,neg,14,1,23,2,194,1,0.7213780649999535
1659,t,tennisracquet7,32,pos,14,1,23,2,195,1,0.7648279110001113
9910,nt,vase15,28,neg2,14,1,23,2,196,1,0.9499157589998504
2383,t,frame10,52,neu,14,1,23,2,197,1,0.7198547499999677
2595,pre_new,NA,168,neu,14,1,23,2,198,1,0.988219362000109
7057,t,pokercard14,59,neu,14,1,23,2,199,1,1.0008628750001662
1303,filler,doorknob4,45,neu,14,1,23,2,200,1,0.9506782539999676
2272,t,exercise_equipment5,47,neu,14,1,23,2,201,1,0.8008579759998611
9184,pre_new,NA,126,neg,14,1,23,2,202,1,1.0509366569999656
9163,nt,cushion2,23,neg2,14,1,23,2,203,1,0.9081990869999572
2691,pre_new,NA,99,neg,14,1,23,2,204,1,0.7773060110000642
6821,nt,camera7,22,neg2,14,1,23,2,205,1,0.8000820449999537
6315,pre_new,NA,114,neg,14,1,23,2,206,1,1.1489660210002057
3220,pre_new,NA,107,neg,14,1,23,2,207,1,0.8519599090000156
9922,pre_new,NA,148,neg,14,1,23,2,208,1,0.7892772149998564
2339,pre_new,NA,63,pos,14,1,23,2,209,1,0.6295194919998721
3280,pre_new,NA,108,neg,14,1,23,2,210,1,1.2047725809998155
9302,pre_new,NA,129,neg,14,1,23,2,211,1,1.0020931060000748
3195,nt,backpack6,20,neg2,14,1,23,2,212,1,0.6409680039998875
2590,nt,toothpaste14,19,neg2,14,1,23,2,213,1,0.7767563499999142
2411,pre_new,NA,160,neu,14,1,23,2,214,1,0.9366908239999248
2102,t,dumbbell0,46,neu,14,1,23,2,215,1,0.7508490170000641
7279,pre_new,NA,80,pos,14,1,23,2,216,1,0.9708746769999834
9419,pre_new,NA,134,neg,14,1,23,2,217,1,0.7509609230000933
9424,pre_new,NA,137,neg,14,1,23,2,218,1,0.7415535969998928
2308,t,microscope1,49,neu,14,1,23,2,219,1,1.1535690020000402
3300,b,bowtie11,3,neg1,14,1,23,2,220,1,0.7786584579998816
1710,filler,clock1,33,pos,14,1,23,2,221,1,0.7497171160000562
3350,pre_new,NA,109,neg,14,1,23,2,222,1,0.7585395649998645
9599,nt,compass1,27,neg2,14,1,23,2,223,1,0.7072639309999431
2730,pre_new,NA,102,neg,14,1,23,2,224,1,0.9757290360000752
7506,pre_new,NA,176,neu,14,1,23,2,225,1,1.1109648900001048
9900,pre_new,NA,145,neg,14,1,23,2,226,1,0.848777347000123
2530,t,suitcase9,40,pos,14,1,23,2,227,1,0.9186145520000082
9290,b,hanger9,9,neg1,14,1,23,2,228,1,0.7193863800000599
