IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2750,b,doorknob4,1,neg1,20,1,21,2,60,0,1
9290,b,hourglass16,9,neg1,20,1,21,2,61,0,1
1920,filler,bowtie11,34,pos,20,1,21,2,62,0,1
6838,b,tennisracquet7,6,neg1,20,1,21,2,63,0,1
1303,t,cushion2,45,neu,20,1,21,2,64,0,1
2396,filler,vase15,54,neu,20,1,21,2,65,0,1
1601,t,suitcase9,31,pos,20,1,21,2,66,0,1
9301,nt,nunchaku16,24,neg2,20,1,21,2,67,0,1
9428,b,balloon10,11,neg1,20,1,21,2,68,0,1
2683,b,binoculars14,0,neg1,20,1,21,2,69,0,1
9187,b,dresser12,8,neg1,20,1,21,2,70,0,0
2308,t,broom11,49,neu,20,1,21,2,71,0,1
9415,b,ringbinder8,10,neg1,20,1,21,2,72,0,0
2398,t,rollerskates16,39,pos,20,1,21,2,73,0,0
2382,t,camera7,51,neu,20,1,21,2,74,0,1
2383,filler,cookpot16,52,neu,20,1,21,2,75,0,1
9908,b,cookie1,13,neg1,20,1,21,2,76,0,1
9611,b,stapler5,12,neg1,20,1,21,2,77,0,1
9425,nt,turtle3,26,neg2,20,1,21,2,78,0,1
2340,filler,key3,37,pos,20,1,21,2,79,0,1
7230,filler,cookingpan3,42,pos,20,1,21,2,80,0,1
2154,filler,seashell9,36,pos,20,1,21,2,81,0,1
1710,t,pokercard14,33,pos,20,1,21,2,82,0,1
8120,t,tent4,44,pos,20,1,21,2,83,0,1
9599,nt,calculator3,27,neg2,20,1,21,2,84,0,1
6520,b,cheese8,5,neg1,20,1,21,2,85,0,1
2749,t,gift15,56,neu,20,1,21,2,86,0,1
2980,t,exercise_equipment5,58,neu,20,1,21,2,87,0,1
2530,t,lei9,40,pos,20,1,21,2,88,0,1
2102,t,microscope1,46,neu,20,1,21,2,89,0,1
3216,b,compass1,2,neg1,20,1,21,2,90,0,1
6821,nt,abacus9,22,neg2,20,1,21,2,91,0,1
2272,t,glove6,47,neu,20,1,21,2,92,0,1
9910,nt,bearteddy16,28,neg2,20,1,21,2,93,0,1
3195,nt,garbagetrash14,20,neg2,20,1,21,2,94,0,1
7057,filler,hanger9,59,neu,20,1,21,2,95,0,1
9163,nt,chessboard14,23,neg2,20,1,21,2,96,0,1
2487,t,frame10,55,neu,20,1,21,2,97,0,1
3500,nt,fan2,21,neg2,20,1,21,2,98,0,1
1659,t,cheesegrater14,32,pos,20,1,21,2,99,0,1
2590,nt,windchime16,19,neg2,20,1,21,2,100,0,1
2091,t,scissors5,35,pos,20,1,21,2,101,0,1
2273,t,handbag3,48,neu,20,1,21,2,102,0,1
9075,b,bonzai14,7,neg1,20,1,21,2,103,0,1
2456,nt,toothpaste14,17,neg2,20,1,21,2,104,0,1
9909,b,butterfly8,14,neg1,20,1,21,2,105,0,1
6212,b,lock14,4,neg1,20,1,21,2,106,0,1
2309,filler,decorativescreen10,50,neu,20,1,21,2,107,0,1
2345.1,nt,frisbee0,16,neg2,20,1,21,2,108,0,1
1340,t,hairbrush9,30,pos,20,1,21,2,109,0,1
9321,nt,scale13,25,neg2,20,1,21,2,110,0,1
2205,nt,backpack6,15,neg2,20,1,21,2,111,0,1
2373,filler,microwave1,38,pos,20,1,21,2,112,0,1
9921,nt,dumbbell0,29,neg2,20,1,21,2,113,0,1
7325,t,powerstrip12,43,pos,20,1,21,2,114,0,1
3300,b,umbrella2,3,neg1,20,1,21,2,115,0,1
4626,t,coin15,41,pos,20,1,21,2,116,0,1
2390,filler,button5,53,neu,20,1,21,2,117,0,1
2490,nt,tape8,18,neg2,20,1,21,2,118,0,1
2870,t,clock1,57,neu,20,1,21,2,119,0,1
9415,b,ringbinder8,10,neg1,20,1,21,2,120,1,1
2398,t,rollerskates16,39,pos,20,1,21,2,121,1,1
9187,b,dresser12,8,neg1,20,1,21,2,122,1,1
