IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2154,filler,frame10,36,pos,16,1,19,2,243,7,1,1
1303,filler,stapler5,45,neu,16,1,19,2,244,7,1,1
2273,filler,garbagetrash14,48,neu,16,1,19,2,245,8,1,1
2383,filler,tent4,52,neu,16,1,19,2,246,7,1,1
1659,filler,microscope1,32,pos,16,1,19,2,247,7,1,1
2308,t,coin15,49,neu,16,1,19,2,248,7,1,1
3300,b,lei9,3,neg1,16,1,19,2,249,7,1,1
6212,b,dumbbell0,4,neg1,16,1,19,2,250,7,1,1
1601,t,turtle3,31,pos,16,1,19,2,251,7,1,1
2345.1,nt,powerstrip12,16,neg2,16,1,19,2,252,7,1,1
1920,t,butterfly8,34,pos,16,1,19,2,253,7,1,1
2750,b,pokercard14,1,neg1,16,1,19,2,254,7,1,1
2530,t,chessboard14,40,pos,16,1,19,2,255,7,1,1
2749,t,bonzai14,56,neu,16,1,19,2,256,7,1,1
9908,b,lock14,13,neg1,16,1,19,2,257,7,1,1
2091,t,hourglass16,35,pos,16,1,19,2,258,7,1,1
9910,nt,clock1,28,neg2,16,1,19,2,259,7,1,1
2390,t,gift15,53,neu,16,1,19,2,260,7,1,1
2590,nt,scissors5,19,neg2,16,1,19,2,261,7,1,1
9428,b,cookpot16,11,neg1,16,1,19,2,262,7,1,1
2487,t,backpack6,55,neu,16,1,19,2,263,7,1,1
7230,t,calculator3,42,pos,16,1,19,2,264,7,1,1
2373,t,cheesegrater14,38,pos,16,1,19,2,265,7,1,1
9921,nt,fan2,29,neg2,16,1,19,2,266,7,1,1
9425,nt,cushion2,26,neg2,16,1,19,2,267,7,1,1
9599,nt,broom11,27,neg2,16,1,19,2,268,7,1,1
2456,nt,exercise_equipment5,17,neg2,16,1,19,2,269,7,1,1
2309,t,glove6,50,neu,16,1,19,2,270,7,1,1
9187,b,hairbrush9,8,neg1,16,1,19,2,271,6,1,1
6520,b,tape8,5,neg1,16,1,19,2,272,7,1,1
2398,t,frisbee0,39,pos,16,1,19,2,273,7,1,1
7325,t,tennisracquet7,43,pos,16,1,19,2,274,7,1,1
6838,b,key3,6,neg1,16,1,19,2,275,7,1,1
3195,nt,seashell9,20,neg2,16,1,19,2,276,7,1,1
2683,b,nunchaku16,0,neg1,16,1,19,2,277,7,1,1
7057,t,microwave1,59,neu,16,1,19,2,278,7,1,1
9321,nt,hanger9,25,neg2,16,1,19,2,279,7,1,1
9290,b,doorknob4,9,neg1,16,1,19,2,280,7,1,1
2490,nt,scale13,18,neg2,16,1,19,2,281,7,1,1
2272,t,vase15,47,neu,16,1,19,2,282,7,1,1
9415,b,bowtie11,10,neg1,16,1,19,2,283,7,1,1
9301,nt,ringbinder8,24,neg2,16,1,19,2,284,7,1,1
9611,b,button5,12,neg1,16,1,19,2,285,7,1,0
6821,nt,suitcase9,22,neg2,16,1,19,2,286,7,1,1
1340,t,decorativescreen10,30,pos,16,1,19,2,287,7,1,1
2870,t,umbrella2,57,neu,16,1,19,2,288,7,1,1
9075,b,bearteddy16,7,neg1,16,1,19,2,289,7,1,1
2396,t,binoculars14,54,neu,16,1,19,2,290,7,1,1
9163,nt,dresser12,23,neg2,16,1,19,2,291,7,1,1
9909,b,camera7,14,neg1,16,1,19,2,292,7,1,1
3500,nt,cheese8,21,neg2,16,1,19,2,293,7,1,1
2205,nt,cookingpan3,15,neg2,16,1,19,2,294,7,1,1
3216,b,balloon10,2,neg1,16,1,19,2,295,7,1,1
2102,t,cookie1,46,neu,16,1,19,2,296,7,1,1
8120,t,toothpaste14,44,pos,16,1,19,2,297,7,1,1
2340,filler,abacus9,37,pos,16,1,19,2,298,7,1,1
2382,filler,windchime16,51,neu,16,1,19,2,299,7,1,1
4626,filler,handbag3,41,pos,16,1,19,2,300,7,1,1
1710,filler,compass1,33,pos,16,1,19,2,301,7,1,1
2980,filler,rollerskates16,58,neu,16,1,19,2,302,7,1,1
