IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2273,filler,bonzai14,48,neu,12,0,22,2,254,7,3,1
1340,filler,stapler5,30,pos,12,0,22,2,255,5,5,1
2102,filler,dumbbell0,46,neu,12,0,22,2,256,6,3,1
2390,filler,tent4,53,neu,12,0,22,2,257,7,6,1
2870,filler,bowtie11,57,neu,12,0,22,2,258,6,6,1
9290,b,tennisracquet7,9,neg1,12,0,22,2,259,2,5,1
2272,t,cheesegrater14,47,neu,12,0,22,2,260,4,6,1
9301,nt,button5,24,neg2,12,0,22,2,261,1,7,1
9321,nt,lock14,25,neg2,12,0,22,2,262,2,7,1
7057,t,camera7,59,neu,12,0,22,2,263,7,3,1
7230,t,abacus9,42,pos,12,0,22,2,264,8,3,1
4626,t,microscope1,41,pos,12,0,22,2,265,8,4,1
1710,t,garbagetrash14,33,pos,12,0,22,2,266,7,4,1
3195,nt,chessboard14,20,neg2,12,0,22,2,267,2,6,1
2340,t,rollerskates16,37,pos,12,0,22,2,268,7,2,1
2383,t,cheese8,52,neu,12,0,22,2,269,6,3,1
9415,b,doorknob4,10,neg1,12,0,22,2,270,3,6,1
8120,t,windchime16,44,pos,12,0,22,2,271,7,3,1
6520,b,broom11,5,neg1,12,0,22,2,272,1,8,1
9428,b,suitcase9,11,neg1,12,0,22,2,273,2,7,1
2345.1,nt,cushion2,16,neg2,12,0,22,2,274,3,6,1
3300,b,butterfly8,3,neg1,12,0,22,2,275,6,2,1
9910,nt,coin15,28,neg2,12,0,22,2,276,1,7,1
2396,t,bearteddy16,54,neu,12,0,22,2,277,6,2,1
2154,t,hanger9,36,pos,12,0,22,2,278,6,3,1
2683,b,vase15,0,neg1,12,0,22,2,279,2,6,1
2590,nt,clock1,19,neg2,12,0,22,2,280,7,2,1
7325,t,calculator3,43,pos,12,0,22,2,281,8,4,1
6838,b,dresser12,6,neg1,12,0,22,2,282,3,7,1
3216,b,ringbinder8,2,neg1,12,0,22,2,283,2,8,1
6821,nt,frame10,22,neg2,12,0,22,2,284,5,5,1
1303,t,handbag3,45,neu,12,0,22,2,285,6,3,1
2980,t,fan2,58,neu,12,0,22,2,286,5,4,1
9163,nt,key3,23,neg2,12,0,22,2,287,3,7,1
9599,nt,cookpot16,27,neg2,12,0,22,2,288,3,6,1
9425,nt,umbrella2,26,neg2,12,0,22,2,289,3,7,1
1601,t,lei9,31,pos,12,0,22,2,290,6,4,1
2091,t,hourglass16,35,pos,12,0,22,2,291,8,2,1
9921,nt,gift15,29,neg2,12,0,22,2,292,1,8,1
9908,b,powerstrip12,13,neg1,12,0,22,2,293,2,7,1
2205,nt,compass1,15,neg2,12,0,22,2,294,3,6,1
2456,nt,binoculars14,17,neg2,12,0,22,2,295,4,4,1
2749,t,seashell9,56,neu,12,0,22,2,296,6,4,1
2382,t,scissors5,51,neu,12,0,22,2,297,6,3,1
9611,b,microwave1,12,neg1,12,0,22,2,298,3,7,1
9187,b,cookingpan3,8,neg1,12,0,22,2,299,4,6,1
2309,t,decorativescreen10,50,neu,12,0,22,2,300,6,4,1
6212,b,exercise_equipment5,4,neg1,12,0,22,2,301,2,6,1
2398,t,scale13,39,pos,12,0,22,2,302,7,3,1
9909,b,frisbee0,14,neg1,12,0,22,2,303,2,6,1
3500,nt,nunchaku16,21,neg2,12,0,22,2,304,2,7,1
2750,b,toothpaste14,1,neg1,12,0,22,2,305,5,4,1
2487,t,balloon10,55,neu,12,0,22,2,306,7,3,1
9075,b,pokercard14,7,neg1,12,0,22,2,307,2,6,1
2490,nt,backpack6,18,neg2,12,0,22,2,308,5,5,1
2530,filler,tape8,40,pos,12,0,22,2,309,6,4,1
2373,filler,cookie1,38,pos,12,0,22,2,310,7,6,1
1920,filler,hairbrush9,34,pos,12,0,22,2,311,6,4,1
2308,filler,turtle3,49,neu,12,0,22,2,312,6,3,1
1659,filler,glove6,32,pos,12,0,22,2,313,7,4,1
