IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2373,filler,microwave1,38,pos,44,1,18,2,351,0,,0.0
2390,filler,windchime16,53,neu,44,1,18,2,352,0,2,1.237
2273,filler,decorativescreen10,48,neu,44,1,18,2,353,0,1,1.07
2309,filler,nunchaku16,50,neu,44,1,18,2,354,0,2,1.254
1340,filler,butterfly8,30,pos,44,1,18,2,355,0,2,1.487
7325,filler,vase15,43,pos,44,1,18,2,356,0,,0.0
1659,filler,gift15,32,pos,44,1,18,2,357,0,2,0.637
2383,filler,toothpaste14,52,neu,44,1,18,2,358,0,1,0.57
2398,filler,chessboard14,39,pos,44,1,18,2,359,0,2,0.837
2980,filler,hanger9,58,neu,44,1,18,2,360,0,0,0.787
9910,nt,garbagetrash14,28,neg2,44,1,18,2,396,1,,0.0
2487,t,bearteddy16,55,neu,44,1,18,2,397,1,1,0.686
2456,nt,microscope1,17,neg2,44,1,18,2,398,1,0,0.837
8120,t,rollerskates16,44,pos,44,1,18,2,399,1,2,0.72
2205,nt,balloon10,15,neg2,44,1,18,2,400,1,1,0.721
1710,t,calculator3,33,pos,44,1,18,2,401,1,2,0.554
9425,nt,scissors5,26,neg2,44,1,18,2,402,1,0,0.82
2272,t,dumbbell0,47,neu,44,1,18,2,403,1,2,0.437
2870,t,seashell9,57,neu,44,1,18,2,404,1,2,0.521
2102,t,tape8,46,neu,44,1,18,2,405,1,1,0.27
7230,t,lei9,42,pos,44,1,18,2,406,1,1,0.32
2590,nt,suitcase9,19,neg2,44,1,18,2,407,1,1,0.42
3195,nt,umbrella2,20,neg2,44,1,18,2,408,1,2,0.287
7057,t,cookpot16,59,neu,44,1,18,2,409,1,1,0.387
6821,nt,tennisracquet7,22,neg2,44,1,18,2,410,1,0,0.671
2530,t,backpack6,40,pos,44,1,18,2,411,1,2,0.52
1601,t,cookie1,31,pos,44,1,18,2,412,1,1,0.287
2308,t,doorknob4,49,neu,44,1,18,2,413,1,0,0.521
2154,t,cushion2,36,pos,44,1,18,2,414,1,1,0.32
2490,nt,exercise_equipment5,18,neg2,44,1,18,2,415,1,1,0.288
3500,nt,frame10,21,neg2,44,1,18,2,416,1,1,0.687
1303,t,broom11,45,neu,44,1,18,2,417,1,2,0.37
9163,nt,pokercard14,23,neg2,44,1,18,2,418,1,1,0.419
1920,t,tent4,34,pos,44,1,18,2,419,1,1,0.587
9599,nt,hairbrush9,27,neg2,44,1,18,2,420,1,1,0.804
2396,t,glove6,54,neu,44,1,18,2,421,1,2,0.504
2091,t,cookingpan3,35,pos,44,1,18,2,422,1,0,0.47
9301,nt,coin15,24,neg2,44,1,18,2,423,1,2,0.47
2340,t,frisbee0,37,pos,44,1,18,2,424,1,1,0.421
9321,nt,handbag3,25,neg2,44,1,18,2,425,1,2,0.537
2749,t,ringbinder8,56,neu,44,1,18,2,426,1,2,0.553
2382,t,scale13,51,neu,44,1,18,2,427,1,1,0.437
2345.1,nt,cheese8,16,neg2,44,1,18,2,428,1,1,0.487
4626,t,hourglass16,41,pos,44,1,18,2,429,1,0,0.62
9921,nt,key3,29,neg2,44,1,18,2,430,1,2,0.621
2487,t,bearteddy16,55,neu,44,1,18,2,431,2,0,0.753
9163,nt,pokercard14,23,neg2,44,1,18,2,432,2,1,0.721
7057,t,cookpot16,59,neu,44,1,18,2,433,2,1,0.621
9425,nt,scissors5,26,neg2,44,1,18,2,434,2,0,0.737
8120,t,rollerskates16,44,pos,44,1,18,2,435,2,2,0.62
1920,t,tent4,34,pos,44,1,18,2,436,2,2,0.737
1303,t,broom11,45,neu,44,1,18,2,437,2,1,0.67
1710,t,calculator3,33,pos,44,1,18,2,438,2,0,0.704
2456,nt,microscope1,17,neg2,44,1,18,2,439,2,2,0.703
2590,nt,suitcase9,19,neg2,44,1,18,2,440,2,2,0.654
2749,t,ringbinder8,56,neu,44,1,18,2,441,2,1,0.82
2345.1,nt,cheese8,16,neg2,44,1,18,2,442,2,0,0.837
2308,t,doorknob4,49,neu,44,1,18,2,443,2,1,0.771
9599,nt,hairbrush9,27,neg2,44,1,18,2,444,2,0,0.687
2870,t,seashell9,57,neu,44,1,18,2,445,2,1,0.704
2091,t,cookingpan3,35,pos,44,1,18,2,446,2,1,0.654
9301,nt,coin15,24,neg2,44,1,18,2,447,2,2,0.671
2530,t,backpack6,40,pos,44,1,18,2,448,2,1,0.754
9321,nt,handbag3,25,neg2,44,1,18,2,449,2,2,0.587
2272,t,dumbbell0,47,neu,44,1,18,2,450,2,2,0.738
2340,t,frisbee0,37,pos,44,1,18,2,451,2,2,0.604
2490,nt,exercise_equipment5,18,neg2,44,1,18,2,452,2,1,0.538
1601,t,cookie1,31,pos,44,1,18,2,453,2,2,0.87
4626,t,hourglass16,41,pos,44,1,18,2,454,2,1,0.637
9921,nt,key3,29,neg2,44,1,18,2,455,2,2,0.537
3500,nt,frame10,21,neg2,44,1,18,2,456,2,1,0.354
2382,t,scale13,51,neu,44,1,18,2,457,2,2,0.637
2205,nt,balloon10,15,neg2,44,1,18,2,458,2,0,0.503
2102,t,tape8,46,neu,44,1,18,2,459,2,2,0.47
7230,t,lei9,42,pos,44,1,18,2,460,2,2,0.654
3195,nt,umbrella2,20,neg2,44,1,18,2,461,2,1,0.47
2396,t,glove6,54,neu,44,1,18,2,462,2,2,0.387
9910,nt,garbagetrash14,28,neg2,44,1,18,2,463,2,0,0.637
2154,t,cushion2,36,pos,44,1,18,2,464,2,1,0.454
6821,nt,tennisracquet7,22,neg2,44,1,18,2,465,2,2,0.604
2749,t,ringbinder8,56,neu,44,1,18,2,466,3,1,0.837
2102,t,tape8,46,neu,44,1,18,2,467,3,2,0.554
6821,nt,tennisracquet7,22,neg2,44,1,18,2,468,3,1,0.637
9910,nt,garbagetrash14,28,neg2,44,1,18,2,469,3,2,0.504
8120,t,rollerskates16,44,pos,44,1,18,2,470,3,2,0.57
7057,t,cookpot16,59,neu,44,1,18,2,471,3,2,0.537
9301,nt,coin15,24,neg2,44,1,18,2,472,3,2,0.452
4626,t,hourglass16,41,pos,44,1,18,2,473,3,2,0.537
2340,t,frisbee0,37,pos,44,1,18,2,474,3,2,0.454
9921,nt,key3,29,neg2,44,1,18,2,475,3,1,0.438
9425,nt,scissors5,26,neg2,44,1,18,2,476,3,0,0.537
2870,t,seashell9,57,neu,44,1,18,2,477,3,2,0.504
9321,nt,handbag3,25,neg2,44,1,18,2,478,3,2,0.454
2382,t,scale13,51,neu,44,1,18,2,479,3,1,0.604
2487,t,bearteddy16,55,neu,44,1,18,2,480,3,2,0.453
2272,t,dumbbell0,47,neu,44,1,18,2,481,3,2,0.438
1710,t,calculator3,33,pos,44,1,18,2,482,3,0,0.437
3500,nt,frame10,21,neg2,44,1,18,2,483,3,1,0.47
2345.1,nt,cheese8,16,neg2,44,1,18,2,484,3,2,0.436
2308,t,doorknob4,49,neu,44,1,18,2,485,3,2,0.337
2396,t,glove6,54,neu,44,1,18,2,486,3,2,0.487
9599,nt,hairbrush9,27,neg2,44,1,18,2,487,3,1,0.637
1303,t,broom11,45,neu,44,1,18,2,488,3,0,0.537
2456,nt,microscope1,17,neg2,44,1,18,2,489,3,1,0.336
1920,t,tent4,34,pos,44,1,18,2,490,3,2,0.354
9163,nt,pokercard14,23,neg2,44,1,18,2,491,3,1,0.337
3195,nt,umbrella2,20,neg2,44,1,18,2,492,3,2,0.454
2154,t,cushion2,36,pos,44,1,18,2,493,3,2,0.354
2091,t,cookingpan3,35,pos,44,1,18,2,494,3,2,0.42
2530,t,backpack6,40,pos,44,1,18,2,495,3,1,0.37
2490,nt,exercise_equipment5,18,neg2,44,1,18,2,496,3,2,0.354
2590,nt,suitcase9,19,neg2,44,1,18,2,497,3,1,0.387
1601,t,cookie1,31,pos,44,1,18,2,498,3,2,0.621
7230,t,lei9,42,pos,44,1,18,2,499,3,2,0.354
2205,nt,balloon10,15,neg2,44,1,18,2,500,3,1,0.37
9301,nt,coin15,24,neg2,44,1,18,2,501,4,2,0.437
2102,t,tape8,46,neu,44,1,18,2,502,4,2,0.354
3500,nt,frame10,21,neg2,44,1,18,2,503,4,1,0.337
2530,t,backpack6,40,pos,44,1,18,2,504,4,2,0.321
7057,t,cookpot16,59,neu,44,1,18,2,505,4,2,0.37
2308,t,doorknob4,49,neu,44,1,18,2,506,4,0,0.454
6821,nt,tennisracquet7,22,neg2,44,1,18,2,507,4,1,0.304
9910,nt,garbagetrash14,28,neg2,44,1,18,2,508,4,2,0.437
4626,t,hourglass16,41,pos,44,1,18,2,509,4,1,0.556
9425,nt,scissors5,26,neg2,44,1,18,2,510,4,1,0.453
1303,t,broom11,45,neu,44,1,18,2,511,4,2,1.154
2870,t,seashell9,57,neu,44,1,18,2,512,4,2,0.453
2154,t,cushion2,36,pos,44,1,18,2,513,4,2,0.504
2345.1,nt,cheese8,16,neg2,44,1,18,2,514,4,1,0.387
2590,nt,suitcase9,19,neg2,44,1,18,2,515,4,1,0.487
2396,t,glove6,54,neu,44,1,18,2,516,4,2,0.437
2749,t,ringbinder8,56,neu,44,1,18,2,517,4,1,0.388
2272,t,dumbbell0,47,neu,44,1,18,2,518,4,2,0.438
2205,nt,balloon10,15,neg2,44,1,18,2,519,4,1,0.538
8120,t,rollerskates16,44,pos,44,1,18,2,520,4,2,0.437
1601,t,cookie1,31,pos,44,1,18,2,521,4,2,0.404
2340,t,frisbee0,37,pos,44,1,18,2,522,4,2,0.37
9599,nt,hairbrush9,27,neg2,44,1,18,2,523,4,2,0.421
2487,t,bearteddy16,55,neu,44,1,18,2,524,4,2,0.436
9163,nt,pokercard14,23,neg2,44,1,18,2,525,4,1,0.371
1710,t,calculator3,33,pos,44,1,18,2,526,4,1,0.487
2490,nt,exercise_equipment5,18,neg2,44,1,18,2,527,4,1,0.421
9921,nt,key3,29,neg2,44,1,18,2,528,4,0,0.603
2091,t,cookingpan3,35,pos,44,1,18,2,529,4,2,0.604
3195,nt,umbrella2,20,neg2,44,1,18,2,530,4,2,0.354
2382,t,scale13,51,neu,44,1,18,2,531,4,0,0.571
1920,t,tent4,34,pos,44,1,18,2,532,4,2,0.387
9321,nt,handbag3,25,neg2,44,1,18,2,533,4,2,0.27
7230,t,lei9,42,pos,44,1,18,2,534,4,2,0.37
2456,nt,microscope1,17,neg2,44,1,18,2,535,4,2,0.587
2749,t,ringbinder8,56,neu,44,1,18,2,536,5,1,0.37
2870,t,seashell9,57,neu,44,1,18,2,537,5,2,0.304
9921,nt,key3,29,neg2,44,1,18,2,538,5,0,0.304
8120,t,rollerskates16,44,pos,44,1,18,2,539,5,2,0.287
2102,t,tape8,46,neu,44,1,18,2,540,5,2,0.304
9321,nt,handbag3,25,neg2,44,1,18,2,541,5,2,0.32
2396,t,glove6,54,neu,44,1,18,2,542,5,2,0.604
2345.1,nt,cheese8,16,neg2,44,1,18,2,543,5,1,0.27
1710,t,calculator3,33,pos,44,1,18,2,544,5,1,0.537
9425,nt,scissors5,26,neg2,44,1,18,2,545,5,0,0.387
2530,t,backpack6,40,pos,44,1,18,2,546,5,1,0.437
2590,nt,suitcase9,19,neg2,44,1,18,2,547,5,2,0.321
1303,t,broom11,45,neu,44,1,18,2,548,5,2,0.388
9910,nt,garbagetrash14,28,neg2,44,1,18,2,549,5,1,0.687
9163,nt,pokercard14,23,neg2,44,1,18,2,550,5,1,0.553
2340,t,frisbee0,37,pos,44,1,18,2,551,5,2,0.504
2272,t,dumbbell0,47,neu,44,1,18,2,552,5,2,0.337
2205,nt,balloon10,15,neg2,44,1,18,2,553,5,1,0.32
2382,t,scale13,51,neu,44,1,18,2,554,5,1,0.536
9301,nt,coin15,24,neg2,44,1,18,2,555,5,2,0.354
1601,t,cookie1,31,pos,44,1,18,2,556,5,2,0.287
2487,t,bearteddy16,55,neu,44,1,18,2,557,5,2,0.37
2091,t,cookingpan3,35,pos,44,1,18,2,558,5,2,0.354
3500,nt,frame10,21,neg2,44,1,18,2,559,5,1,0.388
7230,t,lei9,42,pos,44,1,18,2,560,5,2,0.304
7057,t,cookpot16,59,neu,44,1,18,2,561,5,2,0.354
2490,nt,exercise_equipment5,18,neg2,44,1,18,2,562,5,1,0.487
6821,nt,tennisracquet7,22,neg2,44,1,18,2,563,5,1,0.337
2308,t,doorknob4,49,neu,44,1,18,2,564,5,1,0.27
2456,nt,microscope1,17,neg2,44,1,18,2,565,5,1,0.354
4626,t,hourglass16,41,pos,44,1,18,2,566,5,2,0.437
1920,t,tent4,34,pos,44,1,18,2,567,5,2,0.453
9599,nt,hairbrush9,27,neg2,44,1,18,2,568,5,1,0.437
3195,nt,umbrella2,20,neg2,44,1,18,2,569,5,2,0.371
2154,t,cushion2,36,pos,44,1,18,2,570,5,1,0.52
7057,t,cookpot16,59,neu,44,1,18,2,571,6,2,0.387
2590,nt,suitcase9,19,neg2,44,1,18,2,572,6,1,0.587
