IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
1710,filler,seashell9,33,pos,38,1,22,1,259,9,1,1
2398,filler,pokercard14,39,pos,38,1,22,1,260,7,1,1
2382,filler,dumbbell0,51,neu,38,1,22,1,261,9,1,1
2273,filler,garbagetrash14,48,neu,38,1,22,1,262,3,3,1
1601,filler,fan2,31,pos,38,1,22,1,263,6,1,1
1303,t,cheesegrater14,45,neu,38,1,22,1,264,8,1,1
9909,nt,lock14,14,neg1,38,1,22,1,265,2,4,1
2205,b,nunchaku16,15,neg2,38,1,22,1,266,4,5,1
6520,nt,tent4,5,neg1,38,1,22,1,267,2,5,1
2396,t,balloon10,54,neu,38,1,22,1,268,8,2,1
2091,t,bearteddy16,35,pos,38,1,22,1,269,9,1,1
7325,t,umbrella2,43,pos,38,1,22,1,270,9,1,1
3500,b,powerstrip12,21,neg2,38,1,22,1,271,1,7,0
3300,nt,suitcase9,3,neg1,38,1,22,1,272,5,2,1
2870,t,tennisracquet7,57,neu,38,1,22,1,273,9,1,1
9910,b,clock1,28,neg2,38,1,22,1,274,1,7,1
9321,b,turtle3,25,neg2,38,1,22,1,275,2,7,1
2340,t,frisbee0,37,pos,38,1,22,1,276,9,1,1
2980,t,camera7,58,neu,38,1,22,1,277,7,2,1
2490,b,cushion2,18,neg2,38,1,22,1,278,7,1,1
9187,nt,vase15,8,neg1,38,1,22,1,279,1,8,1
3216,nt,compass1,2,neg1,38,1,22,1,280,6,1,1
9290,nt,stapler5,9,neg1,38,1,22,1,281,3,6,1
2390,t,windchime16,53,neu,38,1,22,1,282,8,2,1
2308,t,scissors5,49,neu,38,1,22,1,283,9,1,1
9425,b,scale13,26,neg2,38,1,22,1,284,2,5,1
9921,b,cookpot16,29,neg2,38,1,22,1,285,1,8,1
7230,t,broom11,42,pos,38,1,22,1,286,9,1,1
6821,b,bonzai14,22,neg2,38,1,22,1,287,3,5,1
2345.1,b,button5,16,neg2,38,1,22,1,288,2,7,1
2530,t,microwave1,40,pos,38,1,22,1,289,8,1,1
9428,nt,key3,11,neg1,38,1,22,1,290,2,5,1
1659,t,handbag3,32,pos,38,1,22,1,291,7,2,1
6838,nt,coin15,6,neg1,38,1,22,1,292,2,7,1
2749,t,cookingpan3,56,neu,38,1,22,1,293,6,1,1
9908,nt,rollerskates16,13,neg1,38,1,22,1,294,1,8,1
6212,nt,abacus9,4,neg1,38,1,22,1,295,2,7,1
2487,t,binoculars14,55,neu,38,1,22,1,296,7,2,1
2383,t,doorknob4,52,neu,38,1,22,1,297,5,1,1
2590,b,lei9,19,neg2,38,1,22,1,298,8,1,1
2456,b,microscope1,17,neg2,38,1,22,1,299,6,3,1
9163,b,tape8,23,neg2,38,1,22,1,300,2,6,1
1340,t,cheese8,30,pos,38,1,22,1,301,9,1,1
9415,nt,decorativescreen10,10,neg1,38,1,22,1,302,4,3,1
9075,nt,bowtie11,7,neg1,38,1,22,1,303,3,7,1
7057,t,hairbrush9,59,neu,38,1,22,1,304,6,1,1
9611,nt,exercise_equipment5,12,neg1,38,1,22,1,305,1,7,1
9599,b,toothpaste14,27,neg2,38,1,22,1,306,1,8,1
2750,nt,butterfly8,1,neg1,38,1,22,1,307,5,2,1
2683,nt,glove6,0,neg1,38,1,22,1,308,2,7,1
1920,t,chessboard14,34,pos,38,1,22,1,309,9,1,1
2154,t,gift15,36,pos,38,1,22,1,310,9,1,1
9301,b,hourglass16,24,neg2,38,1,22,1,311,1,9,1
3195,b,dresser12,20,neg2,38,1,22,1,312,1,8,1
4626,t,ringbinder8,41,pos,38,1,22,1,313,9,1,1
8120,filler,hanger9,44,pos,38,1,22,1,314,9,1,1
2102,filler,backpack6,46,neu,38,1,22,1,315,5,1,1
2309,filler,frame10,50,neu,38,1,22,1,316,2,8,1
2373,filler,cookie1,38,pos,38,1,22,1,317,7,1,1
2272,filler,calculator3,47,neu,38,1,22,1,318,4,4,1
