IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2749,t,glove6,56,neu,45,1,24,2,60,0,0
9425,nt,fan2,26,neg2,45,1,24,2,61,0,0
9599,nt,ringbinder8,27,neg2,45,1,24,2,62,0,1
9921,nt,calculator3,29,neg2,45,1,24,2,63,0,1
2980,filler,garbagetrash14,58,neu,45,1,24,2,64,0,1
2396,t,cushion2,54,neu,45,1,24,2,65,0,0
2390,t,hanger9,53,neu,45,1,24,2,66,0,1
3216,b,umbrella2,2,neg1,45,1,24,2,67,0,1
1303,t,scissors5,45,neu,45,1,24,2,68,0,1
2373,t,tape8,38,pos,45,1,24,2,69,0,1
2456,nt,button5,17,neg2,45,1,24,2,70,0,1
1920,t,decorativescreen10,34,pos,45,1,24,2,71,0,1
3500,nt,coin15,21,neg2,45,1,24,2,72,0,1
2273,filler,butterfly8,48,neu,45,1,24,2,73,0,1
2870,t,bearteddy16,57,neu,45,1,24,2,74,0,1
9163,nt,frame10,23,neg2,45,1,24,2,75,0,1
2750,b,exercise_equipment5,1,neg1,45,1,24,2,76,0,1
6821,nt,frisbee0,22,neg2,45,1,24,2,77,0,1
2345.1,nt,balloon10,16,neg2,45,1,24,2,78,0,1
9611,b,abacus9,12,neg1,45,1,24,2,79,0,1
4626,t,powerstrip12,41,pos,45,1,24,2,80,0,1
9908,b,scale13,13,neg1,45,1,24,2,81,0,1
2272,t,doorknob4,47,neu,45,1,24,2,82,0,0
6520,b,stapler5,5,neg1,45,1,24,2,83,0,1
2382,filler,clock1,51,neu,45,1,24,2,84,0,1
2487,filler,gift15,55,neu,45,1,24,2,85,0,0
9321,nt,turtle3,25,neg2,45,1,24,2,86,0,1
2340,t,vase15,37,pos,45,1,24,2,87,0,1
2091,t,toothpaste14,35,pos,45,1,24,2,88,0,1
9909,b,broom11,14,neg1,45,1,24,2,89,0,1
1601,t,bowtie11,31,pos,45,1,24,2,90,0,1
1659,filler,microscope1,32,pos,45,1,24,2,91,0,1
9428,b,key3,11,neg1,45,1,24,2,92,0,1
2383,filler,binoculars14,52,neu,45,1,24,2,93,0,1
2154,t,seashell9,36,pos,45,1,24,2,94,0,1
2530,filler,compass1,40,pos,45,1,24,2,95,0,1
3300,b,lock14,3,neg1,45,1,24,2,96,0,1
7325,t,handbag3,43,pos,45,1,24,2,97,0,1
9415,b,pokercard14,10,neg1,45,1,24,2,98,0,1
3195,nt,cookpot16,20,neg2,45,1,24,2,99,0,1
2309,t,backpack6,50,neu,45,1,24,2,100,0,1
2490,nt,tent4,18,neg2,45,1,24,2,101,0,1
6838,b,nunchaku16,6,neg1,45,1,24,2,102,0,1
7230,t,dresser12,42,pos,45,1,24,2,103,0,1
2102,t,rollerskates16,46,neu,45,1,24,2,104,0,1
1340,filler,microwave1,30,pos,45,1,24,2,105,0,1
1710,t,suitcase9,33,pos,45,1,24,2,106,0,1
2398,filler,lei9,39,pos,45,1,24,2,107,0,1
9301,nt,cheesegrater14,24,neg2,45,1,24,2,108,0,1
2683,b,bonzai14,0,neg1,45,1,24,2,109,0,1
9075,b,cookingpan3,7,neg1,45,1,24,2,110,0,1
9290,b,cookie1,9,neg1,45,1,24,2,111,0,1
6212,b,hourglass16,4,neg1,45,1,24,2,112,0,1
7057,t,camera7,59,neu,45,1,24,2,113,0,1
9187,b,dumbbell0,8,neg1,45,1,24,2,114,0,1
8120,filler,cheese8,44,pos,45,1,24,2,115,0,1
2205,nt,tennisracquet7,15,neg2,45,1,24,2,116,0,1
9910,nt,windchime16,28,neg2,45,1,24,2,117,0,1
2590,nt,hairbrush9,19,neg2,45,1,24,2,118,0,1
2308,t,chessboard14,49,neu,45,1,24,2,119,0,1
2749,t,glove6,56,neu,45,1,24,2,120,1,1
9425,nt,fan2,26,neg2,45,1,24,2,121,1,1
2272,t,doorknob4,47,neu,45,1,24,2,122,1,1
2487,filler,gift15,55,neu,45,1,24,2,123,1,1
2396,t,cushion2,54,neu,45,1,24,2,124,1,1
