itemID,cond,value,subjID,gender,age,CB
0,r,2,15,1,22,1
1,n,2,15,1,22,1
2,r,1,15,1,22,1
3,n,1,15,1,22,1
4,r,3,15,1,22,1
5,r,3,15,1,22,1
6,n,1,15,1,22,1
7,n,2,15,1,22,1
8,r,1,15,1,22,1
9,n,1,15,1,22,1
10,n,1,15,1,22,1
11,r,3,15,1,22,1
12,r,3,15,1,22,1
13,n,1,15,1,22,1
14,r,3,15,1,22,1
15,n,1,15,1,22,1
16,n,1,15,1,22,1
17,r,2,15,1,22,1
18,n,1,15,1,22,1
19,r,2,15,1,22,1
