IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2870,filler,hanger9,57,neu,6,1,22,2,60,0,0
2373,t,turtle3,38,pos,6,1,22,2,61,0,1
3216,b,lock14,2,neg1,6,1,22,2,62,0,1
2749,filler,cookpot16,56,neu,6,1,22,2,63,0,1
4626,t,butterfly8,41,pos,6,1,22,2,64,0,1
9301,nt,pokercard14,24,neg2,6,1,22,2,65,0,1
2091,t,microscope1,35,pos,6,1,22,2,66,0,1
2309,filler,dumbbell0,50,neu,6,1,22,2,67,0,1
1710,filler,rollerskates16,33,pos,6,1,22,2,68,0,1
2530,t,balloon10,40,pos,6,1,22,2,69,0,1
2396,t,ringbinder8,54,neu,6,1,22,2,70,0,0
2456,nt,doorknob4,17,neg2,6,1,22,2,71,0,1
2398,t,cheese8,39,pos,6,1,22,2,72,0,1
2683,b,abacus9,0,neg1,6,1,22,2,73,0,0
9075,b,vase15,7,neg1,6,1,22,2,74,0,1
2154,t,gift15,36,pos,6,1,22,2,75,0,1
2750,b,dresser12,1,neg1,6,1,22,2,76,0,1
6520,b,lei9,5,neg1,6,1,22,2,77,0,1
2308,t,backpack6,49,neu,6,1,22,2,78,0,1
6212,b,glove6,4,neg1,6,1,22,2,79,0,1
2382,filler,coin15,51,neu,6,1,22,2,80,0,1
1340,filler,decorativescreen10,30,pos,6,1,22,2,81,0,1
3300,b,garbagetrash14,3,neg1,6,1,22,2,82,0,1
2345.1,nt,chessboard14,16,neg2,6,1,22,2,83,0,1
9163,nt,tape8,23,neg2,6,1,22,2,84,0,1
2205,nt,broom11,15,neg2,6,1,22,2,85,0,1
7325,filler,binoculars14,43,pos,6,1,22,2,86,0,1
9921,nt,cookie1,29,neg2,6,1,22,2,87,0,1
9290,b,bearteddy16,9,neg1,6,1,22,2,88,0,1
9321,nt,compass1,25,neg2,6,1,22,2,89,0,1
9599,nt,handbag3,27,neg2,6,1,22,2,90,0,1
2490,nt,frame10,18,neg2,6,1,22,2,91,0,1
2340,filler,fan2,37,pos,6,1,22,2,92,0,1
6838,b,seashell9,6,neg1,6,1,22,2,93,0,1
2383,t,toothpaste14,52,neu,6,1,22,2,94,0,1
2273,t,camera7,48,neu,6,1,22,2,95,0,1
2487,t,nunchaku16,55,neu,6,1,22,2,96,0,1
9425,nt,key3,26,neg2,6,1,22,2,97,0,1
7057,filler,calculator3,59,neu,6,1,22,2,98,0,1
1601,filler,stapler5,31,pos,6,1,22,2,99,0,1
1659,t,tennisracquet7,32,pos,6,1,22,2,100,0,1
3195,nt,cushion2,20,neg2,6,1,22,2,101,0,0
9415,b,frisbee0,10,neg1,6,1,22,2,102,0,1
9909,b,microwave1,14,neg1,6,1,22,2,103,0,1
2590,nt,cookingpan3,19,neg2,6,1,22,2,104,0,1
3500,nt,umbrella2,21,neg2,6,1,22,2,105,0,1
9910,nt,scissors5,28,neg2,6,1,22,2,106,0,1
2980,t,button5,58,neu,6,1,22,2,107,0,1
8120,t,powerstrip12,44,pos,6,1,22,2,108,0,1
9611,b,bowtie11,12,neg1,6,1,22,2,109,0,1
9428,b,windchime16,11,neg1,6,1,22,2,110,0,1
1303,t,hairbrush9,45,neu,6,1,22,2,111,0,1
2102,t,exercise_equipment5,46,neu,6,1,22,2,112,0,1
7230,t,tent4,42,pos,6,1,22,2,113,0,1
2272,t,cheesegrater14,47,neu,6,1,22,2,114,0,1
9908,b,hourglass16,13,neg1,6,1,22,2,115,0,1
2390,t,clock1,53,neu,6,1,22,2,116,0,1
9187,b,scale13,8,neg1,6,1,22,2,117,0,1
6821,nt,suitcase9,22,neg2,6,1,22,2,118,0,1
1920,t,bonzai14,34,pos,6,1,22,2,119,0,1
2396,t,ringbinder8,54,neu,6,1,22,2,120,1,1
2870,filler,hanger9,57,neu,6,1,22,2,121,1,1
2683,b,abacus9,0,neg1,6,1,22,2,122,1,1
3195,nt,cushion2,20,neg2,6,1,22,2,123,1,1
