IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2340,filler,lei9,37,pos,204,1,23,2,366,0,,0.0
2154,filler,microwave1,36,pos,204,1,23,2,367,0,,0.0
2309,filler,handbag3,50,neu,204,1,23,2,368,0,1,1.37
1920,filler,tape8,34,pos,204,1,23,2,369,0,2,0.721
2398,filler,chessboard14,39,pos,204,1,23,2,370,0,1,0.82
2396,filler,frame10,54,neu,204,1,23,2,371,0,1,1.42
1710,filler,binoculars14,33,pos,204,1,23,2,372,0,2,0.604
2487,filler,exercise_equipment5,55,neu,204,1,23,2,373,0,2,1.27
2749,filler,key3,56,neu,204,1,23,2,374,0,1,1.22
2382,filler,powerstrip12,51,neu,204,1,23,2,375,0,2,0.754
3195,nt,pokercard14,20,neg2,204,1,23,2,411,1,1,1.32
7325,t,stapler5,43,pos,204,1,23,2,412,1,2,1.453
1340,t,coin15,30,pos,204,1,23,2,413,1,2,1.487
2870,t,cheesegrater14,57,neu,204,1,23,2,414,1,1,1.253
9425,nt,frisbee0,26,neg2,204,1,23,2,415,1,0,1.004
9599,nt,dumbbell0,27,neg2,204,1,23,2,416,1,1,0.787
2273,t,butterfly8,48,neu,204,1,23,2,417,1,0,0.77
4626,t,lock14,41,pos,204,1,23,2,418,1,2,0.704
9910,nt,scissors5,28,neg2,204,1,23,2,419,1,2,0.52
2456,nt,hourglass16,17,neg2,204,1,23,2,420,1,1,0.738
2308,t,camera7,49,neu,204,1,23,2,421,1,2,1.12
2272,t,broom11,47,neu,204,1,23,2,422,1,2,1.054
2490,nt,doorknob4,18,neg2,204,1,23,2,423,1,2,0.787
8120,t,decorativescreen10,44,pos,204,1,23,2,424,1,2,0.604
3500,nt,toothpaste14,21,neg2,204,1,23,2,425,1,2,0.554
2102,t,bowtie11,46,neu,204,1,23,2,426,1,1,0.586
1659,t,button5,32,pos,204,1,23,2,427,1,0,1.103
9163,nt,cushion2,23,neg2,204,1,23,2,428,1,2,0.353
1601,t,rollerskates16,31,pos,204,1,23,2,429,1,1,0.604
9301,nt,microscope1,24,neg2,204,1,23,2,430,1,0,0.821
2383,t,windchime16,52,neu,204,1,23,2,431,1,1,1.038
2205,nt,gift15,15,neg2,204,1,23,2,432,1,2,0.537
2091,t,fan2,35,pos,204,1,23,2,433,1,2,0.504
2373,t,glove6,38,pos,204,1,23,2,434,1,1,0.487
2530,t,cheese8,40,pos,204,1,23,2,435,1,2,0.521
2980,t,tennisracquet7,58,neu,204,1,23,2,436,1,0,0.553
6821,nt,tent4,22,neg2,204,1,23,2,437,1,2,0.62
2345.1,nt,turtle3,16,neg2,204,1,23,2,438,1,2,0.488
2390,t,balloon10,53,neu,204,1,23,2,439,1,2,0.471
9921,nt,dresser12,29,neg2,204,1,23,2,440,1,1,0.404
7230,t,umbrella2,42,pos,204,1,23,2,441,1,0,0.704
7057,t,backpack6,59,neu,204,1,23,2,442,1,0,0.704
2590,nt,calculator3,19,neg2,204,1,23,2,443,1,0,0.57
1303,t,scale13,45,neu,204,1,23,2,444,1,0,0.603
9321,nt,cookingpan3,25,neg2,204,1,23,2,445,1,0,0.57
2273,t,butterfly8,48,neu,204,1,23,2,446,2,1,0.688
2308,t,camera7,49,neu,204,1,23,2,447,2,2,0.938
3195,nt,pokercard14,20,neg2,204,1,23,2,448,2,2,0.787
