IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
8120,filler,calculator3,44,pos,18,0,22,1,0
7057,filler,nunchaku16,59,neu,18,0,22,1,1
2272,filler,umbrella2,47,neu,18,0,22,1,2
2273,filler,compass1,48,neu,18,0,22,1,3
1340,filler,abacus9,30,pos,18,0,22,1,4
9910,b,lei9,28,neg2,18,0,22,1,5
2383,t,balloon10,52,neu,18,0,22,1,6
2091,t,bowtie11,35,pos,18,0,22,1,7
2487,t,seashell9,55,neu,18,0,22,1,8
2749,t,bonzai14,56,neu,18,0,22,1,9
9921,b,frisbee0,29,neg2,18,0,22,1,10
2750,nt,ringbinder8,1,neg1,18,0,22,1,11
9163,b,lock14,23,neg2,18,0,22,1,12
2308,t,handbag3,49,neu,18,0,22,1,13
2154,t,chessboard14,36,pos,18,0,22,1,14
2683,nt,microscope1,0,neg1,18,0,22,1,15
6212,nt,decorativescreen10,4,neg1,18,0,22,1,16
2490,b,tape8,18,neg2,18,0,22,1,17
3195,b,pokercard14,20,neg2,18,0,22,1,18
6821,b,gift15,22,neg2,18,0,22,1,19
1920,t,tent4,34,pos,18,0,22,1,20
2390,t,stapler5,53,neu,18,0,22,1,21
2456,b,toothpaste14,17,neg2,18,0,22,1,22
3216,nt,glove6,2,neg1,18,0,22,1,23
2398,t,bearteddy16,39,pos,18,0,22,1,24
1710,t,cheesegrater14,33,pos,18,0,22,1,25
2870,t,turtle3,57,neu,18,0,22,1,26
9428,nt,coin15,11,neg1,18,0,22,1,27
9187,nt,garbagetrash14,8,neg1,18,0,22,1,28
2980,t,cookingpan3,58,neu,18,0,22,1,29
3500,b,doorknob4,21,neg2,18,0,22,1,30
2590,b,exercise_equipment5,19,neg2,18,0,22,1,31
2345.1,b,scissors5,16,neg2,18,0,22,1,32
9321,b,fan2,25,neg2,18,0,22,1,33
9415,nt,hanger9,10,neg1,18,0,22,1,34
9599,b,hairbrush9,27,neg2,18,0,22,1,35
9908,nt,frame10,13,neg1,18,0,22,1,36
7325,t,camera7,43,pos,18,0,22,1,37
2205,b,tennisracquet7,15,neg2,18,0,22,1,38
2382,t,butterfly8,51,neu,18,0,22,1,39
2309,t,dresser12,50,neu,18,0,22,1,40
6520,nt,cheese8,5,neg1,18,0,22,1,41
4626,t,binoculars14,41,pos,18,0,22,1,42
1659,t,suitcase9,32,pos,18,0,22,1,43
9425,b,powerstrip12,26,neg2,18,0,22,1,44
9611,nt,vase15,12,neg1,18,0,22,1,45
2102,t,cushion2,46,neu,18,0,22,1,46
1601,t,cookie1,31,pos,18,0,22,1,47
3300,nt,broom11,3,neg1,18,0,22,1,48
9909,nt,key3,14,neg1,18,0,22,1,49
9075,nt,microwave1,7,neg1,18,0,22,1,50
2530,t,backpack6,40,pos,18,0,22,1,51
9290,nt,cookpot16,9,neg1,18,0,22,1,52
6838,nt,dumbbell0,6,neg1,18,0,22,1,53
9301,b,clock1,24,neg2,18,0,22,1,54
2396,filler,rollerskates16,54,neu,18,0,22,1,55
7230,filler,hourglass16,42,pos,18,0,22,1,56
2340,filler,scale13,37,pos,18,0,22,1,57
2373,filler,button5,38,pos,18,0,22,1,58
1303,filler,windchime16,45,neu,18,0,22,1,59
