IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
2980,filler,umbrella2,58,neu,28,0,23,2,0
2390,filler,bearteddy16,53,neu,28,0,23,2,1
8120,filler,dresser12,44,pos,28,0,23,2,2
7325,filler,garbagetrash14,43,pos,28,0,23,2,3
2273,filler,powerstrip12,48,neu,28,0,23,2,4
2102,t,vase15,46,neu,28,0,23,2,5
9415,b,balloon10,10,neg1,28,0,23,2,6
1659,t,nunchaku16,32,pos,28,0,23,2,7
1920,t,bowtie11,34,pos,28,0,23,2,8
2683,b,cookpot16,0,neg1,28,0,23,2,9
2345.1,nt,compass1,16,neg2,28,0,23,2,10
1710,t,binoculars14,33,pos,28,0,23,2,11
9301,nt,dumbbell0,24,neg2,28,0,23,2,12
6520,b,camera7,5,neg1,28,0,23,2,13
2750,b,cookingpan3,1,neg1,28,0,23,2,14
2382,t,cheese8,51,neu,28,0,23,2,15
2154,t,tent4,36,pos,28,0,23,2,16
9910,nt,hairbrush9,28,neg2,28,0,23,2,17
2396,t,glove6,54,neu,28,0,23,2,18
2590,nt,microwave1,19,neg2,28,0,23,2,19
6838,b,rollerskates16,6,neg1,28,0,23,2,20
9321,nt,frisbee0,25,neg2,28,0,23,2,21
4626,t,scissors5,41,pos,28,0,23,2,22
9611,b,lei9,12,neg1,28,0,23,2,23
9187,b,hanger9,8,neg1,28,0,23,2,24
2308,t,toothpaste14,49,neu,28,0,23,2,25
2490,nt,coin15,18,neg2,28,0,23,2,26
2870,t,bonzai14,57,neu,28,0,23,2,27
2091,t,hourglass16,35,pos,28,0,23,2,28
7057,t,backpack6,59,neu,28,0,23,2,29
9425,nt,scale13,26,neg2,28,0,23,2,30
3216,b,fan2,2,neg1,28,0,23,2,31
6212,b,turtle3,4,neg1,28,0,23,2,32
9909,b,cookie1,14,neg1,28,0,23,2,33
2749,t,decorativescreen10,56,neu,28,0,23,2,34
3195,nt,tennisracquet7,20,neg2,28,0,23,2,35
6821,nt,cushion2,22,neg2,28,0,23,2,36
2487,t,tape8,55,neu,28,0,23,2,37
9908,b,pokercard14,13,neg1,28,0,23,2,38
9921,nt,exercise_equipment5,29,neg2,28,0,23,2,39
9290,b,button5,9,neg1,28,0,23,2,40
9599,nt,microscope1,27,neg2,28,0,23,2,41
9428,b,gift15,11,neg1,28,0,23,2,42
9075,b,key3,7,neg1,28,0,23,2,43
2272,t,suitcase9,47,neu,28,0,23,2,44
2309,t,abacus9,50,neu,28,0,23,2,45
3300,b,ringbinder8,3,neg1,28,0,23,2,46
2205,nt,calculator3,15,neg2,28,0,23,2,47
3500,nt,stapler5,21,neg2,28,0,23,2,48
9163,nt,lock14,23,neg2,28,0,23,2,49
1340,t,clock1,30,pos,28,0,23,2,50
1601,t,cheesegrater14,31,pos,28,0,23,2,51
2530,t,broom11,40,pos,28,0,23,2,52
2456,nt,seashell9,17,neg2,28,0,23,2,53
2340,t,handbag3,37,pos,28,0,23,2,54
2383,filler,doorknob4,52,neu,28,0,23,2,55
7230,filler,frame10,42,pos,28,0,23,2,56
2373,filler,chessboard14,38,pos,28,0,23,2,57
1303,filler,butterfly8,45,neu,28,0,23,2,58
2398,filler,windchime16,39,pos,28,0,23,2,59
