IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
7230,filler,suitcase9,42,pos,31,0,22,1,60,0,1
9425,b,exercise_equipment5,26,neg2,31,0,22,1,61,0,0
9290,nt,umbrella2,9,neg1,31,0,22,1,62,0,1
9921,b,clock1,29,neg2,31,0,22,1,63,0,1
3216,nt,hourglass16,2,neg1,31,0,22,1,64,0,0
2373,filler,hanger9,38,pos,31,0,22,1,65,0,1
7057,t,cookie1,59,neu,31,0,22,1,66,0,1
2980,t,doorknob4,58,neu,31,0,22,1,67,0,0
1710,t,backpack6,33,pos,31,0,22,1,68,0,1
2309,t,nunchaku16,50,neu,31,0,22,1,69,0,0
2456,b,scissors5,17,neg2,31,0,22,1,70,0,1
2308,t,rollerskates16,49,neu,31,0,22,1,71,0,1
8120,t,compass1,44,pos,31,0,22,1,72,0,1
2382,t,tent4,51,neu,31,0,22,1,73,0,1
2102,filler,scale13,46,neu,31,0,22,1,74,0,1
7325,t,toothpaste14,43,pos,31,0,22,1,75,0,0
9163,b,stapler5,23,neg2,31,0,22,1,76,0,1
2345.1,b,decorativescreen10,16,neg2,31,0,22,1,77,0,1
2530,t,cookpot16,40,pos,31,0,22,1,78,0,1
9075,nt,bearteddy16,7,neg1,31,0,22,1,79,0,0
9301,b,hairbrush9,24,neg2,31,0,22,1,80,0,1
2490,b,cookingpan3,18,neg2,31,0,22,1,81,0,1
1303,t,dumbbell0,45,neu,31,0,22,1,82,0,0
2390,t,frisbee0,53,neu,31,0,22,1,83,0,0
9910,b,key3,28,neg2,31,0,22,1,84,0,0
9415,nt,pokercard14,10,neg1,31,0,22,1,85,0,1
6821,b,ringbinder8,22,neg2,31,0,22,1,86,0,1
6838,nt,butterfly8,6,neg1,31,0,22,1,87,0,0
2154,t,seashell9,36,pos,31,0,22,1,88,0,1
9611,nt,microwave1,12,neg1,31,0,22,1,89,0,1
2749,filler,handbag3,56,neu,31,0,22,1,90,0,1
2487,filler,vase15,55,neu,31,0,22,1,91,0,0
1601,t,microscope1,31,pos,31,0,22,1,92,0,1
1340,filler,lock14,30,pos,31,0,22,1,93,0,1
2091,t,dresser12,35,pos,31,0,22,1,94,0,1
6212,nt,balloon10,4,neg1,31,0,22,1,95,0,0
1920,t,gift15,34,pos,31,0,22,1,96,0,0
2340,filler,tape8,37,pos,31,0,22,1,97,0,0
2683,nt,binoculars14,0,neg1,31,0,22,1,98,0,0
9909,nt,abacus9,14,neg1,31,0,22,1,99,0,1
6520,nt,garbagetrash14,5,neg1,31,0,22,1,100,0,1
2750,nt,bonzai14,1,neg1,31,0,22,1,101,0,1
2273,filler,bowtie11,48,neu,31,0,22,1,102,0,1
2383,t,lei9,52,neu,31,0,22,1,103,0,1
9187,nt,glove6,8,neg1,31,0,22,1,104,0,0
2205,b,cushion2,15,neg2,31,0,22,1,105,0,1
9428,nt,broom11,11,neg1,31,0,22,1,106,0,0
2590,b,cheese8,19,neg2,31,0,22,1,107,0,1
3300,nt,cheesegrater14,3,neg1,31,0,22,1,108,0,1
9599,b,turtle3,27,neg2,31,0,22,1,109,0,1
4626,t,calculator3,41,pos,31,0,22,1,110,0,0
2272,t,windchime16,47,neu,31,0,22,1,111,0,1
9908,nt,tennisracquet7,13,neg1,31,0,22,1,112,0,0
3195,b,chessboard14,20,neg2,31,0,22,1,113,0,0
9321,b,powerstrip12,25,neg2,31,0,22,1,114,0,0
2398,filler,camera7,39,pos,31,0,22,1,115,0,1
1659,t,fan2,32,pos,31,0,22,1,116,0,0
3500,b,button5,21,neg2,31,0,22,1,117,0,0
2870,filler,coin15,57,neu,31,0,22,1,118,0,0
2396,t,frame10,54,neu,31,0,22,1,119,0,1
3195,b,chessboard14,20,neg2,31,0,22,1,120,1,1
9075,nt,bearteddy16,7,neg1,31,0,22,1,121,1,1
1920,t,gift15,34,pos,31,0,22,1,122,1,1
3216,nt,hourglass16,2,neg1,31,0,22,1,123,1,1
1659,t,fan2,32,pos,31,0,22,1,124,1,1
9187,nt,glove6,8,neg1,31,0,22,1,125,1,1
2980,t,doorknob4,58,neu,31,0,22,1,126,1,1
2870,filler,coin15,57,neu,31,0,22,1,127,1,1
2390,t,frisbee0,53,neu,31,0,22,1,128,1,1
2340,filler,tape8,37,pos,31,0,22,1,129,1,1
9908,nt,tennisracquet7,13,neg1,31,0,22,1,130,1,1
9425,b,exercise_equipment5,26,neg2,31,0,22,1,131,1,1
3500,b,button5,21,neg2,31,0,22,1,132,1,1
1303,t,dumbbell0,45,neu,31,0,22,1,133,1,1
6212,nt,balloon10,4,neg1,31,0,22,1,134,1,1
7325,t,toothpaste14,43,pos,31,0,22,1,135,1,1
2487,filler,vase15,55,neu,31,0,22,1,136,1,1
9910,b,key3,28,neg2,31,0,22,1,137,1,1
9428,nt,broom11,11,neg1,31,0,22,1,138,1,1
4626,t,calculator3,41,pos,31,0,22,1,139,1,1
6838,nt,butterfly8,6,neg1,31,0,22,1,140,1,1
2309,t,nunchaku16,50,neu,31,0,22,1,141,1,1
9321,b,powerstrip12,25,neg2,31,0,22,1,142,1,1
2683,nt,binoculars14,0,neg1,31,0,22,1,143,1,1
