IAPS,valence,cond,cue,sub,time,order
4614,pos,sub,cheese8,4614,0,312
8492,pos,sub,ringbinder8,8492,0,313
5621,pos,sub,camera7,5621,0,314
2388,pos,sub,vase15,2388,0,315
2389,pos,sub,microscope1,2389,0,316
1750,pos,sub,lock14,1750,0,317
8600,pos,sub,powerstrip12,8600,0,318
8470,pos,sub,hanger9,8470,0,319
5780,pos,sub,bearteddy16,5780,0,320
1731,pos,pre_new,clock1,1731,0,321
2030,pos,sub,butterfly8,2030,0,322
2208,pos,pre_new,cookingpan3,2208,0,323
2339,pos,sub,tent4,2339,0,324
1650,pos,sub,frame10,1650,0,325
8210,pos,pre_new,cushion2,8210,0,326
2391,pos,pre_new,turtle3,2391,0,327
7279,pos,sub,handbag3,7279,0,328
2331,pos,sub,doorknob4,2331,0,329
2158,pos,sub,chessboard14,2158,0,330
4612,pos,sub,stapler5,4612,0,331
5833,pos,sub,glove6,5833,0,332
1811,pos,sub,exercise_equipment5,1811,0,333
4700,pos,sub,lei9,4700,0,334
8161,pos,sub,tape8,8161,0,335
2216,pos,sub,compass1,2216,0,336
8118,pos,sub,hourglass16,8118,0,337
1463,pos,sub,balloon10,1463,0,338
5199,pos,sub,scale13,5199,0,339
4599,pos,sub,decorativescreen10,4599,0,340
4616,pos,sub,key3,4616,0,341
1419,pos,sub,umbrella2,1419,0,342
4628,pos,pre_new,hairbrush9,4628,0,343
1605,pos,pre_new,dresser12,1605,0,344
2341,pos,pre_new,seashell9,2341,0,345
5470,pos,pre_new,nunchaku16,5470,0,346
8031,pos,sub,broom11,8031,0,347
2314,pos,sub,windchime16,2314,0,348
2035,pos,sub,gift15,2035,0,349
2791,pos,sub,dumbbell0,2791,0,350
2370,pos,sub,backpack6,2370,0,351
8162,pos,pre_new,tennisracquet7,8162,0,352
2302,pos,sub,frisbee0,2302,0,353
2598,pos,pre_new,suitcase9,2598,0,354
8330,pos,sub,calculator3,8330,0,355
2594,pos,sub,pokercard14,2594,0,356
2339,pos,sub,tent4,2339,1,367
4599,pos,sub,decorativescreen10,4599,1,368
8600,pos,sub,powerstrip12,8600,1,369
1419,pos,sub,umbrella2,1419,1,370
2594,pos,sub,pokercard14,2594,1,371
8470,pos,sub,hanger9,8470,1,372
8031,pos,sub,broom11,8031,1,373
2158,pos,sub,chessboard14,2158,1,374
4614,pos,sub,cheese8,4614,1,375
2302,pos,sub,frisbee0,2302,1,376
8492,pos,sub,ringbinder8,8492,1,377
4616,pos,sub,key3,4616,1,378
5833,pos,sub,glove6,5833,1,379
2035,pos,sub,gift15,2035,1,380
8118,pos,sub,hourglass16,8118,1,381
2791,pos,sub,dumbbell0,2791,1,382
4612,pos,sub,stapler5,4612,1,383
2388,pos,sub,vase15,2388,1,384
1650,pos,sub,frame10,1650,1,385
5780,pos,sub,bearteddy16,5780,1,386
5199,pos,sub,scale13,5199,1,387
2370,pos,sub,backpack6,2370,1,388
7279,pos,sub,handbag3,7279,1,389
1750,pos,sub,lock14,1750,1,390
1811,pos,sub,exercise_equipment5,1811,1,391
2331,pos,sub,doorknob4,2331,1,392
1463,pos,sub,balloon10,1463,1,393
2389,pos,sub,microscope1,2389,1,394
2314,pos,sub,windchime16,2314,1,395
2216,pos,sub,compass1,2216,1,396
2030,pos,sub,butterfly8,2030,1,397
8330,pos,sub,calculator3,8330,1,398
8161,pos,sub,tape8,8161,1,399
4700,pos,sub,lei9,4700,1,400
5621,pos,sub,camera7,5621,1,401
