IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
8120,filler,microscope1,44,pos,10,1,22,2,60,0,1
7325,filler,vase15,43,pos,10,1,22,2,61,0,0
2683,b,gift15,0,neg1,10,1,22,2,62,0,0
9187,b,doorknob4,8,neg1,10,1,22,2,63,0,0
2308,filler,toothpaste14,49,neu,10,1,22,2,64,0,1
9921,nt,glove6,29,neg2,10,1,22,2,65,0,0
3195,nt,powerstrip12,20,neg2,10,1,22,2,66,0,1
1340,t,tennisracquet7,30,pos,10,1,22,2,67,0,1
7230,filler,coin15,42,pos,10,1,22,2,68,0,0
3300,b,fan2,3,neg1,10,1,22,2,69,0,1
2345.1,nt,ringbinder8,16,neg2,10,1,22,2,70,0,0
6821,nt,cookie1,22,neg2,10,1,22,2,71,0,0
9611,b,cookpot16,12,neg1,10,1,22,2,72,0,0
2373,t,hairbrush9,38,pos,10,1,22,2,73,0,1
2102,filler,turtle3,46,neu,10,1,22,2,74,0,0
2749,t,abacus9,56,neu,10,1,22,2,75,0,0
4626,t,pokercard14,41,pos,10,1,22,2,76,0,1
9425,nt,garbagetrash14,26,neg2,10,1,22,2,77,0,0
3500,nt,stapler5,21,neg2,10,1,22,2,78,0,1
1920,t,cheesegrater14,34,pos,10,1,22,2,79,0,1
2340,t,suitcase9,37,pos,10,1,22,2,80,0,1
3216,b,lei9,2,neg1,10,1,22,2,81,0,1
2980,t,hourglass16,58,neu,10,1,22,2,82,0,1
2382,filler,scissors5,51,neu,10,1,22,2,83,0,1
2396,filler,frame10,54,neu,10,1,22,2,84,0,1
1710,t,bonzai14,33,pos,10,1,22,2,85,0,1
2487,t,seashell9,55,neu,10,1,22,2,86,0,0
9163,nt,binoculars14,23,neg2,10,1,22,2,87,0,0
1659,t,handbag3,32,pos,10,1,22,2,88,0,0
9428,b,lock14,11,neg1,10,1,22,2,89,0,1
2456,nt,umbrella2,17,neg2,10,1,22,2,90,0,0
2398,t,dresser12,39,pos,10,1,22,2,91,0,1
9290,b,exercise_equipment5,9,neg1,10,1,22,2,92,0,1
9910,nt,tent4,28,neg2,10,1,22,2,93,0,1
2870,t,clock1,57,neu,10,1,22,2,94,0,1
2383,filler,frisbee0,52,neu,10,1,22,2,95,0,0
9599,nt,decorativescreen10,27,neg2,10,1,22,2,96,0,1
2309,t,tape8,50,neu,10,1,22,2,97,0,1
9075,b,balloon10,7,neg1,10,1,22,2,98,0,1
2590,nt,calculator3,19,neg2,10,1,22,2,99,0,1
9301,nt,backpack6,24,neg2,10,1,22,2,100,0,1
2091,filler,chessboard14,35,pos,10,1,22,2,101,0,0
6212,b,cushion2,4,neg1,10,1,22,2,102,0,1
6838,b,rollerskates16,6,neg1,10,1,22,2,103,0,1
2205,nt,bowtie11,15,neg2,10,1,22,2,104,0,1
2154,filler,microwave1,36,pos,10,1,22,2,105,0,0
1303,t,nunchaku16,45,neu,10,1,22,2,106,0,1
2530,t,camera7,40,pos,10,1,22,2,107,0,0
9321,nt,cheese8,25,neg2,10,1,22,2,108,0,1
7057,t,button5,59,neu,10,1,22,2,109,0,0
2390,t,dumbbell0,53,neu,10,1,22,2,110,0,1
2750,b,bearteddy16,1,neg1,10,1,22,2,111,0,1
1601,t,cookingpan3,31,pos,10,1,22,2,112,0,0
2272,t,windchime16,47,neu,10,1,22,2,113,0,1
2273,t,butterfly8,48,neu,10,1,22,2,114,0,1
9909,b,broom11,14,neg1,10,1,22,2,115,0,1
9908,b,key3,13,neg1,10,1,22,2,116,0,1
6520,b,compass1,5,neg1,10,1,22,2,117,0,1
9415,b,hanger9,10,neg1,10,1,22,2,118,0,1
2490,nt,scale13,18,neg2,10,1,22,2,119,0,1
2383,filler,frisbee0,52,neu,10,1,22,2,120,1,0
9425,nt,garbagetrash14,26,neg2,10,1,22,2,121,1,1
9187,b,doorknob4,8,neg1,10,1,22,2,122,1,1
7230,filler,coin15,42,pos,10,1,22,2,123,1,1
2456,nt,umbrella2,17,neg2,10,1,22,2,124,1,1
2683,b,gift15,0,neg1,10,1,22,2,125,1,1
2102,filler,turtle3,46,neu,10,1,22,2,126,1,1
2749,t,abacus9,56,neu,10,1,22,2,127,1,1
1601,t,cookingpan3,31,pos,10,1,22,2,128,1,1
9611,b,cookpot16,12,neg1,10,1,22,2,129,1,0
9163,nt,binoculars14,23,neg2,10,1,22,2,130,1,1
7325,filler,vase15,43,pos,10,1,22,2,131,1,1
2154,filler,microwave1,36,pos,10,1,22,2,132,1,1
2530,t,camera7,40,pos,10,1,22,2,133,1,1
2091,filler,chessboard14,35,pos,10,1,22,2,134,1,1
7057,t,button5,59,neu,10,1,22,2,135,1,1
2487,t,seashell9,55,neu,10,1,22,2,136,1,1
9921,nt,glove6,29,neg2,10,1,22,2,137,1,1
1659,t,handbag3,32,pos,10,1,22,2,138,1,1
6821,nt,cookie1,22,neg2,10,1,22,2,139,1,1
2345.1,nt,ringbinder8,16,neg2,10,1,22,2,140,1,1
2383,filler,frisbee0,52,neu,10,1,22,2,141,2,1
9611,b,cookpot16,12,neg1,10,1,22,2,142,2,1
