itemID,cond,value,subjID,gender,age,CB
0,d,3,45,1,24,2
1,d,3,45,1,24,2
2,d,3,45,1,24,2
3,d,4,45,1,24,2
4,b,3,45,1,24,2
5,d,3,45,1,24,2
6,r,3,45,1,24,2
7,d,2,45,1,24,2
8,d,3,45,1,24,2
9,b,3,45,1,24,2
10,r,2,45,1,24,2
11,r,3,45,1,24,2
12,b,3,45,1,24,2
13,d,4,45,1,24,2
14,b,3,45,1,24,2
15,b,3,45,1,24,2
16,d,3,45,1,24,2
17,d,4,45,1,24,2
18,d,3,45,1,24,2
19,r,3,45,1,24,2
20,r,2,45,1,24,2
21,d,3,45,1,24,2
