IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
1303,filler,turtle3,45,neu,30,1,22,2,909,9,6,1
2870,filler,ringbinder8,57,neu,30,1,22,2,910,4,3,1
1601,filler,nunchaku16,31,pos,30,1,22,2,911,3,3,1
1340,filler,stapler5,30,pos,30,1,22,2,912,7,6,1
2102,filler,backpack6,46,neu,30,1,22,2,913,9,2,1
3195,nt,bonzai14,20,neg2,30,1,22,2,914,,,0
7230,t,pokercard14,42,pos,30,1,22,2,915,8,1,1
2487,t,tape8,55,neu,30,1,22,2,916,,,0
1659,t,cheesegrater14,32,pos,30,1,22,2,917,,,0
9909,b,gift15,14,neg1,30,1,22,2,918,4,7,1
2382,t,compass1,51,neu,30,1,22,2,919,,,0
9187,b,hourglass16,8,neg1,30,1,22,2,920,1,9,1
9290,b,cushion2,9,neg1,30,1,22,2,921,3,6,1
9075,b,dumbbell0,7,neg1,30,1,22,2,922,2,3,1
3300,b,decorativescreen10,3,neg1,30,1,22,2,923,,,0
2590,nt,frisbee0,19,neg2,30,1,22,2,924,,,0
2683,b,cookingpan3,0,neg1,30,1,22,2,925,3,7,1
6212,b,toothpaste14,4,neg1,30,1,22,2,926,3,6,1
9599,nt,suitcase9,27,neg2,30,1,22,2,927,,,0
9611,b,scissors5,12,neg1,30,1,22,2,928,6,4,1
9921,nt,hairbrush9,29,neg2,30,1,22,2,929,1,9,1
3500,nt,microscope1,21,neg2,30,1,22,2,930,,,0
9425,nt,exercise_equipment5,26,neg2,30,1,22,2,931,,,0
2750,b,calculator3,1,neg1,30,1,22,2,932,1,9,1
2396,t,cheese8,54,neu,30,1,22,2,933,7,2,1
6838,b,cookpot16,6,neg1,30,1,22,2,934,8,6,1
9321,nt,chessboard14,25,neg2,30,1,22,2,935,,,0
9908,b,binoculars14,13,neg1,30,1,22,2,936,4,8,1
2490,nt,scale13,18,neg2,30,1,22,2,937,,,0
2309,t,rollerskates16,50,neu,30,1,22,2,938,6,1,1
3216,b,seashell9,2,neg1,30,1,22,2,939,4,6,1
2456,nt,button5,17,neg2,30,1,22,2,940,,,0
9301,nt,butterfly8,24,neg2,30,1,22,2,941,1,4,1
6520,b,lock14,5,neg1,30,1,22,2,942,2,7,1
1710,t,tennisracquet7,33,pos,30,1,22,2,943,6,6,0
9163,nt,powerstrip12,23,neg2,30,1,22,2,944,,,0
2154,t,abacus9,36,pos,30,1,22,2,945,8,3,1
2091,t,camera7,35,pos,30,1,22,2,946,9,2,1
6821,nt,glove6,22,neg2,30,1,22,2,947,,,0
2980,t,windchime16,58,neu,30,1,22,2,948,4,6,1
9910,nt,frame10,28,neg2,30,1,22,2,949,,,0
9428,b,handbag3,11,neg1,30,1,22,2,950,6,4,0
2383,t,balloon10,52,neu,30,1,22,2,951,,,0
1920,t,clock1,34,pos,30,1,22,2,952,,,0
2205,nt,dresser12,15,neg2,30,1,22,2,953,5,3,1
9415,b,vase15,10,neg1,30,1,22,2,954,7,3,0
2749,t,umbrella2,56,neu,30,1,22,2,955,7,1,1
2390,t,doorknob4,53,neu,30,1,22,2,956,7,3,1
2340,t,fan2,37,pos,30,1,22,2,957,,,0
2345.1,nt,garbagetrash14,16,neg2,30,1,22,2,958,,,0
2273,t,microwave1,48,neu,30,1,22,2,959,,,0
8120,t,hanger9,44,pos,30,1,22,2,960,7,6,1
2398,t,coin15,39,pos,30,1,22,2,961,,,0
7325,t,cookie1,43,pos,30,1,22,2,962,9,2,1
7057,t,key3,59,neu,30,1,22,2,963,,,0
2530,filler,tent4,40,pos,30,1,22,2,964,7,3,1
4626,filler,lei9,41,pos,30,1,22,2,965,8,6,1
2373,filler,bowtie11,38,pos,30,1,22,2,966,8,2,1
2308,filler,bearteddy16,49,neu,30,1,22,2,967,6,4,1
2272,filler,broom11,47,neu,30,1,22,2,968,3,4,1
