IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2154,filler,hourglass16,36,pos,39,1,22,1,363,0,,0.0
2870,filler,vase15,57,neu,39,1,22,1,364,0,1,0.937
2390,filler,hanger9,53,neu,39,1,22,1,365,0,2,1.087
2398,filler,dumbbell0,39,pos,39,1,22,1,366,0,2,0.537
2091,filler,microscope1,35,pos,39,1,22,1,367,0,0,0.62
1920,filler,tennisracquet7,34,pos,39,1,22,1,368,0,0,0.554
1659,filler,tent4,32,pos,39,1,22,1,369,0,2,0.437
2749,filler,abacus9,56,neu,39,1,22,1,370,0,2,0.354
1303,filler,cheese8,45,neu,39,1,22,1,371,0,0,0.753
2383,filler,scissors5,52,neu,39,1,22,1,372,0,0,0.587
9415,nt,backpack6,10,neg1,39,1,22,1,408,1,2,1.17
2272,t,garbagetrash14,47,neu,39,1,22,1,409,1,2,0.837
1710,t,rollerskates16,33,pos,39,1,22,1,410,1,,0.0
2750,nt,stapler5,1,neg1,39,1,22,1,411,1,2,0.587
2373,t,glove6,38,pos,39,1,22,1,412,1,0,0.587
3300,nt,decorativescreen10,3,neg1,39,1,22,1,413,1,2,0.421
7230,t,scale13,42,pos,39,1,22,1,414,1,2,0.604
9909,nt,exercise_equipment5,14,neg1,39,1,22,1,415,1,2,0.52
2273,t,cheesegrater14,48,neu,39,1,22,1,416,1,2,0.403
4626,t,compass1,41,pos,39,1,22,1,417,1,0,0.903
6838,nt,seashell9,6,neg1,39,1,22,1,418,1,2,0.804
9290,nt,nunchaku16,9,neg1,39,1,22,1,419,1,2,0.387
7325,t,dresser12,43,pos,39,1,22,1,420,1,2,0.921
9075,nt,turtle3,7,neg1,39,1,22,1,421,1,2,0.553
2340,t,chessboard14,37,pos,39,1,22,1,422,1,2,0.62
2309,t,camera7,50,neu,39,1,22,1,423,1,2,0.587
9428,nt,bearteddy16,11,neg1,39,1,22,1,424,1,2,0.67
2102,t,tape8,46,neu,39,1,22,1,425,1,2,0.571
2487,t,cookpot16,55,neu,39,1,22,1,426,1,0,1.304
6520,nt,broom11,5,neg1,39,1,22,1,427,1,0,0.82
2683,nt,balloon10,0,neg1,39,1,22,1,428,1,2,1.07
2396,t,bowtie11,54,neu,39,1,22,1,429,1,2,0.621
3216,nt,coin15,2,neg1,39,1,22,1,430,1,0,1.054
7057,t,button5,59,neu,39,1,22,1,431,1,2,0.67
1340,t,ringbinder8,30,pos,39,1,22,1,432,1,2,0.637
2980,t,microwave1,58,neu,39,1,22,1,433,1,0,0.754
1601,t,bonzai14,31,pos,39,1,22,1,434,1,0,0.604
9908,nt,lei9,13,neg1,39,1,22,1,435,1,2,0.586
2382,t,binoculars14,51,neu,39,1,22,1,436,1,2,0.487
2308,t,gift15,49,neu,39,1,22,1,437,1,0,1.237
9187,nt,cookie1,8,neg1,39,1,22,1,438,1,0,0.62
8120,t,powerstrip12,44,pos,39,1,22,1,439,1,2,0.604
6212,nt,pokercard14,4,neg1,39,1,22,1,440,1,2,0.62
2530,t,toothpaste14,40,pos,39,1,22,1,441,1,2,0.62
9611,nt,key3,12,neg1,39,1,22,1,442,1,2,0.537
9290,nt,nunchaku16,9,neg1,39,1,22,1,443,2,2,0.604
2382,t,binoculars14,51,neu,39,1,22,1,444,2,2,0.721
9075,nt,turtle3,7,neg1,39,1,22,1,445,2,2,0.553
2980,t,microwave1,58,neu,39,1,22,1,446,2,0,0.62
