IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
8120,filler,compass1,44,pos,17,0,20,2,0
2396,filler,scissors5,54,neu,17,0,20,2,1
7325,filler,microwave1,43,pos,17,0,20,2,2
2749,filler,bowtie11,56,neu,17,0,20,2,3
2383,filler,toothpaste14,52,neu,17,0,20,2,4
9075,b,rollerskates16,7,neg1,17,0,20,2,5
3500,nt,frisbee0,21,neg2,17,0,20,2,6
9290,b,stapler5,9,neg1,17,0,20,2,7
7057,t,scale13,59,neu,17,0,20,2,8
2590,nt,camera7,19,neg2,17,0,20,2,9
2398,t,turtle3,39,pos,17,0,20,2,10
1303,t,backpack6,45,neu,17,0,20,2,11
2750,b,vase15,1,neg1,17,0,20,2,12
9908,b,hourglass16,13,neg1,17,0,20,2,13
6838,b,tent4,6,neg1,17,0,20,2,14
6520,b,button5,5,neg1,17,0,20,2,15
1710,t,bonzai14,33,pos,17,0,20,2,16
2683,b,coin15,0,neg1,17,0,20,2,17
9187,b,hairbrush9,8,neg1,17,0,20,2,18
7230,t,calculator3,42,pos,17,0,20,2,19
3216,b,microscope1,2,neg1,17,0,20,2,20
2530,t,bearteddy16,40,pos,17,0,20,2,21
2870,t,clock1,57,neu,17,0,20,2,22
2382,t,gift15,51,neu,17,0,20,2,23
9301,nt,cookie1,24,neg2,17,0,20,2,24
2102,t,broom11,46,neu,17,0,20,2,25
9910,nt,cheesegrater14,28,neg2,17,0,20,2,26
2980,t,seashell9,58,neu,17,0,20,2,27
3195,nt,key3,20,neg2,17,0,20,2,28
9599,nt,dresser12,27,neg2,17,0,20,2,29
2373,t,fan2,38,pos,17,0,20,2,30
2205,nt,pokercard14,15,neg2,17,0,20,2,31
4626,t,handbag3,41,pos,17,0,20,2,32
2487,t,decorativescreen10,55,neu,17,0,20,2,33
9909,b,tennisracquet7,14,neg1,17,0,20,2,34
9425,nt,nunchaku16,26,neg2,17,0,20,2,35
9611,b,doorknob4,12,neg1,17,0,20,2,36
2091,t,windchime16,35,pos,17,0,20,2,37
1340,t,tape8,30,pos,17,0,20,2,38
3300,b,suitcase9,3,neg1,17,0,20,2,39
2309,t,binoculars14,50,neu,17,0,20,2,40
9321,nt,cookingpan3,25,neg2,17,0,20,2,41
2273,t,cookpot16,48,neu,17,0,20,2,42
9428,b,frame10,11,neg1,17,0,20,2,43
2340,t,lei9,37,pos,17,0,20,2,44
6821,nt,butterfly8,22,neg2,17,0,20,2,45
2345.1,nt,exercise_equipment5,16,neg2,17,0,20,2,46
2490,nt,umbrella2,18,neg2,17,0,20,2,47
9415,b,abacus9,10,neg1,17,0,20,2,48
9921,nt,dumbbell0,29,neg2,17,0,20,2,49
9163,nt,hanger9,23,neg2,17,0,20,2,50
2456,nt,chessboard14,17,neg2,17,0,20,2,51
6212,b,cushion2,4,neg1,17,0,20,2,52
1601,t,cheese8,31,pos,17,0,20,2,53
2390,t,ringbinder8,53,neu,17,0,20,2,54
2154,filler,garbagetrash14,36,pos,17,0,20,2,55
1659,filler,balloon10,32,pos,17,0,20,2,56
2308,filler,lock14,49,neu,17,0,20,2,57
2272,filler,powerstrip12,47,neu,17,0,20,2,58
1920,filler,glove6,34,pos,17,0,20,2,59
