4,0,18,cycles,0,60,15,nt,neg2,backpack6,2205.0,1
4,0,18,cycles,0,61,24,nt,neg2,pokercard14,9301.0,1
4,0,18,cycles,0,62,16,nt,neg2,cheesegrater14,2345.1,1
4,0,18,cycles,0,63,7,b,neg1,cookie1,9075.0,1
4,0,18,cycles,0,64,21,nt,neg2,cookpot16,3500.0,1
4,0,18,cycles,0,65,59,t,neu,microwave1,7057.0,1
4,0,18,cycles,0,66,13,b,neg1,cushion2,9908.0,1
4,0,18,cycles,0,67,46,t,neu,camera7,2102.0,1
4,0,18,cycles,0,68,27,nt,neg2,nunchaku16,9599.0,1
4,0,18,cycles,0,69,36,filler,pos,dresser12,2154.0,1
4,0,18,cycles,0,70,37,filler,pos,tennisracquet7,2340.0,1
4,0,18,cycles,0,71,43,t,pos,glove6,7325.0,1
4,0,18,cycles,0,72,10,b,neg1,hairbrush9,9415.0,1
4,0,18,cycles,0,73,54,filler,neu,bearteddy16,2396.0,1
4,0,18,cycles,0,74,18,nt,neg2,turtle3,2490.0,1
4,0,18,cycles,0,75,47,t,neu,frame10,2272.0,1
4,0,18,cycles,0,76,1,b,neg1,microscope1,2750.0,1
4,0,18,cycles,0,77,33,t,pos,balloon10,1710.0,1
4,0,18,cycles,0,78,55,t,neu,windchime16,2487.0,1
4,0,18,cycles,0,79,35,t,pos,frisbee0,2091.0,1
4,0,18,cycles,0,80,11,b,neg1,ringbinder8,9428.0,0
4,0,18,cycles,0,81,26,nt,neg2,cheese8,9425.0,1
4,0,18,cycles,0,82,22,nt,neg2,suitcase9,6821.0,1
4,0,18,cycles,0,83,19,nt,neg2,bowtie11,2590.0,1
4,0,18,cycles,0,84,2,b,neg1,stapler5,3216.0,1
4,0,18,cycles,0,85,6,b,neg1,compass1,6838.0,1
4,0,18,cycles,0,86,45,filler,neu,abacus9,1303.0,1
4,0,18,cycles,0,87,41,t,pos,powerstrip12,4626.0,1
4,0,18,cycles,0,88,56,filler,neu,clock1,2749.0,1
4,0,18,cycles,0,89,20,nt,neg2,butterfly8,3195.0,1
4,0,18,cycles,0,90,53,t,neu,calculator3,2390.0,1
4,0,18,cycles,0,91,48,t,neu,toothpaste14,2273.0,1
4,0,18,cycles,0,92,8,b,neg1,hourglass16,9187.0,1
4,0,18,cycles,0,93,51,t,neu,doorknob4,2382.0,1
4,0,18,cycles,0,94,58,filler,neu,decorativescreen10,2980.0,1
4,0,18,cycles,0,95,23,nt,neg2,exercise_equipment5,9163.0,1
4,0,18,cycles,0,96,57,t,neu,tent4,2870.0,1
4,0,18,cycles,0,97,28,nt,neg2,scale13,9910.0,1
4,0,18,cycles,0,98,42,filler,pos,dumbbell0,7230.0,1
4,0,18,cycles,0,99,49,t,neu,broom11,2308.0,1
4,0,18,cycles,0,100,44,t,pos,key3,8120.0,1
4,0,18,cycles,0,101,34,t,pos,hanger9,1920.0,1
4,0,18,cycles,0,102,39,t,pos,bonzai14,2398.0,1
4,0,18,cycles,0,103,40,filler,pos,lock14,2530.0,1
4,0,18,cycles,0,104,29,nt,neg2,vase15,9921.0,1
4,0,18,cycles,0,105,38,filler,pos,button5,2373.0,1
4,0,18,cycles,0,106,25,nt,neg2,gift15,9321.0,1
4,0,18,cycles,0,107,31,t,pos,coin15,1601.0,1
4,0,18,cycles,0,108,9,b,neg1,chessboard14,9290.0,1
4,0,18,cycles,0,109,14,b,neg1,binoculars14,9909.0,1
4,0,18,cycles,0,110,30,t,pos,umbrella2,1340.0,1
4,0,18,cycles,0,111,0,b,neg1,scissors5,2683.0,0
4,0,18,cycles,0,112,3,b,neg1,tape8,3300.0,1
4,0,18,cycles,0,113,32,t,pos,cookingpan3,1659.0,1
4,0,18,cycles,0,114,52,filler,neu,handbag3,2383.0,1
4,0,18,cycles,0,115,50,t,neu,lei9,2309.0,1
4,0,18,cycles,0,116,12,b,neg1,garbagetrash14,9611.0,1
4,0,18,cycles,0,117,17,nt,neg2,seashell9,2456.0,1
4,0,18,cycles,0,118,5,b,neg1,rollerskates16,6520.0,1
4,0,18,cycles,0,119,4,b,neg1,fan2,6212.0,1
4,0,18,cycles,1,120,0,b,neg1,scissors5,2683.0,1
4,0,18,cycles,1,121,11,b,neg1,ringbinder8,9428.0,1
