IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2272,filler,powerstrip12,47,neu,17,0,20,2,259,7,7,1
2154,filler,garbagetrash14,36,pos,17,0,20,2,260,5,8,1
2749,filler,bowtie11,56,neu,17,0,20,2,261,7,4,1
7325,filler,microwave1,43,pos,17,0,20,2,262,9,6,1
2308,filler,lock14,49,neu,17,0,20,2,263,7,6,1
9415,b,abacus9,10,neg1,17,0,20,2,264,2,5,1
2870,t,clock1,57,neu,17,0,20,2,265,6,5,1
6821,nt,butterfly8,22,neg2,17,0,20,2,266,2,4,1
9910,nt,cheesegrater14,28,neg2,17,0,20,2,267,4,3,1
2490,nt,umbrella2,18,neg2,17,0,20,2,268,6,1,1
9599,nt,dresser12,27,neg2,17,0,20,2,269,3,7,1
4626,t,handbag3,41,pos,17,0,20,2,270,9,3,1
2750,b,vase15,1,neg1,17,0,20,2,271,5,4,1
3216,b,microscope1,2,neg1,17,0,20,2,272,4,5,1
7057,t,scale13,59,neu,17,0,20,2,273,7,4,1
9301,nt,cookie1,24,neg2,17,0,20,2,274,1,7,1
2340,t,lei9,37,pos,17,0,20,2,275,9,6,1
2273,t,cookpot16,48,neu,17,0,20,2,276,5,3,1
2373,t,fan2,38,pos,17,0,20,2,277,6,3,1
9611,b,doorknob4,12,neg1,17,0,20,2,278,3,3,1
9908,b,hourglass16,13,neg1,17,0,20,2,279,4,6,1
1303,t,backpack6,45,neu,17,0,20,2,280,3,8,1
9428,b,frame10,11,neg1,17,0,20,2,281,1,7,1
2205,nt,pokercard14,15,neg2,17,0,20,2,282,4,2,1
2456,nt,chessboard14,17,neg2,17,0,20,2,283,5,2,1
1601,t,cheese8,31,pos,17,0,20,2,284,6,3,1
2091,t,windchime16,35,pos,17,0,20,2,285,8,6,1
3500,nt,frisbee0,21,neg2,17,0,20,2,286,3,8,1
6212,b,cushion2,4,neg1,17,0,20,2,287,2,6,1
2309,t,binoculars14,50,neu,17,0,20,2,288,4,7,1
2487,t,decorativescreen10,55,neu,17,0,20,2,289,8,1,1
9163,nt,hanger9,23,neg2,17,0,20,2,290,4,6,1
2980,t,seashell9,58,neu,17,0,20,2,291,5,1,1
2590,nt,camera7,19,neg2,17,0,20,2,292,4,6,1
2683,b,coin15,0,neg1,17,0,20,2,293,2,6,1
9425,nt,nunchaku16,26,neg2,17,0,20,2,294,4,6,1
9290,b,stapler5,9,neg1,17,0,20,2,295,1,2,1
6520,b,button5,5,neg1,17,0,20,2,296,2,7,1
9909,b,tennisracquet7,14,neg1,17,0,20,2,297,4,4,1
9921,nt,dumbbell0,29,neg2,17,0,20,2,298,1,5,1
2102,t,broom11,46,neu,17,0,20,2,299,6,2,1
1710,t,bonzai14,33,pos,17,0,20,2,300,9,7,1
6838,b,tent4,6,neg1,17,0,20,2,301,2,8,1
2390,t,ringbinder8,53,neu,17,0,20,2,302,5,2,1
2345.1,nt,exercise_equipment5,16,neg2,17,0,20,2,303,3,8,1
9187,b,hairbrush9,8,neg1,17,0,20,2,304,1,9,1
2382,t,gift15,51,neu,17,0,20,2,305,9,6,1
9321,nt,cookingpan3,25,neg2,17,0,20,2,306,1,6,1
1340,t,tape8,30,pos,17,0,20,2,307,5,1,1
2530,t,bearteddy16,40,pos,17,0,20,2,308,3,2,1
9075,b,rollerskates16,7,neg1,17,0,20,2,309,3,2,1
3195,nt,key3,20,neg2,17,0,20,2,310,3,6,1
2398,t,turtle3,39,pos,17,0,20,2,311,8,5,1
3300,b,suitcase9,3,neg1,17,0,20,2,312,2,8,1
7230,t,calculator3,42,pos,17,0,20,2,313,5,4,1
1920,filler,glove6,34,pos,17,0,20,2,314,8,5,1
2396,filler,scissors5,54,neu,17,0,20,2,315,,,0
2383,filler,toothpaste14,52,neu,17,0,20,2,316,5,3,1
8120,filler,compass1,44,pos,17,0,20,2,317,6,3,1
1659,filler,balloon10,32,pos,17,0,20,2,318,8,5,1
