IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2870,t,nunchaku16,57,neu,34,1,20,1,60,0,1
2373,filler,suitcase9,38,pos,34,1,20,1,61,0,1
2309,t,camera7,50,neu,34,1,20,1,62,0,0
9163,b,pokercard14,23,neg2,34,1,20,1,63,0,1
2683,nt,frame10,0,neg1,34,1,20,1,64,0,1
2273,filler,chessboard14,48,neu,34,1,20,1,65,0,1
9301,b,exercise_equipment5,24,neg2,34,1,20,1,66,0,1
2456,b,hourglass16,17,neg2,34,1,20,1,67,0,1
4626,t,cookpot16,41,pos,34,1,20,1,68,0,1
7057,t,hairbrush9,59,neu,34,1,20,1,69,0,1
3216,nt,scissors5,2,neg1,34,1,20,1,70,0,1
2487,filler,tent4,55,neu,34,1,20,1,71,0,1
1303,t,scale13,45,neu,34,1,20,1,72,0,1
6838,nt,lock14,6,neg1,34,1,20,1,73,0,1
9428,nt,clock1,11,neg1,34,1,20,1,74,0,1
2383,t,hanger9,52,neu,34,1,20,1,75,0,1
1340,filler,garbagetrash14,30,pos,34,1,20,1,76,0,1
2749,t,microwave1,56,neu,34,1,20,1,77,0,1
2272,filler,frisbee0,47,neu,34,1,20,1,78,0,1
2091,t,toothpaste14,35,pos,34,1,20,1,79,0,1
2382,filler,bonzai14,51,neu,34,1,20,1,80,0,1
7230,t,lei9,42,pos,34,1,20,1,81,0,1
6821,b,stapler5,22,neg2,34,1,20,1,82,0,1
8120,t,dumbbell0,44,pos,34,1,20,1,83,0,1
2154,t,cookingpan3,36,pos,34,1,20,1,84,0,1
2205,b,abacus9,15,neg2,34,1,20,1,85,0,1
2345.1,b,doorknob4,16,neg2,34,1,20,1,86,0,1
2490,b,handbag3,18,neg2,34,1,20,1,87,0,1
9599,b,tennisracquet7,27,neg2,34,1,20,1,88,0,1
3195,b,button5,20,neg2,34,1,20,1,89,0,1
9611,nt,fan2,12,neg1,34,1,20,1,90,0,1
9415,nt,cheese8,10,neg1,34,1,20,1,91,0,1
9425,b,balloon10,26,neg2,34,1,20,1,92,0,0
2590,b,bowtie11,19,neg2,34,1,20,1,93,0,1
1659,filler,microscope1,32,pos,34,1,20,1,94,0,1
1710,filler,butterfly8,33,pos,34,1,20,1,95,0,0
9909,nt,decorativescreen10,14,neg1,34,1,20,1,96,0,1
2980,t,vase15,58,neu,34,1,20,1,97,0,1
2398,t,glove6,39,pos,34,1,20,1,98,0,1
9910,b,cheesegrater14,28,neg2,34,1,20,1,99,0,1
2750,nt,bearteddy16,1,neg1,34,1,20,1,100,0,1
9187,nt,broom11,8,neg1,34,1,20,1,101,0,1
2308,t,umbrella2,49,neu,34,1,20,1,102,0,1
2390,t,binoculars14,53,neu,34,1,20,1,103,0,1
2530,t,key3,40,pos,34,1,20,1,104,0,1
6520,nt,rollerskates16,5,neg1,34,1,20,1,105,0,1
2340,t,turtle3,37,pos,34,1,20,1,106,0,1
3500,b,dresser12,21,neg2,34,1,20,1,107,0,1
1601,filler,windchime16,31,pos,34,1,20,1,108,0,1
7325,t,ringbinder8,43,pos,34,1,20,1,109,0,1
2102,filler,cookie1,46,neu,34,1,20,1,110,0,1
9321,b,seashell9,25,neg2,34,1,20,1,111,0,1
3300,nt,gift15,3,neg1,34,1,20,1,112,0,1
9290,nt,coin15,9,neg1,34,1,20,1,113,0,1
9921,b,calculator3,29,neg2,34,1,20,1,114,0,1
6212,nt,backpack6,4,neg1,34,1,20,1,115,0,1
2396,t,cushion2,54,neu,34,1,20,1,116,0,0
9908,nt,powerstrip12,13,neg1,34,1,20,1,117,0,1
1920,t,tape8,34,pos,34,1,20,1,118,0,1
9075,nt,compass1,7,neg1,34,1,20,1,119,0,1
2396,t,cushion2,54,neu,34,1,20,1,120,1,1
9425,b,balloon10,26,neg2,34,1,20,1,121,1,1
1710,filler,butterfly8,33,pos,34,1,20,1,122,1,1
2309,t,camera7,50,neu,34,1,20,1,123,1,1
