IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2308,filler,backpack6,49,neu,1,1,21,1,369,0,,0.0
2398,filler,tent4,39,pos,1,1,21,1,370,0,2,0.651
2530,filler,vase15,40,pos,1,1,21,1,371,0,0,0.82
1601,filler,suitcase9,31,pos,1,1,21,1,372,0,1,0.404
2102,filler,ringbinder8,46,neu,1,1,21,1,373,0,2,0.521
2487,filler,button5,55,neu,1,1,21,1,374,0,2,0.386
2390,filler,bonzai14,53,neu,1,1,21,1,375,0,2,0.387
1710,filler,handbag3,33,pos,1,1,21,1,376,0,1,0.42
1659,filler,garbagetrash14,32,pos,1,1,21,1,377,0,2,0.37
2273,filler,umbrella2,48,neu,1,1,21,1,378,0,0,0.403
2750,nt,microwave1,1,neg1,1,1,21,1,414,1,0,1.154
1303,t,bowtie11,45,neu,1,1,21,1,415,1,2,0.404
6212,nt,stapler5,4,neg1,1,1,21,1,416,1,0,0.686
2272,t,broom11,47,neu,1,1,21,1,417,1,2,0.421
1920,t,doorknob4,34,pos,1,1,21,1,418,1,2,0.637
2309,t,coin15,50,neu,1,1,21,1,419,1,1,0.487
6520,nt,powerstrip12,5,neg1,1,1,21,1,420,1,1,0.604
7230,t,windchime16,42,pos,1,1,21,1,421,1,1,0.52
2383,t,clock1,52,neu,1,1,21,1,422,1,2,0.571
7057,t,key3,59,neu,1,1,21,1,423,1,2,0.354
9611,nt,rollerskates16,12,neg1,1,1,21,1,424,1,1,0.403
2396,t,camera7,54,neu,1,1,21,1,425,1,1,0.87
9290,nt,fan2,9,neg1,1,1,21,1,426,1,1,0.337
1340,t,decorativescreen10,30,pos,1,1,21,1,427,1,2,0.37
9415,nt,dresser12,10,neg1,1,1,21,1,428,1,0,0.403
2340,t,frisbee0,37,pos,1,1,21,1,429,1,2,0.436
9075,nt,hanger9,7,neg1,1,1,21,1,430,1,1,0.387
4626,t,cookie1,41,pos,1,1,21,1,431,1,2,0.353
2870,t,cheese8,57,neu,1,1,21,1,432,1,2,0.354
6838,nt,hairbrush9,6,neg1,1,1,21,1,433,1,2,0.354
2980,t,pokercard14,58,neu,1,1,21,1,434,1,0,0.787
9908,nt,bearteddy16,13,neg1,1,1,21,1,435,1,2,1.07
2683,nt,lock14,0,neg1,1,1,21,1,436,1,0,0.621
2382,t,abacus9,51,neu,1,1,21,1,437,1,0,0.404
2154,t,chessboard14,36,pos,1,1,21,1,438,1,2,0.387
9909,nt,exercise_equipment5,14,neg1,1,1,21,1,439,1,0,0.404
2749,t,butterfly8,56,neu,1,1,21,1,440,1,2,0.387
2091,t,binoculars14,35,pos,1,1,21,1,441,1,2,0.72
9187,nt,microscope1,8,neg1,1,1,21,1,442,1,1,0.703
3300,nt,scissors5,3,neg1,1,1,21,1,443,1,1,0.37
8120,t,dumbbell0,44,pos,1,1,21,1,444,1,2,0.353
3216,nt,balloon10,2,neg1,1,1,21,1,445,1,1,0.537
2373,t,frame10,38,pos,1,1,21,1,446,1,1,0.387
9428,nt,tennisracquet7,11,neg1,1,1,21,1,447,1,0,0.737
7325,t,cookpot16,43,pos,1,1,21,1,448,1,2,0.403
7230,t,windchime16,42,pos,1,1,21,1,449,2,2,0.52
2309,t,coin15,50,neu,1,1,21,1,450,2,2,0.337
9611,nt,rollerskates16,12,neg1,1,1,21,1,451,2,1,0.37
2396,t,camera7,54,neu,1,1,21,1,452,2,2,0.354
3300,nt,scissors5,3,neg1,1,1,21,1,453,2,1,0.387
9908,nt,bearteddy16,13,neg1,1,1,21,1,454,2,0,0.387
2383,t,clock1,52,neu,1,1,21,1,455,2,2,0.387
8120,t,dumbbell0,44,pos,1,1,21,1,456,2,0,0.754
2870,t,cheese8,57,neu,1,1,21,1,457,2,2,0.354
9909,nt,exercise_equipment5,14,neg1,1,1,21,1,458,2,1,0.321
1920,t,doorknob4,34,pos,1,1,21,1,459,2,2,0.438
9415,nt,dresser12,10,neg1,1,1,21,1,460,2,1,0.371
6838,nt,hairbrush9,6,neg1,1,1,21,1,461,2,1,0.37
2373,t,frame10,38,pos,1,1,21,1,462,2,0,0.387
1303,t,bowtie11,45,neu,1,1,21,1,463,2,2,0.354
6212,nt,stapler5,4,neg1,1,1,21,1,464,2,0,0.504
2154,t,chessboard14,36,pos,1,1,21,1,465,2,2,0.435
2749,t,butterfly8,56,neu,1,1,21,1,466,2,2,0.437
7057,t,key3,59,neu,1,1,21,1,467,2,2,0.37
6520,nt,powerstrip12,5,neg1,1,1,21,1,468,2,1,0.421
2750,nt,microwave1,1,neg1,1,1,21,1,469,2,0,0.587
2272,t,broom11,47,neu,1,1,21,1,470,2,2,0.37
9187,nt,microscope1,8,neg1,1,1,21,1,471,2,2,0.32
2340,t,frisbee0,37,pos,1,1,21,1,472,2,2,0.354
4626,t,cookie1,41,pos,1,1,21,1,473,2,2,0.337
9290,nt,fan2,9,neg1,1,1,21,1,474,2,1,0.47
9075,nt,hanger9,7,neg1,1,1,21,1,475,2,1,0.654
2091,t,binoculars14,35,pos,1,1,21,1,476,2,2,0.336
2382,t,abacus9,51,neu,1,1,21,1,477,2,0,0.537
1340,t,decorativescreen10,30,pos,1,1,21,1,478,2,2,0.436
2683,nt,lock14,0,neg1,1,1,21,1,479,2,0,0.62
7325,t,cookpot16,43,pos,1,1,21,1,480,2,2,0.42
9428,nt,tennisracquet7,11,neg1,1,1,21,1,481,2,0,0.853
2980,t,pokercard14,58,neu,1,1,21,1,482,2,0,0.704
3216,nt,balloon10,2,neg1,1,1,21,1,483,2,1,0.354
9290,nt,fan2,9,neg1,1,1,21,1,484,3,1,0.636
8120,t,dumbbell0,44,pos,1,1,21,1,485,3,2,0.287
2383,t,clock1,52,neu,1,1,21,1,486,3,2,0.337
6838,nt,hairbrush9,6,neg1,1,1,21,1,487,3,1,0.354
9611,nt,rollerskates16,12,neg1,1,1,21,1,488,3,1,0.354
7057,t,key3,59,neu,1,1,21,1,489,3,2,0.304
2154,t,chessboard14,36,pos,1,1,21,1,490,3,2,0.32
7230,t,windchime16,42,pos,1,1,21,1,491,3,2,0.787
2340,t,frisbee0,37,pos,1,1,21,1,492,3,2,0.287
3216,nt,balloon10,2,neg1,1,1,21,1,493,3,1,0.487
2272,t,broom11,47,neu,1,1,21,1,494,3,2,0.287
1303,t,bowtie11,45,neu,1,1,21,1,495,3,2,0.304
2870,t,cheese8,57,neu,1,1,21,1,496,3,2,0.304
9909,nt,exercise_equipment5,14,neg1,1,1,21,1,497,3,0,0.354
2749,t,butterfly8,56,neu,1,1,21,1,498,3,2,0.287
6212,nt,stapler5,4,neg1,1,1,21,1,499,3,0,0.436
9075,nt,hanger9,7,neg1,1,1,21,1,500,3,1,0.421
4626,t,cookie1,41,pos,1,1,21,1,501,3,2,0.67
2396,t,camera7,54,neu,1,1,21,1,502,3,2,0.354
9428,nt,tennisracquet7,11,neg1,1,1,21,1,503,3,0,0.521
2309,t,coin15,50,neu,1,1,21,1,504,3,2,0.336
2683,nt,lock14,0,neg1,1,1,21,1,505,3,0,0.671
2091,t,binoculars14,35,pos,1,1,21,1,506,3,2,0.404
2750,nt,microwave1,1,neg1,1,1,21,1,507,3,0,0.387
7325,t,cookpot16,43,pos,1,1,21,1,508,3,2,0.537
3300,nt,scissors5,3,neg1,1,1,21,1,509,3,2,0.537
2382,t,abacus9,51,neu,1,1,21,1,510,3,0,0.504
2373,t,frame10,38,pos,1,1,21,1,511,3,1,0.67
9187,nt,microscope1,8,neg1,1,1,21,1,512,3,2,0.837
9415,nt,dresser12,10,neg1,1,1,21,1,513,3,2,1.137
1920,t,doorknob4,34,pos,1,1,21,1,514,3,2,0.387
2980,t,pokercard14,58,neu,1,1,21,1,515,3,2,0.937
9908,nt,bearteddy16,13,neg1,1,1,21,1,516,3,1,0.987
1340,t,decorativescreen10,30,pos,1,1,21,1,517,3,2,0.304
6520,nt,powerstrip12,5,neg1,1,1,21,1,518,3,1,0.354
2340,t,frisbee0,37,pos,1,1,21,1,519,4,2,0.354
2091,t,binoculars14,35,pos,1,1,21,1,520,4,2,0.487
