IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
4626,t,lock14,41,pos,204,1,23,2,761,1,0.7502988050000567
6834,post_new,NA,118,neg,204,1,23,2,762,1,1.284680355999626
8330,post_new,NA,87,pos,204,1,23,2,763,1,0.8279818690007232
1659,t,button5,32,pos,204,1,23,2,764,1,0.6286709850000989
8065,post_new,NA,178,neu,204,1,23,2,765,1,1.069934647000082
9424,post_new,NA,137,neg,204,1,23,2,766,1,0.6734050699997169
9342,post_new,NA,133,neg,204,1,23,2,767,1,0.7150802989999647
4700,sub,bowtie11,46,pos,204,1,23,2,768,1,0.6796409429998675
8370,sub,stapler5,43,pos,204,1,23,2,769,1,0.6266692830004104
2205,nt,gift15,15,neg2,204,1,23,2,770,1,0.6028581470000063
9452,post_new,NA,141,neg,204,1,23,2,771,1,0.6033134380004412
2580,post_new,NA,166,neu,204,1,23,2,772,1,0.6878009590000147
2331,sub,lock14,41,pos,204,1,23,2,773,1,0.7209519630005161
2391,sub,backpack6,59,pos,204,1,23,2,774,1,0.6503693410004416
5621,sub,rollerskates16,31,pos,204,1,23,2,775,1,0.7004803400004675
7580,sub,cheesegrater14,57,pos,204,1,23,2,776,1,0.6499171109999224
2141,post_new,NA,97,neg,204,1,23,2,777,1,0.6195370089999415
2340,filler,lei9,37,pos,204,1,23,2,778,1,0.6786672600001111
1601,t,rollerskates16,31,pos,204,1,23,2,779,1,0.6138298430005307
8118,sub,dumbbell0,27,pos,204,1,23,2,780,1,0.615298005999648
9599,nt,dumbbell0,27,neg2,204,1,23,2,781,1,0.6907006860001275
2980,t,tennisracquet7,58,neu,204,1,23,2,782,1,0.698399932999564
1303,t,scale13,45,neu,204,1,23,2,783,1,0.6007395740007269
6520,b,suitcase9,5,neg1,204,1,23,2,784,1,0.6015271579999535
3280,post_new,NA,108,neg,204,1,23,2,785,1,0.7702500640007202
1645,post_new,NA,150,neu,204,1,23,2,786,1,0.7820146849999219
9163,nt,cushion2,23,neg2,204,1,23,2,787,1,0.6750887680000233
2314,post_new,NA,82,pos,204,1,23,2,788,1,0.5903129900007116
6838,b,seashell9,6,neg1,204,1,23,2,789,1,0.6997026860008191
2154,filler,microwave1,36,pos,204,1,23,2,790,1,0.7017172390005726
2800,post_new,NA,103,neg,204,1,23,2,791,1,1.1996752960003505
