IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
9419,pre_new,NA,134,neg,45,1,24,2,125,1,1.3885436360001222
2398,filler,lei9,39,pos,45,1,24,2,126,1,0.7622398880002947
9342,pre_new,NA,133,neg,45,1,24,2,127,1,1.336948429000131
9031,pre_new,NA,121,neg,45,1,24,2,128,1,0.8538108319999083
9001,pre_new,NA,120,neg,45,1,24,2,129,1,0.8033399629998712
2373,t,tape8,38,pos,45,1,24,2,130,1,0.6132527820000178
2800,pre_new,NA,103,neg,45,1,24,2,131,1,0.7405678529999022
6212,b,hourglass16,4,neg1,45,1,24,2,132,1,0.7117128760000924
6550,pre_new,NA,115,neg,45,1,24,2,133,1,0.8673768290000226
2590,nt,hairbrush9,19,neg2,45,1,24,2,134,1,0.7011957859999711
2053,pre_new,NA,94,neg,45,1,24,2,135,1,0.833691976999944
1731,pre_new,NA,68,pos,45,1,24,2,136,1,0.7173827480000909
3500,nt,coin15,21,neg2,45,1,24,2,137,1,0.9695181669999329
2026,pre_new,NA,151,neu,45,1,24,2,138,1,0.7034595899999658
9909,b,broom11,14,neg1,45,1,24,2,139,1,0.8728346120001333
4000,pre_new,NA,170,neu,45,1,24,2,140,1,0.6884937289996742
9423,pre_new,NA,136,neg,45,1,24,2,141,1,0.7926727129997744
9160,pre_new,NA,124,neg,45,1,24,2,142,1,0.7741021830001955
6838,b,nunchaku16,6,neg1,45,1,24,2,143,1,0.7499200909996944
2593,pre_new,NA,167,neu,45,1,24,2,144,1,0.875921439999729
1659,filler,microscope1,32,pos,45,1,24,2,145,1,0.93104365399995
9900,pre_new,NA,145,neg,45,1,24,2,146,1,1.5925375480001094
1920,t,decorativescreen10,34,pos,45,1,24,2,147,1,0.7988278959996933
8497,pre_new,NA,72,pos,45,1,24,2,148,1,0.8678208850001283
9611,b,abacus9,12,neg1,45,1,24,2,149,1,0.6282212209998761
2095,pre_new,NA,95,neg,45,1,24,2,150,1,0.7039467440004046
2205,nt,tennisracquet7,15,neg2,45,1,24,2,151,1,0.7023265259999789
4626,t,powerstrip12,41,pos,45,1,24,2,152,1,0.7005234230000497
2299,pre_new,NA,80,pos,45,1,24,2,153,1,0.700499800000216
1340,filler,microwave1,30,pos,45,1,24,2,154,1,0.7194234159996995
2272,t,doorknob4,47,neu,45,1,24,2,155,1,0.698315712999829
9421,pre_new,NA,135,neg,45,1,24,2,156,1,0.7859005219997925
8120,filler,cheese8,44,pos,45,1,24,2,157,1,0.563337127000068
2102,t,rollerskates16,46,neu,45,1,24,2,158,1,0.6134712240000226
9163,nt,frame10,23,neg2,45,1,24,2,159,1,0.8590796759999648
4700,pre_new,NA,64,pos,45,1,24,2,160,1,0.6489822839998851
2749,t,glove6,56,neu,45,1,24,2,161,1,0.749146292000205
9428,b,key3,11,neg1,45,1,24,2,162,1,0.6738184720002209
2700,pre_new,NA,100,neg,45,1,24,2,163,1,1.055812923999838
9301,nt,cheesegrater14,24,neg2,45,1,24,2,164,1,0.700653131999843
7230,t,dresser12,42,pos,45,1,24,2,165,1,0.6012803909998183
8232,pre_new,NA,179,neu,45,1,24,2,166,1,0.6510796720003782
7057,t,camera7,59,neu,45,1,24,2,167,1,0.6280603209997935
2030,pre_new,NA,71,pos,45,1,24,2,168,1,0.8619218670000919
8470,pre_new,NA,79,pos,45,1,24,2,169,1,0.7582859740000458
9184,pre_new,NA,126,neg,45,1,24,2,170,1,0.8383496639999066
3280,pre_new,NA,108,neg,45,1,24,2,171,1,0.8267680209996797
1601,t,bowtie11,31,pos,45,1,24,2,172,1,0.7288120680000247
2382,filler,clock1,51,neu,45,1,24,2,173,1,0.6546388149999984
2390,t,hanger9,53,neu,45,1,24,2,174,1,0.690208413000164
2345.1,nt,balloon10,16,neg2,45,1,24,2,175,1,0.6315322760001436
9902,pre_new,NA,146,neg,45,1,24,2,176,1,0.7204722649998985
6315,pre_new,NA,114,neg,45,1,24,2,177,1,0.7506208730001163
9452,pre_new,NA,141,neg,45,1,24,2,178,1,0.563665502999811
1710,t,suitcase9,33,pos,45,1,24,2,179,1,0.848996747000001
3300,b,lock14,3,neg1,45,1,24,2,180,1,0.7703064470001664
2035,pre_new,NA,76,pos,45,1,24,2,181,1,0.6367412140002671
2302,pre_new,NA,73,pos,45,1,24,2,182,1,0.7711086149997755
9290,b,cookie1,9,neg1,45,1,24,2,183,1,0.8130776900002274
2036,pre_new,NA,153,neu,45,1,24,2,184,1,0.7057038240000111
9300,pre_new,NA,128,neg,45,1,24,2,185,1,0.7992858309999065
2393,pre_new,NA,158,neu,45,1,24,2,186,1,0.5677851670002383
3195,nt,cookpot16,20,neg2,45,1,24,2,187,1,0.6769746289996874
9187,b,dumbbell0,8,neg1,45,1,24,2,188,1,0.6056022220000159
9427,pre_new,NA,138,neg,45,1,24,2,189,1,0.7136574780001865
9921,nt,calculator3,29,neg2,45,1,24,2,190,1,0.8017854489999081
2191,pre_new,NA,154,neu,45,1,24,2,191,1,0.6353552320001654
1271,pre_new,NA,91,neg,45,1,24,2,192,1,0.5711736279999968
6571,pre_new,NA,116,neg,45,1,24,2,193,1,0.657161121000172
2870,t,bearteddy16,57,neu,45,1,24,2,194,1,0.6988988660000359
2091,t,toothpaste14,35,pos,45,1,24,2,195,1,0.6782598839999991
6520,b,stapler5,5,neg1,45,1,24,2,196,1,0.7726172180000503
7325,t,handbag3,43,pos,45,1,24,2,197,1,0.5776923339999485
2308,t,chessboard14,49,neu,45,1,24,2,198,1,0.6656516580001153
2032,pre_new,NA,152,neu,45,1,24,2,199,1,0.70277450399999
6312,pre_new,NA,112,neg,45,1,24,2,200,1,0.6109575049999876
2235,pre_new,NA,155,neu,45,1,24,2,201,1,0.5527780140000687
9425,nt,fan2,26,neg2,45,1,24,2,202,1,0.7728699550002602
2683,b,bonzai14,0,neg1,45,1,24,2,203,1,0.7104824879997977
2490,nt,tent4,18,neg2,45,1,24,2,204,1,0.6488118219999706
6830,pre_new,NA,117,neg,45,1,24,2,205,1,0.7580916470001284
2980,filler,garbagetrash14,58,neu,45,1,24,2,206,1,0.6113017390002824
2309,t,backpack6,50,neu,45,1,24,2,207,1,0.6734920270000657
9415,b,pokercard14,10,neg1,45,1,24,2,208,1,0.6992850259998704
9321,nt,turtle3,25,neg2,45,1,24,2,209,1,1.0556981620002261
2340,t,vase15,37,pos,45,1,24,2,210,1,0.9488750379996418
2339,pre_new,NA,65,pos,45,1,24,2,211,1,0.6087403639999138
2456,nt,button5,17,neg2,45,1,24,2,212,1,0.853508163999777
2383,filler,binoculars14,52,neu,45,1,24,2,213,1,0.678275635999853
9599,nt,ringbinder8,27,neg2,45,1,24,2,214,1,0.6755476910002471
1645,pre_new,NA,150,neu,45,1,24,2,215,1,0.8118517409998276
2224,pre_new,NA,84,pos,45,1,24,2,216,1,0.8204713680001987
3185,pre_new,NA,106,neg,45,1,24,2,217,1,0.7733512729996619
7359,pre_new,NA,119,neg,45,1,24,2,218,1,0.7685792540000875
2489,pre_new,NA,162,neu,45,1,24,2,219,1,0.5818786469999395
3211,pre_new,NA,169,neu,45,1,24,2,220,1,0.9552900339999724
4621,pre_new,NA,110,neg,45,1,24,2,221,1,0.6870251239997742
9424,pre_new,NA,137,neg,45,1,24,2,222,1,0.7613250350000271
2530,filler,compass1,40,pos,45,1,24,2,223,1,0.550889965999886
2435,pre_new,NA,161,neu,45,1,24,2,224,1,0.741106960000252
6821,nt,frisbee0,22,neg2,45,1,24,2,225,1,1.050010439000289
2400,pre_new,NA,159,neu,45,1,24,2,226,1,0.8727886090000538
1750,pre_new,NA,85,pos,45,1,24,2,227,1,0.5855889760000537
9635.1,pre_new,NA,144,neg,45,1,24,2,228,1,1.0609153649998007
2750,b,exercise_equipment5,1,neg1,45,1,24,2,229,1,0.8647477010003968
1303,t,scissors5,45,neu,45,1,24,2,230,1,0.9030788019999818
2396,t,cushion2,54,neu,45,1,24,2,231,1,0.6502933169999778
5780,pre_new,NA,83,pos,45,1,24,2,232,1,0.7691928929998539
9908,b,scale13,13,neg1,45,1,24,2,233,1,0.7061405909998939
2273,filler,butterfly8,48,neu,45,1,24,2,234,1,0.6579591939998863
2154,t,seashell9,36,pos,45,1,24,2,235,1,1.5651152969999202
2487,filler,gift15,55,neu,45,1,24,2,236,1,0.6641894890003641
1650,pre_new,NA,87,pos,45,1,24,2,237,1,0.7363658809999833
3216,b,umbrella2,2,neg1,45,1,24,2,238,1,1.2081248909998976
2208,pre_new,NA,62,pos,45,1,24,2,239,1,0.7186100469998564
9922,pre_new,NA,148,neg,45,1,24,2,240,1,0.584781885999746
9910,nt,windchime16,28,neg2,45,1,24,2,241,1,0.8129902989999209
5621,pre_new,NA,88,pos,45,1,24,2,242,1,0.586526486999901
9075,b,cookingpan3,7,neg1,45,1,24,2,243,1,0.7719134109997867
2518,pre_new,NA,163,neu,45,1,24,2,244,1,0.6553088770001523
