IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
7230,filler,stapler5,42,pos,5,1,23,5,256,6,4,1
2870,filler,scale13,57,neu,5,1,23,5,257,6,3,1
2340,filler,backpack6,37,pos,5,1,23,5,258,7,3,1
2373,filler,camera7,38,pos,5,1,23,5,259,6,5,1
7057,filler,hanger9,59,neu,5,1,23,5,260,5,1,1
2205,nt,microscope1,15,neg2,5,1,23,5,261,5,2,1
2102,t,toothpaste14,46,neu,5,1,23,5,262,6,3,1
9921,nt,suitcase9,29,neg2,5,1,23,5,263,5,6,1
3300,b,tape8,3,neg1,5,1,23,5,264,4,4,1
4626,t,rollerskates16,41,pos,5,1,23,5,265,6,4,1
6520,b,cookingpan3,5,neg1,5,1,23,5,266,3,7,1
9415,b,cushion2,10,neg1,5,1,23,5,267,3,5,1
9428,b,powerstrip12,11,neg1,5,1,23,5,268,4,6,1
6212,b,turtle3,4,neg1,5,1,23,5,269,4,6,1
2980,t,chessboard14,58,neu,5,1,23,5,270,5,2,1
2383,t,butterfly8,52,neu,5,1,23,5,271,5,1,1
2396,t,coin15,54,neu,5,1,23,5,272,5,2,1
1659,t,tennisracquet7,32,pos,5,1,23,5,273,7,6,1
2273,t,scissors5,48,neu,5,1,23,5,274,4,6,0
2398,t,cheesegrater14,39,pos,5,1,23,5,275,8,7,1
2490,nt,windchime16,18,neg2,5,1,23,5,276,5,3,1
2456,nt,frisbee0,17,neg2,5,1,23,5,277,5,3,1
9301,nt,vase15,24,neg2,5,1,23,5,278,1,8,1
2530,t,seashell9,40,pos,5,1,23,5,279,7,4,1
3195,nt,binoculars14,20,neg2,5,1,23,5,280,3,5,1
8120,t,cheese8,44,pos,5,1,23,5,281,7,5,1
2390,t,button5,53,neu,5,1,23,5,282,5,3,1
9599,nt,hairbrush9,27,neg2,5,1,23,5,283,3,6,1
2487,t,tent4,55,neu,5,1,23,5,284,7,4,1
1303,t,broom11,45,neu,5,1,23,5,285,4,5,1
9425,nt,ringbinder8,26,neg2,5,1,23,5,286,3,7,1
6838,b,pokercard14,6,neg1,5,1,23,5,287,5,4,1
6821,nt,abacus9,22,neg2,5,1,23,5,288,2,8,1
9611,b,bearteddy16,12,neg1,5,1,23,5,289,3,7,1
2154,t,umbrella2,36,pos,5,1,23,5,290,5,4,0
2382,t,hourglass16,51,neu,5,1,23,5,291,7,5,1
9163,nt,bonzai14,23,neg2,5,1,23,5,292,2,7,1
2345.1,nt,balloon10,16,neg2,5,1,23,5,293,3,5,1
7325,t,clock1,43,pos,5,1,23,5,294,7,6,1
9909,b,bowtie11,14,neg1,5,1,23,5,295,3,6,1
1340,t,glove6,30,pos,5,1,23,5,296,5,3,1
9075,b,exercise_equipment5,7,neg1,5,1,23,5,297,3,4,1
9321,nt,microwave1,25,neg2,5,1,23,5,298,4,6,1
3216,b,handbag3,2,neg1,5,1,23,5,299,5,5,1
9910,nt,key3,28,neg2,5,1,23,5,300,4,6,1
9187,b,doorknob4,8,neg1,5,1,23,5,301,2,6,1
2750,b,nunchaku16,1,neg1,5,1,23,5,302,4,3,1
9290,b,frame10,9,neg1,5,1,23,5,303,2,3,1
9908,b,compass1,13,neg1,5,1,23,5,304,4,6,1
2590,nt,dresser12,19,neg2,5,1,23,5,305,5,2,1
2683,b,gift15,0,neg1,5,1,23,5,306,3,7,1
1920,t,decorativescreen10,34,pos,5,1,23,5,307,7,6,1
1601,t,calculator3,31,pos,5,1,23,5,308,7,4,1
2272,t,garbagetrash14,47,neu,5,1,23,5,309,3,5,1
3500,nt,dumbbell0,21,neg2,5,1,23,5,310,3,7,1
2091,filler,cookpot16,35,pos,5,1,23,5,311,7,5,1
2749,filler,lei9,56,neu,5,1,23,5,312,6,3,1
2309,filler,lock14,50,neu,5,1,23,5,313,5,4,1
1710,filler,cookie1,33,pos,5,1,23,5,314,6,3,1
2308,filler,fan2,49,neu,5,1,23,5,315,5,2,1
