IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2390,filler,cushion2,53,neu,03,1,19,3,374,0,,0.0
2091,filler,hourglass16,35,pos,03,1,19,3,375,0,1,1.02
2396,filler,abacus9,54,neu,03,1,19,3,376,0,2,0.52
1920,filler,backpack6,34,pos,03,1,19,3,377,0,1,0.837
7230,filler,lock14,42,pos,03,1,19,3,378,0,0,0.754
2340,filler,decorativescreen10,37,pos,03,1,19,3,379,0,1,0.42
2383,filler,cookingpan3,52,neu,03,1,19,3,380,0,0,0.503
2154,filler,balloon10,36,pos,03,1,19,3,381,0,0,0.371
2102,filler,lei9,46,neu,03,1,19,3,382,0,2,0.237
2980,filler,dresser12,58,neu,03,1,19,3,383,0,2,0.303
2487,t,butterfly8,55,neu,03,1,19,3,419,1,1,1.004
2490,nt,garbagetrash14,18,neg2,03,1,19,3,420,1,2,0.454
7057,t,nunchaku16,59,neu,03,1,19,3,421,1,2,0.371
2382,t,calculator3,51,neu,03,1,19,3,422,1,2,0.337
9425,nt,broom11,26,neg2,03,1,19,3,423,1,0,0.404
2309,t,pokercard14,50,neu,03,1,19,3,424,1,2,0.47
2456,nt,tent4,17,neg2,03,1,19,3,425,1,1,0.57
9599,nt,vase15,27,neg2,03,1,19,3,426,1,1,0.405
2398,t,compass1,39,pos,03,1,19,3,427,1,2,0.337
9163,nt,stapler5,23,neg2,03,1,19,3,428,1,2,0.287
1659,t,bonzai14,32,pos,03,1,19,3,429,1,2,0.337
9910,nt,scissors5,28,neg2,03,1,19,3,430,1,2,0.353
8120,t,cookpot16,44,pos,03,1,19,3,431,1,2,0.353
9301,nt,camera7,24,neg2,03,1,19,3,432,1,2,0.337
2373,t,microscope1,38,pos,03,1,19,3,433,1,2,0.387
4626,t,chessboard14,41,pos,03,1,19,3,434,1,2,0.287
1601,t,toothpaste14,31,pos,03,1,19,3,435,1,2,0.353
2205,nt,button5,15,neg2,03,1,19,3,436,1,2,0.353
3500,nt,coin15,21,neg2,03,1,19,3,437,1,2,0.32
2870,t,umbrella2,57,neu,03,1,19,3,438,1,2,0.287
1340,t,seashell9,30,pos,03,1,19,3,439,1,2,0.403
9321,nt,fan2,25,neg2,03,1,19,3,440,1,1,0.42
6821,nt,clock1,22,neg2,03,1,19,3,441,1,2,0.404
2273,t,suitcase9,48,neu,03,1,19,3,442,1,2,0.303
2272,t,tennisracquet7,47,neu,03,1,19,3,443,1,0,0.67
1710,t,rollerskates16,33,pos,03,1,19,3,444,1,2,0.304
3195,nt,ringbinder8,20,neg2,03,1,19,3,445,1,2,0.37
2590,nt,windchime16,19,neg2,03,1,19,3,446,1,2,0.321
2530,t,exercise_equipment5,40,pos,03,1,19,3,447,1,2,0.304
1303,t,glove6,45,neu,03,1,19,3,448,1,2,0.287
2308,t,microwave1,49,neu,03,1,19,3,449,1,2,0.303
2345.1,nt,tape8,16,neg2,03,1,19,3,450,1,2,0.337
7325,t,frisbee0,43,pos,03,1,19,3,451,1,0,0.604
9921,nt,handbag3,29,neg2,03,1,19,3,452,1,0,0.621
2749,t,bearteddy16,56,neu,03,1,19,3,453,1,1,0.854
7057,t,nunchaku16,59,neu,03,1,19,3,454,2,2,0.337
9163,nt,stapler5,23,neg2,03,1,19,3,455,2,2,0.52
9425,nt,broom11,26,neg2,03,1,19,3,456,2,0,0.537
8120,t,cookpot16,44,pos,03,1,19,3,457,2,2,0.471
