IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2308,filler,dresser12,49,neu,37,1,23,2,357,0,,0.0
2382,filler,nunchaku16,51,neu,37,1,23,2,358,0,0,0.954
7057,filler,clock1,59,neu,37,1,23,2,359,0,2,1.087
1659,filler,turtle3,32,pos,37,1,23,2,360,0,2,0.853
2154,filler,cookingpan3,36,pos,37,1,23,2,361,0,2,0.887
7230,filler,seashell9,42,pos,37,1,23,2,362,0,2,0.387
2373,filler,suitcase9,38,pos,37,1,23,2,363,0,2,0.97
1340,filler,hairbrush9,30,pos,37,1,23,2,364,0,2,1.387
2309,filler,cushion2,50,neu,37,1,23,2,365,0,2,0.72
2487,filler,tennisracquet7,55,neu,37,1,23,2,366,0,2,0.437
2205,nt,windchime16,15,neg2,37,1,23,2,402,1,1,1.137
2980,t,pokercard14,58,neu,37,1,23,2,403,1,2,0.904
2102,t,butterfly8,46,neu,37,1,23,2,404,1,2,0.47
1920,t,calculator3,34,pos,37,1,23,2,405,1,2,0.37
2490,nt,lock14,18,neg2,37,1,23,2,406,1,0,0.62
2749,t,frame10,56,neu,37,1,23,2,407,1,2,0.604
6821,nt,tent4,22,neg2,37,1,23,2,408,1,1,0.837
2272,t,gift15,47,neu,37,1,23,2,409,1,2,0.352
2345.1,nt,camera7,16,neg2,37,1,23,2,410,1,0,0.837
2091,t,lei9,35,pos,37,1,23,2,411,1,2,0.737
3195,nt,handbag3,20,neg2,37,1,23,2,412,1,0,0.853
2870,t,cheese8,57,neu,37,1,23,2,413,1,0,1.22
2273,t,doorknob4,48,neu,37,1,23,2,414,1,0,1.12
9321,nt,chessboard14,25,neg2,37,1,23,2,415,1,0,0.571
2383,t,bearteddy16,52,neu,37,1,23,2,416,1,,0.0
3500,nt,backpack6,21,neg2,37,1,23,2,417,1,2,1.053
2398,t,compass1,39,pos,37,1,23,2,418,1,1,0.704
2456,nt,glove6,17,neg2,37,1,23,2,419,1,1,0.62
1303,t,microscope1,45,neu,37,1,23,2,420,1,1,0.954
8120,t,tape8,44,pos,37,1,23,2,421,1,0,0.571
2340,t,ringbinder8,37,pos,37,1,23,2,422,1,2,0.754
9910,nt,scale13,28,neg2,37,1,23,2,423,1,0,0.77
9425,nt,broom11,26,neg2,37,1,23,2,424,1,2,0.47
2530,t,exercise_equipment5,40,pos,37,1,23,2,425,1,2,0.77
7325,t,umbrella2,43,pos,37,1,23,2,426,1,2,0.454
9599,nt,key3,27,neg2,37,1,23,2,427,1,1,0.487
