IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
7325,filler,binoculars14,43,pos,6,1,22,2,349,0,0,1.186
2309,filler,dumbbell0,50,neu,6,1,22,2,350,0,2,0.97
1601,filler,stapler5,31,pos,6,1,22,2,351,0,1,0.67
2340,filler,fan2,37,pos,6,1,22,2,352,0,2,0.637
2870,filler,hanger9,57,neu,6,1,22,2,353,0,0,0.903
2382,filler,coin15,51,neu,6,1,22,2,354,0,0,0.687
1710,filler,rollerskates16,33,pos,6,1,22,2,355,0,2,0.454
2749,filler,cookpot16,56,neu,6,1,22,2,356,0,1,0.471
7057,filler,calculator3,59,neu,6,1,22,2,357,0,2,0.338
1340,filler,decorativescreen10,30,pos,6,1,22,2,358,0,1,0.604
8120,t,powerstrip12,44,pos,6,1,22,2,394,1,0,1.303
2308,t,backpack6,49,neu,6,1,22,2,395,1,,0.0
2345.1,nt,chessboard14,16,neg2,6,1,22,2,396,1,0,0.67
9321,nt,compass1,25,neg2,6,1,22,2,397,1,2,0.453
2272,t,cheesegrater14,47,neu,6,1,22,2,398,1,2,0.387
2205,nt,broom11,15,neg2,6,1,22,2,399,1,0,0.32
2398,t,cheese8,39,pos,6,1,22,2,400,1,1,0.338
2980,t,button5,58,neu,6,1,22,2,401,1,0,0.27
2273,t,camera7,48,neu,6,1,22,2,402,1,1,0.62
9599,nt,handbag3,27,neg2,6,1,22,2,403,1,0,0.654
3195,nt,cushion2,20,neg2,6,1,22,2,404,1,2,0.304
1303,t,hairbrush9,45,neu,6,1,22,2,405,1,0,0.637
2091,t,microscope1,35,pos,6,1,22,2,406,1,1,0.487
2456,nt,doorknob4,17,neg2,6,1,22,2,407,1,1,0.537
4626,t,butterfly8,41,pos,6,1,22,2,408,1,2,0.319
9425,nt,key3,26,neg2,6,1,22,2,409,1,1,0.687
2487,t,nunchaku16,55,neu,6,1,22,2,410,1,2,0.453
2396,t,ringbinder8,54,neu,6,1,22,2,411,1,1,0.42
2154,t,gift15,36,pos,6,1,22,2,412,1,2,0.254
9163,nt,tape8,23,neg2,6,1,22,2,413,1,1,0.47
9301,nt,pokercard14,24,neg2,6,1,22,2,414,1,2,0.321
2383,t,toothpaste14,52,neu,6,1,22,2,415,1,2,0.271
6821,nt,suitcase9,22,neg2,6,1,22,2,416,1,1,0.537
1920,t,bonzai14,34,pos,6,1,22,2,417,1,2,0.304
1659,t,tennisracquet7,32,pos,6,1,22,2,418,1,2,0.287
2490,nt,frame10,18,neg2,6,1,22,2,419,1,0,0.321
2390,t,clock1,53,neu,6,1,22,2,420,1,2,0.304
9921,nt,cookie1,29,neg2,6,1,22,2,421,1,0,0.32
2373,t,turtle3,38,pos,6,1,22,2,422,1,0,0.82
7230,t,tent4,42,pos,6,1,22,2,423,1,1,0.604
3500,nt,umbrella2,21,neg2,6,1,22,2,424,1,1,0.82
2102,t,exercise_equipment5,46,neu,6,1,22,2,425,1,2,0.354
2590,nt,cookingpan3,19,neg2,6,1,22,2,426,1,0,0.338
9910,nt,scissors5,28,neg2,6,1,22,2,427,1,0,0.52
2530,t,balloon10,40,pos,6,1,22,2,428,1,1,0.587
2273,t,camera7,48,neu,6,1,22,2,429,2,0,0.638
2345.1,nt,chessboard14,16,neg2,6,1,22,2,430,2,1,0.637
