itemID,cond,value,subjID,gender,age,CB
0,r,3,25,1,20,1
1,r,3,25,1,20,1
2,n,1,25,1,20,1
3,n,2,25,1,20,1
4,r,2,25,1,20,1
5,n,1,25,1,20,1
6,n,1,25,1,20,1
7,r,1,25,1,20,1
8,n,1,25,1,20,1
9,r,1,25,1,20,1
10,r,1,25,1,20,1
11,n,1,25,1,20,1
12,n,1,25,1,20,1
13,n,1,25,1,20,1
14,r,1,25,1,20,1
15,r,1,25,1,20,1
16,n,1,25,1,20,1
17,n,1,25,1,20,1
18,r,4,25,1,20,1
19,r,1,25,1,20,1
