IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
2091,filler,umbrella2,35,pos,24,1,19,2,0
2382,filler,clock1,51,neu,24,1,19,2,1
2530,filler,broom11,40,pos,24,1,19,2,2
2102,filler,camera7,46,neu,24,1,19,2,3
1303,filler,scissors5,45,neu,24,1,19,2,4
9163,nt,decorativescreen10,23,neg2,24,1,19,2,5
2590,nt,lei9,19,neg2,24,1,19,2,6
7325,t,lock14,43,pos,24,1,19,2,7
9415,b,microscope1,10,neg1,24,1,19,2,8
3195,nt,vase15,20,neg2,24,1,19,2,9
2390,t,backpack6,53,neu,24,1,19,2,10
9425,nt,frisbee0,26,neg2,24,1,19,2,11
7230,t,button5,42,pos,24,1,19,2,12
2980,t,bearteddy16,58,neu,24,1,19,2,13
2456,nt,microwave1,17,neg2,24,1,19,2,14
2750,b,garbagetrash14,1,neg1,24,1,19,2,15
2345.1,nt,cookpot16,16,neg2,24,1,19,2,16
1340,t,turtle3,30,pos,24,1,19,2,17
2870,t,abacus9,57,neu,24,1,19,2,18
2340,t,gift15,37,pos,24,1,19,2,19
9909,b,fan2,14,neg1,24,1,19,2,20
2154,t,frame10,36,pos,24,1,19,2,21
9611,b,nunchaku16,12,neg1,24,1,19,2,22
2383,t,hourglass16,52,neu,24,1,19,2,23
2487,t,compass1,55,neu,24,1,19,2,24
2683,b,rollerskates16,0,neg1,24,1,19,2,25
6838,b,cookingpan3,6,neg1,24,1,19,2,26
2272,t,cookie1,47,neu,24,1,19,2,27
9908,b,cushion2,13,neg1,24,1,19,2,28
9075,b,balloon10,7,neg1,24,1,19,2,29
2398,t,dumbbell0,39,pos,24,1,19,2,30
3500,nt,calculator3,21,neg2,24,1,19,2,31
2309,t,binoculars14,50,neu,24,1,19,2,32
9428,b,butterfly8,11,neg1,24,1,19,2,33
7057,t,handbag3,59,neu,24,1,19,2,34
2396,t,toothpaste14,54,neu,24,1,19,2,35
1710,t,key3,33,pos,24,1,19,2,36
9187,b,coin15,8,neg1,24,1,19,2,37
9290,b,bonzai14,9,neg1,24,1,19,2,38
2490,nt,dresser12,18,neg2,24,1,19,2,39
2205,nt,stapler5,15,neg2,24,1,19,2,40
3216,b,windchime16,2,neg1,24,1,19,2,41
1920,t,cheese8,34,pos,24,1,19,2,42
6821,nt,powerstrip12,22,neg2,24,1,19,2,43
9921,nt,bowtie11,29,neg2,24,1,19,2,44
9910,nt,glove6,28,neg2,24,1,19,2,45
1601,t,tape8,31,pos,24,1,19,2,46
9599,nt,tent4,27,neg2,24,1,19,2,47
4626,t,seashell9,41,pos,24,1,19,2,48
6520,b,pokercard14,5,neg1,24,1,19,2,49
2749,t,doorknob4,56,neu,24,1,19,2,50
9301,nt,hairbrush9,24,neg2,24,1,19,2,51
3300,b,cheesegrater14,3,neg1,24,1,19,2,52
6212,b,exercise_equipment5,4,neg1,24,1,19,2,53
9321,nt,chessboard14,25,neg2,24,1,19,2,54
2373,filler,ringbinder8,38,pos,24,1,19,2,55
1659,filler,tennisracquet7,32,pos,24,1,19,2,56
2308,filler,scale13,49,neu,24,1,19,2,57
2273,filler,hanger9,48,neu,24,1,19,2,58
8120,filler,suitcase9,44,pos,24,1,19,2,59
