IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
1601,t,cheesegrater14,31,pos,28,0,23,2,60,0,1
7325,filler,garbagetrash14,43,pos,28,0,23,2,61,0,1
2309,t,abacus9,50,neu,28,0,23,2,62,0,1
2590,nt,microwave1,19,neg2,28,0,23,2,63,0,1
9908,b,pokercard14,13,neg1,28,0,23,2,64,0,1
1303,filler,butterfly8,45,neu,28,0,23,2,65,0,1
9910,nt,hairbrush9,28,neg2,28,0,23,2,66,0,1
4626,t,scissors5,41,pos,28,0,23,2,67,0,1
2749,t,decorativescreen10,56,neu,28,0,23,2,68,0,1
2102,t,vase15,46,neu,28,0,23,2,69,0,1
2340,t,handbag3,37,pos,28,0,23,2,70,0,1
1920,t,bowtie11,34,pos,28,0,23,2,71,0,1
9321,nt,frisbee0,25,neg2,28,0,23,2,72,0,1
2530,t,broom11,40,pos,28,0,23,2,73,0,1
3500,nt,stapler5,21,neg2,28,0,23,2,74,0,1
3216,b,fan2,2,neg1,28,0,23,2,75,0,1
9290,b,button5,9,neg1,28,0,23,2,76,0,1
9921,nt,exercise_equipment5,29,neg2,28,0,23,2,77,0,1
2272,t,suitcase9,47,neu,28,0,23,2,78,0,1
6212,b,turtle3,4,neg1,28,0,23,2,79,0,1
3195,nt,tennisracquet7,20,neg2,28,0,23,2,80,0,1
9163,nt,lock14,23,neg2,28,0,23,2,81,0,1
6520,b,camera7,5,neg1,28,0,23,2,82,0,1
2373,filler,chessboard14,38,pos,28,0,23,2,83,0,1
1659,t,nunchaku16,32,pos,28,0,23,2,84,0,1
2273,filler,powerstrip12,48,neu,28,0,23,2,85,0,1
2383,filler,doorknob4,52,neu,28,0,23,2,86,0,1
2396,t,glove6,54,neu,28,0,23,2,87,0,1
2390,filler,bearteddy16,53,neu,28,0,23,2,88,0,1
9428,b,gift15,11,neg1,28,0,23,2,89,0,1
2154,t,tent4,36,pos,28,0,23,2,90,0,1
1340,t,clock1,30,pos,28,0,23,2,91,0,1
2398,filler,windchime16,39,pos,28,0,23,2,92,0,1
2980,filler,umbrella2,58,neu,28,0,23,2,93,0,1
2487,t,tape8,55,neu,28,0,23,2,94,0,1
1710,t,binoculars14,33,pos,28,0,23,2,95,0,1
9415,b,balloon10,10,neg1,28,0,23,2,96,0,1
2683,b,cookpot16,0,neg1,28,0,23,2,97,0,1
9425,nt,scale13,26,neg2,28,0,23,2,98,0,1
2091,t,hourglass16,35,pos,28,0,23,2,99,0,1
2750,b,cookingpan3,1,neg1,28,0,23,2,100,0,1
2490,nt,coin15,18,neg2,28,0,23,2,101,0,1
9611,b,lei9,12,neg1,28,0,23,2,102,0,1
2870,t,bonzai14,57,neu,28,0,23,2,103,0,1
2456,nt,seashell9,17,neg2,28,0,23,2,104,0,1
2308,t,toothpaste14,49,neu,28,0,23,2,105,0,1
9301,nt,dumbbell0,24,neg2,28,0,23,2,106,0,1
9909,b,cookie1,14,neg1,28,0,23,2,107,0,1
2345.1,nt,compass1,16,neg2,28,0,23,2,108,0,1
9187,b,hanger9,8,neg1,28,0,23,2,109,0,1
9599,nt,microscope1,27,neg2,28,0,23,2,110,0,1
7230,filler,frame10,42,pos,28,0,23,2,111,0,1
8120,filler,dresser12,44,pos,28,0,23,2,112,0,1
9075,b,key3,7,neg1,28,0,23,2,113,0,1
6838,b,rollerskates16,6,neg1,28,0,23,2,114,0,1
6821,nt,cushion2,22,neg2,28,0,23,2,115,0,1
3300,b,ringbinder8,3,neg1,28,0,23,2,116,0,1
2205,nt,calculator3,15,neg2,28,0,23,2,117,0,1
2382,t,cheese8,51,neu,28,0,23,2,118,0,1
7057,t,backpack6,59,neu,28,0,23,2,119,0,1
