IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2870,filler,clock1,57,neu,25,1,20,1,249,5,5,1
2373,filler,decorativescreen10,38,pos,25,1,20,1,250,5,4,1
2390,filler,stapler5,53,neu,25,1,20,1,251,,,0
2980,filler,exercise_equipment5,58,neu,25,1,20,1,252,6,3,1
1303,filler,lock14,45,neu,25,1,20,1,253,7,3,1
6520,nt,microwave1,5,neg1,25,1,20,1,254,4,6,1
1659,t,glove6,32,pos,25,1,20,1,255,8,3,1
3300,nt,frisbee0,3,neg1,25,1,20,1,256,6,3,1
2340,t,scissors5,37,pos,25,1,20,1,257,7,3,1
6838,nt,fan2,6,neg1,25,1,20,1,258,7,3,1
2590,b,camera7,19,neg2,25,1,20,1,259,6,4,1
6212,nt,broom11,4,neg1,25,1,20,1,260,3,7,1
6821,b,balloon10,22,neg2,25,1,20,1,261,4,7,1
9321,b,compass1,25,neg2,25,1,20,1,262,1,5,1
9187,nt,microscope1,8,neg1,25,1,20,1,263,1,5,1
3195,b,tape8,20,neg2,25,1,20,1,264,4,6,1
9301,b,cookie1,24,neg2,25,1,20,1,265,1,6,1
9075,nt,garbagetrash14,7,neg1,25,1,20,1,266,3,4,1
7230,t,turtle3,42,pos,25,1,20,1,267,9,6,1
2091,t,coin15,35,pos,25,1,20,1,268,8,2,1
7057,t,binoculars14,59,neu,25,1,20,1,269,8,2,1
9908,nt,chessboard14,13,neg1,25,1,20,1,270,5,6,1
9428,nt,abacus9,11,neg1,25,1,20,1,271,6,6,1
9611,nt,seashell9,12,neg1,25,1,20,1,272,,,0
2487,t,doorknob4,55,neu,25,1,20,1,273,6,2,1
9599,b,ringbinder8,27,neg2,25,1,20,1,274,,,0
2205,b,handbag3,15,neg2,25,1,20,1,275,,,0
9163,b,tennisracquet7,23,neg2,25,1,20,1,276,3,7,1
9290,nt,toothpaste14,9,neg1,25,1,20,1,277,6,4,1
2382,t,frame10,51,neu,25,1,20,1,278,7,3,1
3216,nt,cheesegrater14,2,neg1,25,1,20,1,279,5,6,1
3500,b,scale13,21,neg2,25,1,20,1,280,6,6,1
2749,t,tent4,56,neu,25,1,20,1,281,7,3,1
1601,t,calculator3,31,pos,25,1,20,1,282,7,3,1
2456,b,bowtie11,17,neg2,25,1,20,1,283,7,3,1
2398,t,rollerskates16,39,pos,25,1,20,1,284,7,3,1
2683,nt,cookingpan3,0,neg1,25,1,20,1,285,5,7,1
2396,t,powerstrip12,54,neu,25,1,20,1,286,5,4,1
1920,t,cushion2,34,pos,25,1,20,1,287,9,5,1
2345.1,b,vase15,16,neg2,25,1,20,1,288,3,6,1
2490,b,hanger9,18,neg2,25,1,20,1,289,5,5,1
4626,t,cookpot16,41,pos,25,1,20,1,290,9,3,1
2272,t,bonzai14,47,neu,25,1,20,1,291,5,5,1
2383,t,butterfly8,52,neu,25,1,20,1,292,5,5,1
7325,t,dresser12,43,pos,25,1,20,1,293,,,0
9415,nt,pokercard14,10,neg1,25,1,20,1,294,6,6,1
2273,t,gift15,48,neu,25,1,20,1,295,5,5,1
9909,nt,hairbrush9,14,neg1,25,1,20,1,296,5,7,1
2102,t,backpack6,46,neu,25,1,20,1,297,5,5,1
2309,t,windchime16,50,neu,25,1,20,1,298,2,5,1
9425,b,lei9,26,neg2,25,1,20,1,299,5,6,1
9910,b,key3,28,neg2,25,1,20,1,300,5,7,1
9921,b,umbrella2,29,neg2,25,1,20,1,301,5,5,1
2750,nt,cheese8,1,neg1,25,1,20,1,302,7,5,1
1340,t,suitcase9,30,pos,25,1,20,1,303,8,4,1
2530,filler,nunchaku16,40,pos,25,1,20,1,304,5,4,1
8120,filler,bearteddy16,44,pos,25,1,20,1,305,9,4,1
1710,filler,hourglass16,33,pos,25,1,20,1,306,,,0
2154,filler,button5,36,pos,25,1,20,1,307,7,4,1
2308,filler,dumbbell0,49,neu,25,1,20,1,308,,,0
