IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2308,filler,fan2,49,neu,5,1,23,5,911,5,5,0
1710,filler,cookie1,33,pos,5,1,23,5,912,6,4,1
7057,filler,hanger9,59,neu,5,1,23,5,913,4,5,1
2340,filler,backpack6,37,pos,5,1,23,5,914,6,6,1
7230,filler,stapler5,42,pos,5,1,23,5,915,7,6,1
1601,t,calculator3,31,pos,5,1,23,5,916,6,3,1
6520,b,cookingpan3,5,neg1,5,1,23,5,917,3,7,1
9909,b,bowtie11,14,neg1,5,1,23,5,918,3,6,1
2490,nt,windchime16,18,neg2,5,1,23,5,919,6,3,0
2383,t,butterfly8,52,neu,5,1,23,5,920,5,2,1
7325,t,clock1,43,pos,5,1,23,5,921,7,4,1
9301,nt,vase15,24,neg2,5,1,23,5,922,2,8,1
9187,b,doorknob4,8,neg1,5,1,23,5,923,2,7,1
1340,t,glove6,30,pos,5,1,23,5,924,5,3,0
2382,t,hourglass16,51,neu,5,1,23,5,925,5,4,1
2750,b,nunchaku16,1,neg1,5,1,23,5,926,4,5,1
9321,nt,microwave1,25,neg2,5,1,23,5,927,4,6,1
2980,t,chessboard14,58,neu,5,1,23,5,928,7,3,0
2487,t,tent4,55,neu,5,1,23,5,929,7,6,1
2530,t,seashell9,40,pos,5,1,23,5,930,5,3,0
9599,nt,hairbrush9,27,neg2,5,1,23,5,931,3,6,1
9611,b,bearteddy16,12,neg1,5,1,23,5,932,3,5,1
2345.1,nt,balloon10,16,neg2,5,1,23,5,933,3,5,1
2398,t,cheesegrater14,39,pos,5,1,23,5,934,5,2,0
9908,b,compass1,13,neg1,5,1,23,5,935,3,6,1
9290,b,frame10,9,neg1,5,1,23,5,936,2,7,1
6838,b,pokercard14,6,neg1,5,1,23,5,937,5,4,1
1303,t,broom11,45,neu,5,1,23,5,938,8,7,0
2456,nt,frisbee0,17,neg2,5,1,23,5,939,6,3,0
9075,b,exercise_equipment5,7,neg1,5,1,23,5,940,3,5,1
9415,b,cushion2,10,neg1,5,1,23,5,941,3,4,1
1920,t,decorativescreen10,34,pos,5,1,23,5,942,7,6,1
4626,t,rollerskates16,41,pos,5,1,23,5,943,6,5,1
2154,t,umbrella2,36,pos,5,1,23,5,944,7,3,1
2390,t,button5,53,neu,5,1,23,5,945,5,3,1
3216,b,handbag3,2,neg1,5,1,23,5,946,5,5,1
2272,t,garbagetrash14,47,neu,5,1,23,5,947,3,5,1
6212,b,turtle3,4,neg1,5,1,23,5,948,4,6,1
9921,nt,suitcase9,29,neg2,5,1,23,5,949,5,5,0
3500,nt,dumbbell0,21,neg2,5,1,23,5,950,6,2,0
2590,nt,dresser12,19,neg2,5,1,23,5,951,5,4,1
8120,t,cheese8,44,pos,5,1,23,5,952,6,4,1
6821,nt,abacus9,22,neg2,5,1,23,5,953,3,7,1
2683,b,gift15,0,neg1,5,1,23,5,954,3,7,1
9428,b,powerstrip12,11,neg1,5,1,23,5,955,4,5,1
2205,nt,microscope1,15,neg2,5,1,23,5,956,6,3,0
2102,t,toothpaste14,46,neu,5,1,23,5,957,6,4,1
2273,t,scissors5,48,neu,5,1,23,5,958,5,5,0
1659,t,tennisracquet7,32,pos,5,1,23,5,959,7,5,1
9425,nt,ringbinder8,26,neg2,5,1,23,5,960,7,2,0
3195,nt,binoculars14,20,neg2,5,1,23,5,961,6,2,0
3300,b,tape8,3,neg1,5,1,23,5,962,4,3,1
2396,t,coin15,54,neu,5,1,23,5,963,5,5,1
9910,nt,key3,28,neg2,5,1,23,5,964,3,6,1
9163,nt,bonzai14,23,neg2,5,1,23,5,965,4,2,0
2373,filler,camera7,38,pos,5,1,23,5,966,7,7,1
2870,filler,scale13,57,neu,5,1,23,5,967,5,3,1
2309,filler,lock14,50,neu,5,1,23,5,968,5,4,1
2091,filler,cookpot16,35,pos,5,1,23,5,969,7,5,1
2749,filler,lei9,56,neu,5,1,23,5,970,5,1,1
