IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
1710,filler,microwave1,33,pos,2,0,21,2,388,0,,0.0
4626,filler,lock14,41,pos,2,0,21,2,389,0,2,0.754
2398,filler,lei9,39,pos,2,0,21,2,390,0,0,0.82
2390,filler,cookie1,53,neu,2,0,21,2,391,0,2,1.037
1920,filler,dresser12,34,pos,2,0,21,2,392,0,2,1.087
2373,filler,binoculars14,38,pos,2,0,21,2,393,0,0,0.787
2487,filler,decorativescreen10,55,neu,2,0,21,2,394,0,,0.0
2383,filler,camera7,52,neu,2,0,21,2,395,0,2,0.987
2870,filler,ringbinder8,57,neu,2,0,21,2,396,0,2,0.553
2980,filler,clock1,58,neu,2,0,21,2,397,0,2,0.62
7057,t,microscope1,59,neu,2,0,21,2,433,1,1,0.954
2749,t,butterfly8,56,neu,2,0,21,2,434,1,,0.0
9599,nt,coin15,27,neg2,2,0,21,2,435,1,2,0.82
9921,nt,dumbbell0,29,neg2,2,0,21,2,436,1,1,0.319
2272,t,tape8,47,neu,2,0,21,2,437,1,2,0.537
2490,nt,frisbee0,18,neg2,2,0,21,2,438,1,2,0.687
7230,t,key3,42,pos,2,0,21,2,439,1,2,0.42
2154,t,suitcase9,36,pos,2,0,21,2,440,1,1,0.804
9910,nt,balloon10,28,neg2,2,0,21,2,441,1,2,0.904
9321,nt,chessboard14,25,neg2,2,0,21,2,442,1,2,1.087
2530,t,bearteddy16,40,pos,2,0,21,2,443,1,2,1.12
1659,t,bowtie11,32,pos,2,0,21,2,444,1,1,0.737
2590,nt,stapler5,19,neg2,2,0,21,2,445,1,0,0.503
8120,t,exercise_equipment5,44,pos,2,0,21,2,446,1,2,1.087
9425,nt,tent4,26,neg2,2,0,21,2,447,1,2,0.988
2309,t,broom11,50,neu,2,0,21,2,448,1,0,1.17
3500,nt,vase15,21,neg2,2,0,21,2,449,1,0,0.587
9163,nt,tennisracquet7,23,neg2,2,0,21,2,450,1,0,0.937
2308,t,handbag3,49,neu,2,0,21,2,451,1,2,0.37
2102,t,cushion2,46,neu,2,0,21,2,452,1,2,0.321
2340,t,hairbrush9,37,pos,2,0,21,2,453,1,2,0.32
6821,nt,nunchaku16,22,neg2,2,0,21,2,454,1,1,1.07
9301,nt,cheese8,24,neg2,2,0,21,2,455,1,0,0.787
1303,t,scissors5,45,neu,2,0,21,2,456,1,2,1.054
2091,t,bonzai14,35,pos,2,0,21,2,457,1,2,0.37
2345.1,nt,cheesegrater14,16,neg2,2,0,21,2,458,1,1,0.537
1340,t,cookingpan3,30,pos,2,0,21,2,459,1,2,0.337
2382,t,windchime16,51,neu,2,0,21,2,460,1,2,0.82
2273,t,gift15,48,neu,2,0,21,2,461,1,0,0.588
7325,t,cookpot16,43,pos,2,0,21,2,462,1,2,0.304
3195,nt,compass1,20,neg2,2,0,21,2,463,1,1,0.987
2396,t,pokercard14,54,neu,2,0,21,2,464,1,2,0.437
2205,nt,calculator3,15,neg2,2,0,21,2,465,1,0,1.171
2456,nt,turtle3,17,neg2,2,0,21,2,466,1,0,0.687
1601,t,umbrella2,31,pos,2,0,21,2,467,1,2,0.387
2273,t,gift15,48,neu,2,0,21,2,468,2,0,0.504
2749,t,butterfly8,56,neu,2,0,21,2,469,2,0,0.804
9910,nt,balloon10,28,neg2,2,0,21,2,470,2,1,0.621
1659,t,bowtie11,32,pos,2,0,21,2,471,2,2,0.537
2396,t,pokercard14,54,neu,2,0,21,2,472,2,2,0.32
2456,nt,turtle3,17,neg2,2,0,21,2,473,2,2,0.62
2091,t,bonzai14,35,pos,2,0,21,2,474,2,2,0.321
1340,t,cookingpan3,30,pos,2,0,21,2,475,2,2,0.32
6821,nt,nunchaku16,22,neg2,2,0,21,2,476,2,0,0.537
1303,t,scissors5,45,neu,2,0,21,2,477,2,2,1.071
8120,t,exercise_equipment5,44,pos,2,0,21,2,478,2,2,0.287
9921,nt,dumbbell0,29,neg2,2,0,21,2,479,2,0,0.854
2272,t,tape8,47,neu,2,0,21,2,480,2,2,0.321
