subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
4,0,18,encoding,0,58,filler,neu,decorativescreen10,2980.0
4,0,18,encoding,1,36,filler,pos,dresser12,2154.0
4,0,18,encoding,2,54,filler,neu,bearteddy16,2396.0
4,0,18,encoding,3,56,filler,neu,clock1,2749.0
4,0,18,encoding,4,45,filler,neu,abacus9,1303.0
4,0,18,encoding,5,7,b,neg1,cookie1,9075.0
4,0,18,encoding,6,33,t,pos,balloon10,1710.0
4,0,18,encoding,7,22,nt,neg2,suitcase9,6821.0
4,0,18,encoding,8,17,nt,neg2,seashell9,2456.0
4,0,18,encoding,9,1,b,neg1,microscope1,2750.0
4,0,18,encoding,10,23,nt,neg2,exercise_equipment5,9163.0
4,0,18,encoding,11,39,t,pos,bonzai14,2398.0
4,0,18,encoding,12,28,nt,neg2,scale13,9910.0
4,0,18,encoding,13,41,t,pos,powerstrip12,4626.0
4,0,18,encoding,14,47,t,neu,frame10,2272.0
4,0,18,encoding,15,25,nt,neg2,gift15,9321.0
4,0,18,encoding,16,10,b,neg1,hairbrush9,9415.0
4,0,18,encoding,17,30,t,pos,umbrella2,1340.0
4,0,18,encoding,18,48,t,neu,toothpaste14,2273.0
4,0,18,encoding,19,3,b,neg1,tape8,3300.0
4,0,18,encoding,20,9,b,neg1,chessboard14,9290.0
4,0,18,encoding,21,11,b,neg1,ringbinder8,9428.0
4,0,18,encoding,22,53,t,neu,calculator3,2390.0
4,0,18,encoding,23,19,nt,neg2,bowtie11,2590.0
4,0,18,encoding,24,27,nt,neg2,nunchaku16,9599.0
4,0,18,encoding,25,13,b,neg1,cushion2,9908.0
4,0,18,encoding,26,29,nt,neg2,vase15,9921.0
4,0,18,encoding,27,34,t,pos,hanger9,1920.0
4,0,18,encoding,28,5,b,neg1,rollerskates16,6520.0
4,0,18,encoding,29,55,t,neu,windchime16,2487.0
4,0,18,encoding,30,8,b,neg1,hourglass16,9187.0
4,0,18,encoding,31,49,t,neu,broom11,2308.0
4,0,18,encoding,32,46,t,neu,camera7,2102.0
4,0,18,encoding,33,50,t,neu,lei9,2309.0
4,0,18,encoding,34,35,t,pos,frisbee0,2091.0
4,0,18,encoding,35,12,b,neg1,garbagetrash14,9611.0
4,0,18,encoding,36,0,b,neg1,scissors5,2683.0
4,0,18,encoding,37,14,b,neg1,binoculars14,9909.0
4,0,18,encoding,38,4,b,neg1,fan2,6212.0
4,0,18,encoding,39,26,nt,neg2,cheese8,9425.0
4,0,18,encoding,40,59,t,neu,microwave1,7057.0
4,0,18,encoding,41,31,t,pos,coin15,1601.0
4,0,18,encoding,42,57,t,neu,tent4,2870.0
4,0,18,encoding,43,32,t,pos,cookingpan3,1659.0
4,0,18,encoding,44,15,nt,neg2,backpack6,2205.0
4,0,18,encoding,45,24,nt,neg2,pokercard14,9301.0
4,0,18,encoding,46,43,t,pos,glove6,7325.0
4,0,18,encoding,47,20,nt,neg2,butterfly8,3195.0
4,0,18,encoding,48,44,t,pos,key3,8120.0
4,0,18,encoding,49,21,nt,neg2,cookpot16,3500.0
4,0,18,encoding,50,2,b,neg1,stapler5,3216.0
4,0,18,encoding,51,16,nt,neg2,cheesegrater14,2345.1
4,0,18,encoding,52,6,b,neg1,compass1,6838.0
4,0,18,encoding,53,51,t,neu,doorknob4,2382.0
4,0,18,encoding,54,18,nt,neg2,turtle3,2490.0
4,0,18,encoding,55,52,filler,neu,handbag3,2383.0
4,0,18,encoding,56,42,filler,pos,dumbbell0,7230.0
4,0,18,encoding,57,37,filler,pos,tennisracquet7,2340.0
4,0,18,encoding,58,38,filler,pos,button5,2373.0
4,0,18,encoding,59,40,filler,pos,lock14,2530.0
