IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
9415,nt,backpack6,10,neg1,39,1,22,1,60,0,1
2490,b,cushion2,18,neg2,39,1,22,1,61,0,1
2382,t,binoculars14,51,neu,39,1,22,1,62,0,1
2272,t,garbagetrash14,47,neu,39,1,22,1,63,0,1
2750,nt,stapler5,1,neg1,39,1,22,1,64,0,0
2749,filler,abacus9,56,neu,39,1,22,1,65,0,1
9910,b,butterfly8,28,neg2,39,1,22,1,66,0,1
9921,b,doorknob4,29,neg2,39,1,22,1,67,0,1
1303,filler,cheese8,45,neu,39,1,22,1,68,0,1
2487,t,cookpot16,55,neu,39,1,22,1,69,0,1
2345.1,b,cookingpan3,16,neg2,39,1,22,1,70,0,1
9428,nt,bearteddy16,11,neg1,39,1,22,1,71,0,1
3195,b,lock14,20,neg2,39,1,22,1,72,0,1
1710,t,rollerskates16,33,pos,39,1,22,1,73,0,1
9425,b,fan2,26,neg2,39,1,22,1,74,0,1
2530,t,toothpaste14,40,pos,39,1,22,1,75,0,1
9599,b,frame10,27,neg2,39,1,22,1,76,0,1
2683,nt,balloon10,0,neg1,39,1,22,1,77,0,1
2980,t,microwave1,58,neu,39,1,22,1,78,0,1
2590,b,handbag3,19,neg2,39,1,22,1,79,0,1
1659,filler,tent4,32,pos,39,1,22,1,80,0,1
7325,t,dresser12,43,pos,39,1,22,1,81,0,1
9321,b,hairbrush9,25,neg2,39,1,22,1,82,0,0
2396,t,bowtie11,54,neu,39,1,22,1,83,0,1
2870,filler,vase15,57,neu,39,1,22,1,84,0,1
9909,nt,exercise_equipment5,14,neg1,39,1,22,1,85,0,1
3500,b,windchime16,21,neg2,39,1,22,1,86,0,1
9163,b,umbrella2,23,neg2,39,1,22,1,87,0,0
6520,nt,broom11,5,neg1,39,1,22,1,88,0,1
2383,filler,scissors5,52,neu,39,1,22,1,89,0,0
2102,t,tape8,46,neu,39,1,22,1,90,0,1
2340,t,chessboard14,37,pos,39,1,22,1,91,0,1
2398,filler,dumbbell0,39,pos,39,1,22,1,92,0,1
2456,b,suitcase9,17,neg2,39,1,22,1,93,0,0
1920,filler,tennisracquet7,34,pos,39,1,22,1,94,0,0
9611,nt,key3,12,neg1,39,1,22,1,95,0,1
2309,t,camera7,50,neu,39,1,22,1,96,0,0
2273,t,cheesegrater14,48,neu,39,1,22,1,97,0,1
6212,nt,pokercard14,4,neg1,39,1,22,1,98,0,1
4626,t,compass1,41,pos,39,1,22,1,99,0,1
2154,filler,hourglass16,36,pos,39,1,22,1,100,0,1
2308,t,gift15,49,neu,39,1,22,1,101,0,1
2091,filler,microscope1,35,pos,39,1,22,1,102,0,0
3300,nt,decorativescreen10,3,neg1,39,1,22,1,103,0,1
6821,b,calculator3,22,neg2,39,1,22,1,104,0,1
9301,b,frisbee0,24,neg2,39,1,22,1,105,0,0
6838,nt,seashell9,6,neg1,39,1,22,1,106,0,1
7057,t,button5,59,neu,39,1,22,1,107,0,0
9290,nt,nunchaku16,9,neg1,39,1,22,1,108,0,1
9075,nt,turtle3,7,neg1,39,1,22,1,109,0,1
7230,t,scale13,42,pos,39,1,22,1,110,0,0
2373,t,glove6,38,pos,39,1,22,1,111,0,0
2205,b,clock1,15,neg2,39,1,22,1,112,0,0
9187,nt,cookie1,8,neg1,39,1,22,1,113,0,0
9908,nt,lei9,13,neg1,39,1,22,1,114,0,1
1340,t,ringbinder8,30,pos,39,1,22,1,115,0,1
8120,t,powerstrip12,44,pos,39,1,22,1,116,0,1
1601,t,bonzai14,31,pos,39,1,22,1,117,0,1
3216,nt,coin15,2,neg1,39,1,22,1,118,0,1
2390,filler,hanger9,53,neu,39,1,22,1,119,0,0
9321,b,hairbrush9,25,neg2,39,1,22,1,120,1,1
2091,filler,microscope1,35,pos,39,1,22,1,121,1,1
1920,filler,tennisracquet7,34,pos,39,1,22,1,122,1,1
2383,filler,scissors5,52,neu,39,1,22,1,123,1,0
9163,b,umbrella2,23,neg2,39,1,22,1,124,1,1
9301,b,frisbee0,24,neg2,39,1,22,1,125,1,1
2390,filler,hanger9,53,neu,39,1,22,1,126,1,0
9187,nt,cookie1,8,neg1,39,1,22,1,127,1,1
2205,b,clock1,15,neg2,39,1,22,1,128,1,1
7057,t,button5,59,neu,39,1,22,1,129,1,1
2456,b,suitcase9,17,neg2,39,1,22,1,130,1,1
7230,t,scale13,42,pos,39,1,22,1,131,1,1
2373,t,glove6,38,pos,39,1,22,1,132,1,1
2750,nt,stapler5,1,neg1,39,1,22,1,133,1,1
2309,t,camera7,50,neu,39,1,22,1,134,1,0
2390,filler,hanger9,53,neu,39,1,22,1,135,2,1
2309,t,camera7,50,neu,39,1,22,1,136,2,1
2383,filler,scissors5,52,neu,39,1,22,1,137,2,1
