IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
2456,b,bearteddy16,17,neg2,21,1,20,1,748,1,0.7015051929993206
8470,sub,tape8,35,pos,21,1,20,1,749,1,0.6633746369998335
7230,t,pokercard14,42,pos,21,1,20,1,750,1,0.5694691259996034
1463,sub,calculator3,50,pos,21,1,20,1,751,1,0.8696385309995094
9342,post_new,NA,133,neg,21,1,20,1,752,1,0.821142497999972
2308,t,butterfly8,49,neu,21,1,20,1,753,1,0.7038158220002515
2489,post_new,NA,162,neu,21,1,20,1,754,1,0.8111660040003699
2154,t,bowtie11,36,pos,21,1,20,1,755,1,0.7148396069997034
9902,post_new,NA,146,neg,21,1,20,1,756,1,0.8541521959996317
9900,post_new,NA,145,neg,21,1,20,1,757,0,0.9514621640000769
2026,post_new,NA,151,neu,21,1,20,1,758,1,0.8139968689993111
2530,t,bonzai14,40,pos,21,1,20,1,759,1,0.74853710699972
6830,post_new,NA,117,neg,21,1,20,1,760,1,0.8589405120001175
4614,sub,pokercard14,42,pos,21,1,20,1,761,1,0.7616143149998607
2389,sub,microwave1,46,pos,21,1,20,1,762,1,1.0206308940005329
8065,post_new,NA,178,neu,21,1,20,1,763,1,1.2509382880007252
2272,t,powerstrip12,47,neu,21,1,20,1,764,1,0.6260606169998937
2598,post_new,NA,76,pos,21,1,20,1,765,1,0.8992394039996725
1419,sub,bowtie11,36,pos,21,1,20,1,766,1,0.7493918990003294
7405,sub,lei9,44,pos,21,1,20,1,767,1,0.6247495549996529
7580,sub,coin15,33,pos,21,1,20,1,768,1,0.8525492570006463
2487,filler,scissors5,55,neu,21,1,20,1,769,1,0.7134228889999576
2750,nt,suitcase9,1,neg1,21,1,20,1,770,1,0.6792613860006895
7057,t,button5,59,neu,21,1,20,1,771,1,0.6626435379994291
6212,nt,balloon10,4,neg1,21,1,20,1,772,1,0.7984644080006547
9635.1,post_new,NA,144,neg,21,1,20,1,773,1,1.0983830520008269
1920,filler,microscope1,34,pos,21,1,20,1,774,1,0.9764419149996684
2216,sub,suitcase9,1,pos,21,1,20,1,775,1,1.001651636999668
9332,post_new,NA,131,neg,21,1,20,1,776,1,0.7531717170004413
2980,t,clock1,58,neu,21,1,20,1,777,1,0.6607223760001943
3216,nt,compass1,2,neg1,21,1,20,1,778,1,1.0772492260002764
8330,sub,stapler5,9,pos,21,1,20,1,779,1,0.8003444139994826
2560,sub,cookingpan3,5,pos,21,1,20,1,780,0,1.7015881730003457
3300,nt,decorativescreen10,3,neg1,21,1,20,1,781,1,0.7280707059999258
8499,sub,balloon10,4,pos,21,1,20,1,782,1,0.6627055210001345
1811,sub,compass1,2,pos,21,1,20,1,783,1,1.050924436999594
2521,post_new,NA,164,neu,21,1,20,1,784,1,1.2128741299993635
8370,post_new,NA,75,pos,21,1,20,1,785,1,0.9222511569996641
2396,t,toothpaste14,54,neu,21,1,20,1,786,1,0.6196004060002451
7234,post_new,NA,173,neu,21,1,20,1,787,1,0.818153531000462
2302,sub,key3,38,pos,21,1,20,1,788,1,0.6580710099997304
4700,post_new,NA,79,pos,21,1,20,1,789,1,0.9074981739995565
8210,post_new,NA,82,pos,21,1,20,1,790,1,0.7845858540003974
