IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
6821,b,gift15,22,neg2,18,0,22,1,60,0,0
2490,b,tape8,18,neg2,18,0,22,1,61,0,1
2091,t,bowtie11,35,pos,18,0,22,1,62,0,1
7230,filler,hourglass16,42,pos,18,0,22,1,63,0,1
2396,filler,rollerskates16,54,neu,18,0,22,1,64,0,1
2530,t,backpack6,40,pos,18,0,22,1,65,0,0
2390,t,stapler5,53,neu,18,0,22,1,66,0,0
9290,nt,cookpot16,9,neg1,18,0,22,1,67,0,1
2980,t,cookingpan3,58,neu,18,0,22,1,68,0,0
7057,filler,nunchaku16,59,neu,18,0,22,1,69,0,1
2382,t,butterfly8,51,neu,18,0,22,1,70,0,0
6520,nt,cheese8,5,neg1,18,0,22,1,71,0,0
3500,b,doorknob4,21,neg2,18,0,22,1,72,0,1
2154,t,chessboard14,36,pos,18,0,22,1,73,0,0
1340,filler,abacus9,30,pos,18,0,22,1,74,0,1
9910,b,lei9,28,neg2,18,0,22,1,75,0,0
7325,t,camera7,43,pos,18,0,22,1,76,0,1
1920,t,tent4,34,pos,18,0,22,1,77,0,0
6838,nt,dumbbell0,6,neg1,18,0,22,1,78,0,0
2345.1,b,scissors5,16,neg2,18,0,22,1,79,0,0
4626,t,binoculars14,41,pos,18,0,22,1,80,0,0
1303,filler,windchime16,45,neu,18,0,22,1,81,0,0
6212,nt,decorativescreen10,4,neg1,18,0,22,1,82,0,0
9909,nt,key3,14,neg1,18,0,22,1,83,0,0
3300,nt,broom11,3,neg1,18,0,22,1,84,0,1
9611,nt,vase15,12,neg1,18,0,22,1,85,0,1
2749,t,bonzai14,56,neu,18,0,22,1,86,0,1
2205,b,tennisracquet7,15,neg2,18,0,22,1,87,0,1
9428,nt,coin15,11,neg1,18,0,22,1,88,0,1
1710,t,cheesegrater14,33,pos,18,0,22,1,89,0,1
1601,t,cookie1,31,pos,18,0,22,1,90,0,1
2683,nt,microscope1,0,neg1,18,0,22,1,91,0,0
3195,b,pokercard14,20,neg2,18,0,22,1,92,0,1
9425,b,powerstrip12,26,neg2,18,0,22,1,93,0,0
2456,b,toothpaste14,17,neg2,18,0,22,1,94,0,0
2750,nt,ringbinder8,1,neg1,18,0,22,1,95,0,1
9908,nt,frame10,13,neg1,18,0,22,1,96,0,0
9163,b,lock14,23,neg2,18,0,22,1,97,0,0
2487,t,seashell9,55,neu,18,0,22,1,98,0,1
3216,nt,glove6,2,neg1,18,0,22,1,99,0,0
2272,filler,umbrella2,47,neu,18,0,22,1,100,0,1
2590,b,exercise_equipment5,19,neg2,18,0,22,1,101,0,0
2340,filler,scale13,37,pos,18,0,22,1,102,0,1
1659,t,suitcase9,32,pos,18,0,22,1,103,0,1
2373,filler,button5,38,pos,18,0,22,1,104,0,1
2273,filler,compass1,48,neu,18,0,22,1,105,0,0
2102,t,cushion2,46,neu,18,0,22,1,106,0,1
2398,t,bearteddy16,39,pos,18,0,22,1,107,0,1
9075,nt,microwave1,7,neg1,18,0,22,1,108,0,0
9187,nt,garbagetrash14,8,neg1,18,0,22,1,109,0,1
2870,t,turtle3,57,neu,18,0,22,1,110,0,1
2308,t,handbag3,49,neu,18,0,22,1,111,0,0
9321,b,fan2,25,neg2,18,0,22,1,112,0,1
2309,t,dresser12,50,neu,18,0,22,1,113,0,0
8120,filler,calculator3,44,pos,18,0,22,1,114,0,1
9301,b,clock1,24,neg2,18,0,22,1,115,0,1
9921,b,frisbee0,29,neg2,18,0,22,1,116,0,1
9415,nt,hanger9,10,neg1,18,0,22,1,117,0,1
2383,t,balloon10,52,neu,18,0,22,1,118,0,1
9599,b,hairbrush9,27,neg2,18,0,22,1,119,0,1
2390,t,stapler5,53,neu,18,0,22,1,120,1,1
3216,nt,glove6,2,neg1,18,0,22,1,121,1,0
2309,t,dresser12,50,neu,18,0,22,1,122,1,1
2683,nt,microscope1,0,neg1,18,0,22,1,123,1,1
9075,nt,microwave1,7,neg1,18,0,22,1,124,1,0
2154,t,chessboard14,36,pos,18,0,22,1,125,1,1
6838,nt,dumbbell0,6,neg1,18,0,22,1,126,1,1
2456,b,toothpaste14,17,neg2,18,0,22,1,127,1,1
6212,nt,decorativescreen10,4,neg1,18,0,22,1,128,1,1
2382,t,butterfly8,51,neu,18,0,22,1,129,1,1
6520,nt,cheese8,5,neg1,18,0,22,1,130,1,1
2273,filler,compass1,48,neu,18,0,22,1,131,1,1
2980,t,cookingpan3,58,neu,18,0,22,1,132,1,1
1303,filler,windchime16,45,neu,18,0,22,1,133,1,1
9909,nt,key3,14,neg1,18,0,22,1,134,1,1
9910,b,lei9,28,neg2,18,0,22,1,135,1,1
2590,b,exercise_equipment5,19,neg2,18,0,22,1,136,1,0
6821,b,gift15,22,neg2,18,0,22,1,137,1,1
1920,t,tent4,34,pos,18,0,22,1,138,1,0
4626,t,binoculars14,41,pos,18,0,22,1,139,1,1
9425,b,powerstrip12,26,neg2,18,0,22,1,140,1,1
9163,b,lock14,23,neg2,18,0,22,1,141,1,1
9908,nt,frame10,13,neg1,18,0,22,1,142,1,1
2308,t,handbag3,49,neu,18,0,22,1,143,1,1
2530,t,backpack6,40,pos,18,0,22,1,144,1,1
2345.1,b,scissors5,16,neg2,18,0,22,1,145,1,1
2590,b,exercise_equipment5,19,neg2,18,0,22,1,146,2,1
3216,nt,glove6,2,neg1,18,0,22,1,147,2,1
9075,nt,microwave1,7,neg1,18,0,22,1,148,2,1
1920,t,tent4,34,pos,18,0,22,1,149,2,1
