subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
30,1,22,encoding,0,40,filler,pos,scissors5,2530.0
30,1,22,encoding,1,58,filler,neu,button5,2980.0
30,1,22,encoding,2,50,filler,neu,cheese8,2309.0
30,1,22,encoding,3,55,filler,neu,lei9,2487.0
30,1,22,encoding,4,43,filler,pos,cookingpan3,7325.0
30,1,22,encoding,5,23,nt,neg2,cheesegrater14,9163.0
30,1,22,encoding,6,34,t,pos,camera7,1920.0
30,1,22,encoding,7,31,t,pos,toothpaste14,1601.0
30,1,22,encoding,8,46,t,neu,compass1,2102.0
30,1,22,encoding,9,1,b,neg1,tent4,2750.0
30,1,22,encoding,10,57,t,neu,balloon10,2870.0
30,1,22,encoding,11,36,t,pos,dumbbell0,2154.0
30,1,22,encoding,12,24,nt,neg2,scale13,9301.0
30,1,22,encoding,13,21,nt,neg2,butterfly8,3500.0
30,1,22,encoding,14,56,t,neu,broom11,2749.0
30,1,22,encoding,15,47,t,neu,abacus9,2272.0
30,1,22,encoding,16,54,t,neu,fan2,2396.0
30,1,22,encoding,17,7,b,neg1,glove6,9075.0
30,1,22,encoding,18,29,nt,neg2,hourglass16,9921.0
30,1,22,encoding,19,52,t,neu,bearteddy16,2383.0
30,1,22,encoding,20,27,nt,neg2,calculator3,9599.0
30,1,22,encoding,21,6,b,neg1,cushion2,6838.0
30,1,22,encoding,22,10,b,neg1,coin15,9415.0
30,1,22,encoding,23,15,nt,neg2,microwave1,2205.0
30,1,22,encoding,24,30,t,pos,doorknob4,1340.0
30,1,22,encoding,25,11,b,neg1,stapler5,9428.0
30,1,22,encoding,26,20,nt,neg2,suitcase9,3195.0
30,1,22,encoding,27,16,nt,neg2,frame10,2345.1
30,1,22,encoding,28,38,t,pos,clock1,2373.0
30,1,22,encoding,29,0,b,neg1,vase15,2683.0
30,1,22,encoding,30,59,t,neu,cookpot16,7057.0
30,1,22,encoding,31,51,t,neu,hanger9,2382.0
30,1,22,encoding,32,13,b,neg1,hairbrush9,9908.0
30,1,22,encoding,33,48,t,neu,nunchaku16,2273.0
30,1,22,encoding,34,17,nt,neg2,dresser12,2456.0
30,1,22,encoding,35,12,b,neg1,frisbee0,9611.0
30,1,22,encoding,36,41,t,pos,bowtie11,4626.0
30,1,22,encoding,37,53,t,neu,seashell9,2390.0
30,1,22,encoding,38,28,nt,neg2,gift15,9910.0
30,1,22,encoding,39,8,b,neg1,windchime16,9187.0
30,1,22,encoding,40,3,b,neg1,handbag3,3300.0
30,1,22,encoding,41,37,t,pos,backpack6,2340.0
30,1,22,encoding,42,14,b,neg1,ringbinder8,9909.0
30,1,22,encoding,43,26,nt,neg2,pokercard14,9425.0
30,1,22,encoding,44,39,t,pos,binoculars14,2398.0
30,1,22,encoding,45,4,b,neg1,tennisracquet7,6212.0
30,1,22,encoding,46,22,nt,neg2,tape8,6821.0
30,1,22,encoding,47,2,b,neg1,garbagetrash14,3216.0
30,1,22,encoding,48,25,nt,neg2,umbrella2,9321.0
30,1,22,encoding,49,33,t,pos,key3,1710.0
30,1,22,encoding,50,9,b,neg1,exercise_equipment5,9290.0
30,1,22,encoding,51,18,nt,neg2,powerstrip12,2490.0
30,1,22,encoding,52,42,t,pos,bonzai14,7230.0
30,1,22,encoding,53,5,b,neg1,cookie1,6520.0
30,1,22,encoding,54,19,nt,neg2,turtle3,2590.0
30,1,22,encoding,55,32,filler,pos,chessboard14,1659.0
30,1,22,encoding,56,49,filler,neu,decorativescreen10,2308.0
30,1,22,encoding,57,35,filler,pos,lock14,2091.0
30,1,22,encoding,58,44,filler,pos,rollerskates16,8120.0
30,1,22,encoding,59,45,filler,neu,microscope1,1303.0
