IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
8120,filler,gift15,44,pos,15,1,22,1,243,5,3,1
2308,filler,cushion2,49,neu,15,1,22,1,244,5,4,1
2398,filler,binoculars14,39,pos,15,1,22,1,245,6,7,1
4626,filler,calculator3,41,pos,15,1,22,1,246,5,6,1
7230,filler,glove6,42,pos,15,1,22,1,247,6,5,1
3195,b,button5,20,neg2,15,1,22,1,248,2,7,1
7057,t,butterfly8,59,neu,15,1,22,1,249,5,4,1
2154,t,cheesegrater14,36,pos,15,1,22,1,250,5,6,1
1303,t,ringbinder8,45,neu,15,1,22,1,251,6,5,1
9415,nt,lei9,10,neg1,15,1,22,1,252,3,5,1
3216,nt,decorativescreen10,2,neg1,15,1,22,1,253,3,7,1
9921,b,seashell9,29,neg2,15,1,22,1,254,6,7,1
9910,b,exercise_equipment5,28,neg2,15,1,22,1,255,6,7,1
2390,t,frame10,53,neu,15,1,22,1,256,4,3,1
2345.1,b,hairbrush9,16,neg2,15,1,22,1,257,,,0
2590,b,tape8,19,neg2,15,1,22,1,258,4,6,1
1659,t,backpack6,32,pos,15,1,22,1,259,5,5,1
2456,b,dumbbell0,17,neg2,15,1,22,1,260,6,3,1
9425,b,stapler5,26,neg2,15,1,22,1,261,3,7,1
2205,b,rollerskates16,15,neg2,15,1,22,1,262,4,5,1
2396,t,abacus9,54,neu,15,1,22,1,263,5,2,1
2683,nt,microwave1,0,neg1,15,1,22,1,264,3,7,1
9075,nt,vase15,7,neg1,15,1,22,1,265,4,7,1
9301,b,nunchaku16,24,neg2,15,1,22,1,266,,,0
1601,t,powerstrip12,31,pos,15,1,22,1,267,5,3,1
2382,t,broom11,51,neu,15,1,22,1,268,7,2,1
6520,nt,cookpot16,5,neg1,15,1,22,1,269,,,0
2530,t,clock1,40,pos,15,1,22,1,270,7,3,1
2309,t,camera7,50,neu,15,1,22,1,271,3,3,1
2102,t,compass1,46,neu,15,1,22,1,272,5,4,1
3300,nt,dresser12,3,neg1,15,1,22,1,273,5,4,1
1340,t,tent4,30,pos,15,1,22,1,274,7,2,1
2091,t,scissors5,35,pos,15,1,22,1,275,5,4,1
2272,t,frisbee0,47,neu,15,1,22,1,276,7,1,1
9187,nt,turtle3,8,neg1,15,1,22,1,277,,,0
2750,nt,coin15,1,neg1,15,1,22,1,278,5,3,1
9909,nt,umbrella2,14,neg1,15,1,22,1,279,6,8,1
9163,b,windchime16,23,neg2,15,1,22,1,280,2,8,1
9428,nt,suitcase9,11,neg1,15,1,22,1,281,,,0
2749,t,bonzai14,56,neu,15,1,22,1,282,5,1,1
6838,nt,hourglass16,6,neg1,15,1,22,1,283,5,3,1
3500,b,bowtie11,21,neg2,15,1,22,1,284,6,5,1
2487,t,toothpaste14,55,neu,15,1,22,1,285,,,0
2340,t,cookingpan3,37,pos,15,1,22,1,286,7,1,1
6212,nt,chessboard14,4,neg1,15,1,22,1,287,4,3,1
7325,t,doorknob4,43,pos,15,1,22,1,288,5,3,1
2490,b,pokercard14,18,neg2,15,1,22,1,289,6,3,1
1920,t,microscope1,34,pos,15,1,22,1,290,8,3,1
6821,b,hanger9,22,neg2,15,1,22,1,291,3,8,1
9599,b,balloon10,27,neg2,15,1,22,1,292,5,6,1
9611,nt,lock14,12,neg1,15,1,22,1,293,3,7,1
9290,nt,garbagetrash14,9,neg1,15,1,22,1,294,2,3,1
1710,t,handbag3,33,pos,15,1,22,1,295,7,3,1
9321,b,cookie1,25,neg2,15,1,22,1,296,6,6,1
9908,nt,bearteddy16,13,neg1,15,1,22,1,297,,,0
2273,filler,scale13,48,neu,15,1,22,1,298,5,3,1
2373,filler,key3,38,pos,15,1,22,1,299,8,1,1
2870,filler,cheese8,57,neu,15,1,22,1,300,,,0
2383,filler,fan2,52,neu,15,1,22,1,301,5,1,1
2980,filler,tennisracquet7,58,neu,15,1,22,1,302,7,3,1
