itemID,cond,value,subjID,gender,age,CB
0,d,2,11,1,24,1
1,d,1,11,1,24,1
2,d,2,11,1,24,1
3,d,1,11,1,24,1
4,b,1,11,1,24,1
5,d,1,11,1,24,1
6,r,2,11,1,24,1
7,d,1,11,1,24,1
8,d,1,11,1,24,1
9,b,1,11,1,24,1
10,r,1,11,1,24,1
11,r,1,11,1,24,1
12,b,1,11,1,24,1
13,d,1,11,1,24,1
14,b,2,11,1,24,1
15,b,1,11,1,24,1
16,d,1,11,1,24,1
17,d,1,11,1,24,1
18,d,1,11,1,24,1
19,r,1,11,1,24,1
20,r,1,11,1,24,1
21,d,1,11,1,24,1
