IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
3500,nt,nunchaku16,21,neg2,12,0,22,2,60,0,1
7057,t,camera7,59,neu,12,0,22,2,61,0,1
3300,b,butterfly8,3,neg1,12,0,22,2,62,0,1
9163,nt,key3,23,neg2,12,0,22,2,63,0,1
2980,t,fan2,58,neu,12,0,22,2,64,0,0
9428,b,suitcase9,11,neg1,12,0,22,2,65,0,1
2590,nt,clock1,19,neg2,12,0,22,2,66,0,1
2272,t,cheesegrater14,47,neu,12,0,22,2,67,0,1
3216,b,ringbinder8,2,neg1,12,0,22,2,68,0,1
2490,nt,backpack6,18,neg2,12,0,22,2,69,0,0
9415,b,doorknob4,10,neg1,12,0,22,2,70,0,1
1710,t,garbagetrash14,33,pos,12,0,22,2,71,0,0
2091,t,hourglass16,35,pos,12,0,22,2,72,0,1
2750,b,toothpaste14,1,neg1,12,0,22,2,73,0,1
2373,filler,cookie1,38,pos,12,0,22,2,74,0,1
2390,filler,tent4,53,neu,12,0,22,2,75,0,1
1340,filler,stapler5,30,pos,12,0,22,2,76,0,1
2398,t,scale13,39,pos,12,0,22,2,77,0,1
2205,nt,compass1,15,neg2,12,0,22,2,78,0,1
2382,t,scissors5,51,neu,12,0,22,2,79,0,1
1303,t,handbag3,45,neu,12,0,22,2,80,0,0
7325,t,calculator3,43,pos,12,0,22,2,81,0,1
6212,b,exercise_equipment5,4,neg1,12,0,22,2,82,0,1
2749,t,seashell9,56,neu,12,0,22,2,83,0,1
9425,nt,umbrella2,26,neg2,12,0,22,2,84,0,1
2309,t,decorativescreen10,50,neu,12,0,22,2,85,0,0
7230,t,abacus9,42,pos,12,0,22,2,86,0,1
2383,t,cheese8,52,neu,12,0,22,2,87,0,1
2102,filler,dumbbell0,46,neu,12,0,22,2,88,0,1
1601,t,lei9,31,pos,12,0,22,2,89,0,1
2396,t,bearteddy16,54,neu,12,0,22,2,90,0,0
2530,filler,tape8,40,pos,12,0,22,2,91,0,1
9908,b,powerstrip12,13,neg1,12,0,22,2,92,0,1
9910,nt,coin15,28,neg2,12,0,22,2,93,0,1
2870,filler,bowtie11,57,neu,12,0,22,2,94,0,1
9075,b,pokercard14,7,neg1,12,0,22,2,95,0,0
4626,t,microscope1,41,pos,12,0,22,2,96,0,1
6838,b,dresser12,6,neg1,12,0,22,2,97,0,1
6520,b,broom11,5,neg1,12,0,22,2,98,0,1
9301,nt,button5,24,neg2,12,0,22,2,99,0,1
9921,nt,gift15,29,neg2,12,0,22,2,100,0,0
9611,b,microwave1,12,neg1,12,0,22,2,101,0,1
1920,filler,hairbrush9,34,pos,12,0,22,2,102,0,1
2340,t,rollerskates16,37,pos,12,0,22,2,103,0,1
9187,b,cookingpan3,8,neg1,12,0,22,2,104,0,0
9290,b,tennisracquet7,9,neg1,12,0,22,2,105,0,1
9909,b,frisbee0,14,neg1,12,0,22,2,106,0,1
2308,filler,turtle3,49,neu,12,0,22,2,107,0,0
9321,nt,lock14,25,neg2,12,0,22,2,108,0,1
2154,t,hanger9,36,pos,12,0,22,2,109,0,1
2683,b,vase15,0,neg1,12,0,22,2,110,0,0
6821,nt,frame10,22,neg2,12,0,22,2,111,0,1
2487,t,balloon10,55,neu,12,0,22,2,112,0,0
3195,nt,chessboard14,20,neg2,12,0,22,2,113,0,1
8120,t,windchime16,44,pos,12,0,22,2,114,0,1
2345.1,nt,cushion2,16,neg2,12,0,22,2,115,0,0
1659,filler,glove6,32,pos,12,0,22,2,116,0,1
2456,nt,binoculars14,17,neg2,12,0,22,2,117,0,1
2273,filler,bonzai14,48,neu,12,0,22,2,118,0,1
9599,nt,cookpot16,27,neg2,12,0,22,2,119,0,0
2396,t,bearteddy16,54,neu,12,0,22,2,120,1,1
2345.1,nt,cushion2,16,neg2,12,0,22,2,121,1,1
2683,b,vase15,0,neg1,12,0,22,2,122,1,1
9187,b,cookingpan3,8,neg1,12,0,22,2,123,1,1
9921,nt,gift15,29,neg2,12,0,22,2,124,1,1
9075,b,pokercard14,7,neg1,12,0,22,2,125,1,1
2980,t,fan2,58,neu,12,0,22,2,126,1,1
2308,filler,turtle3,49,neu,12,0,22,2,127,1,1
2309,t,decorativescreen10,50,neu,12,0,22,2,128,1,1
9599,nt,cookpot16,27,neg2,12,0,22,2,129,1,1
2487,t,balloon10,55,neu,12,0,22,2,130,1,1
1303,t,handbag3,45,neu,12,0,22,2,131,1,1
2490,nt,backpack6,18,neg2,12,0,22,2,132,1,1
1710,t,garbagetrash14,33,pos,12,0,22,2,133,1,1
