IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
2216,pre_new,NA,83,pos,33,1,23,1,150,1,0.6008493040008034
2205,b,dumbbell0,15,neg2,33,1,23,1,151,1,0.7709423240012256
2383,filler,lei9,52,neu,33,1,23,1,152,1,0.7622878040001524
3300,nt,bonzai14,3,neg1,33,1,23,1,153,1,0.6500006719998055
2456,b,stapler5,17,neg2,33,1,23,1,154,1,0.5684331159991416
6838,nt,glove6,6,neg1,33,1,23,1,155,1,0.5997443059986836
6834,pre_new,NA,118,neg,33,1,23,1,156,1,0.6633336560007592
2749,t,balloon10,56,neu,33,1,23,1,157,1,0.577280677998715
1920,filler,suitcase9,34,pos,33,1,23,1,158,1,0.6768723639997916
3500,b,microscope1,21,neg2,33,1,23,1,159,1,0.5991874789997382
2398,filler,coin15,39,pos,33,1,23,1,160,1,0.7991172709989769
2530,t,decorativescreen10,40,pos,33,1,23,1,161,1,0.6621233850000863
8499,pre_new,NA,70,pos,33,1,23,1,162,1,0.5778958190003323
2308,t,nunchaku16,49,neu,33,1,23,1,163,1,0.8337614270003542
2579,pre_new,NA,165,neu,33,1,23,1,164,1,0.7993272389994672
3280,pre_new,NA,108,neg,33,1,23,1,165,1,0.7006013989994244
6520,nt,rollerskates16,5,neg1,33,1,23,1,166,1,0.5646157619994483
2359,pre_new,NA,156,neu,33,1,23,1,167,1,0.8506010639994201
2091,t,umbrella2,35,pos,33,1,23,1,168,1,0.6006472139997641
4000,pre_new,NA,170,neu,33,1,23,1,169,1,0.603717656000299
9900,pre_new,NA,145,neg,33,1,23,1,170,1,0.8545571840004413
7234,pre_new,NA,173,neu,33,1,23,1,171,1,0.6300788070002454
9910,b,calculator3,28,neg2,33,1,23,1,172,1,0.5788055400007579
8065,pre_new,NA,178,neu,33,1,23,1,173,1,0.574396041
8162,pre_new,NA,85,pos,33,1,23,1,174,1,0.6009973470008845
1441,pre_new,NA,87,pos,33,1,23,1,175,1,1.2743800400003238
8470,pre_new,NA,81,pos,33,1,23,1,176,1,0.6279205589999037
8120,filler,gift15,44,pos,33,1,23,1,177,1,0.8522617159997026
2340,t,tape8,37,pos,33,1,23,1,178,1,0.6484345219996612
3211,pre_new,NA,169,neu,33,1,23,1,179,1,0.6261043209997297
9075,nt,hourglass16,7,neg1,33,1,23,1,180,1,0.6029602390008222
9452,pre_new,NA,141,neg,33,1,23,1,181,1,0.6514835730013147
2487,t,cookie1,55,neu,33,1,23,1,182,1,0.571645759000603
9321,b,toothpaste14,25,neg2,33,1,23,1,183,1,0.9054682539990608
9302,pre_new,NA,129,neg,33,1,23,1,184,1,0.6753317679995234
2373,t,pokercard14,38,pos,33,1,23,1,185,1,0.5713672609999776
9290,nt,butterfly8,9,neg1,33,1,23,1,186,1,0.7119257270005619
2595,pre_new,NA,168,neu,33,1,23,1,187,1,0.5997657980005897
9184,pre_new,NA,126,neg,33,1,23,1,188,1,0.9236402409987932
3220,pre_new,NA,107,neg,33,1,23,1,189,1,0.6800870629995188
2683,nt,turtle3,0,neg1,33,1,23,1,190,1,0.5103662950004946
6821,b,microwave1,22,neg2,33,1,23,1,191,1,0.8501579000003403
9425,b,frisbee0,26,neg2,33,1,23,1,192,1,0.70591125700048
6315,pre_new,NA,114,neg,33,1,23,1,193,1,0.8205350279986305
2026,pre_new,NA,151,neu,33,1,23,1,194,1,0.5259040370001458
7506,pre_new,NA,176,neu,33,1,23,1,195,1,0.5880199990006076
8118,pre_new,NA,67,pos,33,1,23,1,196,1,0.5025688219993754
9419,pre_new,NA,134,neg,33,1,23,1,197,1,0.8111885670004995
7242,pre_new,NA,174,neu,33,1,23,1,198,1,0.5922320380013844
9415,nt,garbagetrash14,10,neg1,33,1,23,1,199,1,0.6193670699994982
6242,pre_new,NA,111,neg,33,1,23,1,200,1,0.6709187809992727
2490,b,seashell9,18,neg2,33,1,23,1,201,1,0.8768689890002861
7230,t,cheese8,42,pos,33,1,23,1,202,1,0.8488629479998053
4605,pre_new,NA,171,neu,33,1,23,1,203,1,0.6293548249996093
2102,t,hairbrush9,46,neu,33,1,23,1,204,1,0.8641368739990867
2345.1,b,cushion2,16,neg2,33,1,23,1,205,1,0.6530270860002929
3185,pre_new,NA,106,neg,33,1,23,1,206,1,0.7422806729991862
9163,b,fan2,23,neg2,33,1,23,1,207,1,0.575478667000425
8205,pre_new,NA,80,pos,33,1,23,1,208,1,0.6210527109997201
9187,nt,clock1,8,neg1,33,1,23,1,209,1,0.5553452129988727
9423,pre_new,NA,136,neg,33,1,23,1,210,1,0.718090893000408
4612,pre_new,NA,62,pos,33,1,23,1,211,1,0.6537474889992154
1710,t,doorknob4,33,pos,33,1,23,1,212,1,0.5699367710003571
