IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
2390,t,microwave1,53,neu,29,0,21,1,129,1,1.2481996209999124
2383,filler,seashell9,52,neu,29,0,21,1,130,1,0.7125727299999198
2191,pre_new,NA,154,neu,29,0,21,1,131,1,1.1539454789999581
9187,nt,stapler5,8,neg1,29,0,21,1,132,1,0.6713958880000064
8065,pre_new,NA,178,neu,29,0,21,1,133,1,1.7705741160000343
2235,pre_new,NA,155,neu,29,0,21,1,134,1,0.9005172540000785
6821,b,nunchaku16,22,neg2,29,0,21,1,135,1,0.8283670060000077
2208,pre_new,NA,82,pos,29,0,21,1,136,1,1.453016875000003
7325,filler,bonzai14,43,pos,29,0,21,1,137,1,1.012245853999957
6212,nt,hanger9,4,neg1,29,0,21,1,138,1,0.7485245190000569
8496,pre_new,NA,67,pos,29,0,21,1,139,1,1.288127354000153
9290,nt,toothpaste14,9,neg1,29,0,21,1,140,1,0.8272446660000696
8470,pre_new,NA,76,pos,29,0,21,1,141,1,0.8545809180000106
7057,t,cushion2,59,neu,29,0,21,1,142,1,1.0283630809999522
1710,t,tent4,33,pos,29,0,21,1,143,1,0.7997682889999851
2091,t,gift15,35,pos,29,0,21,1,144,1,0.6624172990000261
9031,pre_new,NA,121,neg,29,0,21,1,145,1,1.2047616979998566
9163,b,dumbbell0,23,neg2,29,0,21,1,146,1,0.7417616349998752
2870,t,powerstrip12,57,neu,29,0,21,1,147,1,0.698820484999942
2340,t,balloon10,37,pos,29,0,21,1,148,1,0.6984992499999407
1659,t,ringbinder8,32,pos,29,0,21,1,149,1,0.6139291310000772
9599,b,cheese8,27,neg2,29,0,21,1,150,1,0.7404445940001096
4700,pre_new,NA,85,pos,29,0,21,1,151,1,0.8515657279999687
9425,b,frame10,26,neg2,29,0,21,1,152,1,0.8725565199999892
3500,b,lock14,21,neg2,29,0,21,1,153,1,0.719373528999995
9427,pre_new,NA,138,neg,29,0,21,1,154,1,2.2083445880000454
2037,pre_new,NA,84,pos,29,0,21,1,155,1,1.3412458010000137
1303,filler,camera7,45,neu,29,0,21,1,156,1,1.113355274000014
4612,pre_new,NA,88,pos,29,0,21,1,157,1,0.9431519849999859
7580,pre_new,NA,81,pos,29,0,21,1,158,1,0.8220990009999696
2095,pre_new,NA,95,neg,29,0,21,1,159,1,0.8348715529998572
2530,filler,doorknob4,40,pos,29,0,21,1,160,1,0.8481544080000276
8120,t,fan2,44,pos,29,0,21,1,161,1,0.6497264399999949
9301,b,decorativescreen10,24,neg2,29,0,21,1,162,1,0.6787581720000162
4621,pre_new,NA,110,neg,29,0,21,1,163,1,0.890597471999854
2396,t,glove6,54,neu,29,0,21,1,164,1,0.6999814429998423
6312,pre_new,NA,112,neg,29,0,21,1,165,1,1.4487245239999993
9075,nt,calculator3,7,neg1,29,0,21,1,166,1,0.7360643829999844
7234,pre_new,NA,173,neu,29,0,21,1,167,1,1.234936259000051
9635.1,pre_new,NA,144,neg,29,0,21,1,168,1,1.1003216700000849
3350,pre_new,NA,109,neg,29,0,21,1,169,1,0.87134481399994
