IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2870,filler,cheese8,57,neu,15,1,22,1,60,0,1
2980,filler,tennisracquet7,58,neu,15,1,22,1,61,0,1
2590,b,tape8,19,neg2,15,1,22,1,62,0,1
1303,t,ringbinder8,45,neu,15,1,22,1,63,0,1
1710,t,handbag3,33,pos,15,1,22,1,64,0,1
1601,t,powerstrip12,31,pos,15,1,22,1,65,0,1
9599,b,balloon10,27,neg2,15,1,22,1,66,0,1
1659,t,backpack6,32,pos,15,1,22,1,67,0,1
9428,nt,suitcase9,11,neg1,15,1,22,1,68,0,1
2102,t,compass1,46,neu,15,1,22,1,69,0,1
2340,t,cookingpan3,37,pos,15,1,22,1,70,0,1
7325,t,doorknob4,43,pos,15,1,22,1,71,0,1
6520,nt,cookpot16,5,neg1,15,1,22,1,72,0,1
9908,nt,bearteddy16,13,neg1,15,1,22,1,73,0,1
2273,filler,scale13,48,neu,15,1,22,1,74,0,1
6212,nt,chessboard14,4,neg1,15,1,22,1,75,0,1
3500,b,bowtie11,21,neg2,15,1,22,1,76,0,1
1340,t,tent4,30,pos,15,1,22,1,77,0,1
9921,b,seashell9,29,neg2,15,1,22,1,78,0,1
2530,t,clock1,40,pos,15,1,22,1,79,0,1
2383,filler,fan2,52,neu,15,1,22,1,80,0,1
9290,nt,garbagetrash14,9,neg1,15,1,22,1,81,0,1
3216,nt,decorativescreen10,2,neg1,15,1,22,1,82,0,1
2398,filler,binoculars14,39,pos,15,1,22,1,83,0,1
9425,b,stapler5,26,neg2,15,1,22,1,84,0,1
2154,t,cheesegrater14,36,pos,15,1,22,1,85,0,1
2487,t,toothpaste14,55,neu,15,1,22,1,86,0,0
3195,b,button5,20,neg2,15,1,22,1,87,0,1
3300,nt,dresser12,3,neg1,15,1,22,1,88,0,1
4626,filler,calculator3,41,pos,15,1,22,1,89,0,0
6838,nt,hourglass16,6,neg1,15,1,22,1,90,0,1
2390,t,frame10,53,neu,15,1,22,1,91,0,1
2382,t,broom11,51,neu,15,1,22,1,92,0,1
2345.1,b,hairbrush9,16,neg2,15,1,22,1,93,0,1
9075,nt,vase15,7,neg1,15,1,22,1,94,0,1
9415,nt,lei9,10,neg1,15,1,22,1,95,0,1
6821,b,hanger9,22,neg2,15,1,22,1,96,0,0
2205,b,rollerskates16,15,neg2,15,1,22,1,97,0,1
2490,b,pokercard14,18,neg2,15,1,22,1,98,0,1
2309,t,camera7,50,neu,15,1,22,1,99,0,1
9187,nt,turtle3,8,neg1,15,1,22,1,100,0,1
9611,nt,lock14,12,neg1,15,1,22,1,101,0,1
2456,b,dumbbell0,17,neg2,15,1,22,1,102,0,1
2683,nt,microwave1,0,neg1,15,1,22,1,103,0,1
9301,b,nunchaku16,24,neg2,15,1,22,1,104,0,1
2091,t,scissors5,35,pos,15,1,22,1,105,0,1
2373,filler,key3,38,pos,15,1,22,1,106,0,1
2272,t,frisbee0,47,neu,15,1,22,1,107,0,1
9321,b,cookie1,25,neg2,15,1,22,1,108,0,1
7057,t,butterfly8,59,neu,15,1,22,1,109,0,1
2396,t,abacus9,54,neu,15,1,22,1,110,0,1
2750,nt,coin15,1,neg1,15,1,22,1,111,0,1
9910,b,exercise_equipment5,28,neg2,15,1,22,1,112,0,1
2308,filler,cushion2,49,neu,15,1,22,1,113,0,1
9163,b,windchime16,23,neg2,15,1,22,1,114,0,1
7230,filler,glove6,42,pos,15,1,22,1,115,0,1
1920,t,microscope1,34,pos,15,1,22,1,116,0,1
8120,filler,gift15,44,pos,15,1,22,1,117,0,1
9909,nt,umbrella2,14,neg1,15,1,22,1,118,0,1
2749,t,bonzai14,56,neu,15,1,22,1,119,0,1
2487,t,toothpaste14,55,neu,15,1,22,1,120,1,1
4626,filler,calculator3,41,pos,15,1,22,1,121,1,1
6821,b,hanger9,22,neg2,15,1,22,1,122,1,1
