IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
7230,filler,cookingpan3,42,pos,20,1,21,2,243,8,2,1
2340,filler,key3,37,pos,20,1,21,2,244,8,3,1
2309,filler,decorativescreen10,50,neu,20,1,21,2,245,6,2,1
2396,filler,vase15,54,neu,20,1,21,2,246,5,3,1
7057,filler,hanger9,59,neu,20,1,21,2,247,5,2,1
9290,b,hourglass16,9,neg1,20,1,21,2,248,3,3,1
2530,t,lei9,40,pos,20,1,21,2,249,7,3,1
6838,b,tennisracquet7,6,neg1,20,1,21,2,250,5,2,1
9321,nt,scale13,25,neg2,20,1,21,2,251,3,3,1
2308,t,broom11,49,neu,20,1,21,2,252,3,3,1
9301,nt,nunchaku16,24,neg2,20,1,21,2,253,1,3,1
3195,nt,garbagetrash14,20,neg2,20,1,21,2,254,5,3,1
9599,nt,calculator3,27,neg2,20,1,21,2,255,3,3,1
2456,nt,toothpaste14,17,neg2,20,1,21,2,256,5,2,1
2205,nt,backpack6,15,neg2,20,1,21,2,257,4,2,1
2490,nt,tape8,18,neg2,20,1,21,2,258,4,2,1
2590,nt,windchime16,19,neg2,20,1,21,2,259,5,5,1
9187,b,dresser12,8,neg1,20,1,21,2,260,3,2,1
9909,b,butterfly8,14,neg1,20,1,21,2,261,3,3,1
8120,t,tent4,44,pos,20,1,21,2,262,7,3,1
2345.1,nt,frisbee0,16,neg2,20,1,21,2,263,2,3,1
2749,t,gift15,56,neu,20,1,21,2,264,5,2,1
2272,t,glove6,47,neu,20,1,21,2,265,5,2,1
2750,b,doorknob4,1,neg1,20,1,21,2,266,5,3,1
2870,t,clock1,57,neu,20,1,21,2,267,6,2,1
2091,t,scissors5,35,pos,20,1,21,2,268,7,3,1
2487,t,frame10,55,neu,20,1,21,2,269,6,2,1
6212,b,lock14,4,neg1,20,1,21,2,270,4,2,1
2683,b,binoculars14,0,neg1,20,1,21,2,271,6,2,0
9428,b,balloon10,11,neg1,20,1,21,2,272,3,3,1
1601,t,suitcase9,31,pos,20,1,21,2,273,5,2,1
9910,nt,bearteddy16,28,neg2,20,1,21,2,274,1,2,1
3216,b,compass1,2,neg1,20,1,21,2,275,5,3,1
3300,b,umbrella2,3,neg1,20,1,21,2,276,3,3,1
7325,t,powerstrip12,43,pos,20,1,21,2,277,7,2,1
9908,b,cookie1,13,neg1,20,1,21,2,278,3,2,1
1340,t,hairbrush9,30,pos,20,1,21,2,279,6,3,1
2102,t,microscope1,46,neu,20,1,21,2,280,5,2,1
2382,t,camera7,51,neu,20,1,21,2,281,5,2,1
9611,b,stapler5,12,neg1,20,1,21,2,282,3,2,1
1659,t,cheesegrater14,32,pos,20,1,21,2,283,5,3,1
2398,t,rollerskates16,39,pos,20,1,21,2,284,7,2,1
9163,nt,chessboard14,23,neg2,20,1,21,2,285,2,3,1
9425,nt,turtle3,26,neg2,20,1,21,2,286,3,4,1
2273,t,handbag3,48,neu,20,1,21,2,287,5,4,0
9921,nt,dumbbell0,29,neg2,20,1,21,2,288,3,2,1
9075,b,bonzai14,7,neg1,20,1,21,2,289,1,2,1
2980,t,exercise_equipment5,58,neu,20,1,21,2,290,5,2,1
6520,b,cheese8,5,neg1,20,1,21,2,291,3,3,0
3500,nt,fan2,21,neg2,20,1,21,2,292,3,2,1
1710,t,pokercard14,33,pos,20,1,21,2,293,6,3,1
9415,b,ringbinder8,10,neg1,20,1,21,2,294,1,2,1
4626,t,coin15,41,pos,20,1,21,2,295,7,3,1
6821,nt,abacus9,22,neg2,20,1,21,2,296,3,2,1
1303,t,cushion2,45,neu,20,1,21,2,297,5,3,1
2154,filler,seashell9,36,pos,20,1,21,2,298,6,2,1
2383,filler,cookpot16,52,neu,20,1,21,2,299,5,2,1
2390,filler,button5,53,neu,20,1,21,2,300,5,2,1
2373,filler,microwave1,38,pos,20,1,21,2,301,6,3,1
1920,filler,bowtie11,34,pos,20,1,21,2,302,8,2,1
