IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2749,filler,coin15,56,neu,13,0,19,1,240,5,5,0
1601,filler,dresser12,31,pos,13,0,19,1,241,5,5,0
2980,filler,scissors5,58,neu,13,0,19,1,242,5,5,1
1710,filler,backpack6,33,pos,13,0,19,1,243,6,3,1
1659,filler,windchime16,32,pos,13,0,19,1,244,6,4,1
9611,nt,suitcase9,12,neg1,13,0,19,1,245,6,4,1
9908,nt,scale13,13,neg1,13,0,19,1,246,5,5,1
3300,nt,turtle3,3,neg1,13,0,19,1,247,8,7,1
2382,t,powerstrip12,51,neu,13,0,19,1,248,7,4,1
9075,nt,garbagetrash14,7,neg1,13,0,19,1,249,3,8,1
9921,b,tent4,29,neg2,13,0,19,1,250,5,5,1
2487,t,lei9,55,neu,13,0,19,1,251,7,3,0
9290,nt,bowtie11,9,neg1,13,0,19,1,252,7,3,1
2102,t,key3,46,neu,13,0,19,1,253,5,5,1
7230,t,camera7,42,pos,13,0,19,1,254,6,3,1
9910,b,butterfly8,28,neg2,13,0,19,1,255,3,7,1
2340,t,lock14,37,pos,13,0,19,1,256,4,6,1
2273,t,balloon10,48,neu,13,0,19,1,257,7,3,1
9425,b,seashell9,26,neg2,13,0,19,1,258,6,4,0
2590,b,bonzai14,19,neg2,13,0,19,1,259,5,5,1
7325,t,button5,43,pos,13,0,19,1,260,6,4,1
9301,b,microwave1,24,neg2,13,0,19,1,261,5,5,1
3216,nt,gift15,2,neg1,13,0,19,1,262,7,3,1
6520,nt,chessboard14,5,neg1,13,0,19,1,263,5,5,1
2154,t,nunchaku16,36,pos,13,0,19,1,264,4,6,1
3500,b,broom11,21,neg2,13,0,19,1,265,5,5,1
6212,nt,abacus9,4,neg1,13,0,19,1,266,5,5,1
2308,t,exercise_equipment5,49,neu,13,0,19,1,267,5,5,1
2091,t,decorativescreen10,35,pos,13,0,19,1,268,5,5,1
3195,b,bearteddy16,20,neg2,13,0,19,1,269,6,3,0
2272,t,rollerskates16,47,neu,13,0,19,1,270,5,4,1
2490,b,compass1,18,neg2,13,0,19,1,271,5,5,1
2345.1,b,ringbinder8,16,neg2,13,0,19,1,272,5,5,1
2456,b,microscope1,17,neg2,13,0,19,1,273,5,5,1
9163,b,cookpot16,23,neg2,13,0,19,1,274,5,5,1
2205,b,tennisracquet7,15,neg2,13,0,19,1,275,6,4,1
6838,nt,pokercard14,6,neg1,13,0,19,1,276,6,4,1
9909,nt,clock1,14,neg1,13,0,19,1,277,5,5,1
9321,b,stapler5,25,neg2,13,0,19,1,278,5,5,1
9187,nt,doorknob4,8,neg1,13,0,19,1,279,5,5,1
2373,t,cushion2,38,pos,13,0,19,1,280,6,4,1
9599,b,cheese8,27,neg2,13,0,19,1,281,7,4,1
2750,nt,binoculars14,1,neg1,13,0,19,1,282,5,5,1
2396,t,handbag3,54,neu,13,0,19,1,283,5,5,1
9428,nt,frisbee0,11,neg1,13,0,19,1,284,5,5,1
1303,t,cheesegrater14,45,neu,13,0,19,1,285,5,5,1
2683,nt,hairbrush9,0,neg1,13,0,19,1,286,5,5,1
2390,t,tape8,53,neu,13,0,19,1,287,5,5,1
7057,t,cookie1,59,neu,13,0,19,1,288,6,4,1
8120,t,umbrella2,44,pos,13,0,19,1,289,5,5,1
4626,t,vase15,41,pos,13,0,19,1,290,5,5,1
2530,t,glove6,40,pos,13,0,19,1,291,5,4,1
9415,nt,fan2,10,neg1,13,0,19,1,292,5,5,1
1920,t,hourglass16,34,pos,13,0,19,1,293,5,5,0
6821,b,toothpaste14,22,neg2,13,0,19,1,294,5,5,1
2870,filler,calculator3,57,neu,13,0,19,1,295,5,5,1
2309,filler,hanger9,50,neu,13,0,19,1,296,5,5,1
2398,filler,cookingpan3,39,pos,13,0,19,1,297,5,5,1
1340,filler,frame10,30,pos,13,0,19,1,298,5,4,1
2383,filler,dumbbell0,52,neu,13,0,19,1,299,4,6,1
