IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2102,filler,dumbbell0,46,neu,12,0,22,2,359,0,,0.0
1340,filler,stapler5,30,pos,12,0,22,2,360,0,1,0.921
1659,filler,glove6,32,pos,12,0,22,2,361,0,1,0.404
2308,filler,turtle3,49,neu,12,0,22,2,362,0,2,0.82
2390,filler,tent4,53,neu,12,0,22,2,363,0,2,0.521
2273,filler,bonzai14,48,neu,12,0,22,2,364,0,1,0.552
2373,filler,cookie1,38,pos,12,0,22,2,365,0,2,0.57
1920,filler,hairbrush9,34,pos,12,0,22,2,366,0,2,0.621
2870,filler,bowtie11,57,neu,12,0,22,2,367,0,2,0.554
2530,filler,tape8,40,pos,12,0,22,2,368,0,1,0.387
9910,nt,coin15,28,neg2,12,0,22,2,404,1,0,0.487
2749,t,seashell9,56,neu,12,0,22,2,405,1,1,0.72
2396,t,bearteddy16,54,neu,12,0,22,2,406,1,2,0.421
2456,nt,binoculars14,17,neg2,12,0,22,2,407,1,0,0.421
2154,t,hanger9,36,pos,12,0,22,2,408,1,2,0.387
2490,nt,backpack6,18,neg2,12,0,22,2,409,1,0,0.32
3500,nt,nunchaku16,21,neg2,12,0,22,2,410,1,1,0.37
8120,t,windchime16,44,pos,12,0,22,2,411,1,2,0.387
1710,t,garbagetrash14,33,pos,12,0,22,2,412,1,1,0.554
2398,t,scale13,39,pos,12,0,22,2,413,1,2,0.437
9321,nt,lock14,25,neg2,12,0,22,2,414,1,0,0.387
6821,nt,frame10,22,neg2,12,0,22,2,415,1,0,0.387
2272,t,cheesegrater14,47,neu,12,0,22,2,416,1,2,0.304
7325,t,calculator3,43,pos,12,0,22,2,417,1,2,0.321
2487,t,balloon10,55,neu,12,0,22,2,418,1,2,0.304
2590,nt,clock1,19,neg2,12,0,22,2,419,1,1,0.47
2091,t,hourglass16,35,pos,12,0,22,2,420,1,2,0.37
3195,nt,chessboard14,20,neg2,12,0,22,2,421,1,1,0.385
2345.1,nt,cushion2,16,neg2,12,0,22,2,422,1,1,0.32
2309,t,decorativescreen10,50,neu,12,0,22,2,423,1,1,0.537
9163,nt,key3,23,neg2,12,0,22,2,424,1,0,0.354
2382,t,scissors5,51,neu,12,0,22,2,425,1,1,0.587
9921,nt,gift15,29,neg2,12,0,22,2,426,1,1,0.453
1303,t,handbag3,45,neu,12,0,22,2,427,1,2,0.321
9301,nt,button5,24,neg2,12,0,22,2,428,1,1,0.32
1601,t,lei9,31,pos,12,0,22,2,429,1,2,0.388
7230,t,abacus9,42,pos,12,0,22,2,430,1,2,0.337
2340,t,rollerskates16,37,pos,12,0,22,2,431,1,2,0.387
9425,nt,umbrella2,26,neg2,12,0,22,2,432,1,0,0.32
4626,t,microscope1,41,pos,12,0,22,2,433,1,2,0.318
2980,t,fan2,58,neu,12,0,22,2,434,1,1,0.336
7057,t,camera7,59,neu,12,0,22,2,435,1,2,0.337
9599,nt,cookpot16,27,neg2,12,0,22,2,436,1,0,0.37
2383,t,cheese8,52,neu,12,0,22,2,437,1,2,0.287
2205,nt,compass1,15,neg2,12,0,22,2,438,1,1,0.454
9321,nt,lock14,25,neg2,12,0,22,2,439,2,0,0.337
2340,t,rollerskates16,37,pos,12,0,22,2,440,2,2,0.287
6821,nt,frame10,22,neg2,12,0,22,2,441,2,0,0.437
1710,t,garbagetrash14,33,pos,12,0,22,2,442,2,2,0.287
2382,t,scissors5,51,neu,12,0,22,2,443,2,2,0.537
9301,nt,button5,24,neg2,12,0,22,2,444,2,1,0.454
1303,t,handbag3,45,neu,12,0,22,2,445,2,2,0.353
